family,config,tf,stop%,target%,max_hold_h,tr_n,tr_exp,tr_win%,tr_ret%,tr_dd%,va_n,va_exp,va_win%,va_ret%,va_dd%,med_hold_h,mean_hold_h,verdict,n_long_events,n_short_events,realized_cost_bps,gross_edge_bps
A-absorption-fade,K>=6 m<=1.5 stop1.0xATR tgt2xstop hold24h,15m,0.36130660519972224,0.7226132103994445,24,440,-8.39871254963772,31.818181818181817,-36.954335218405966,-38.60538156535466,162,-12.366992397504806,29.01234567901235,-20.03452768395778,-22.77470477099721,0.25,1.5759966777408638,FAIL,531,547,7.398010438572722,-2.0685780834146126
A-absorption-fade,K>=6 m<=1.5 stop1.0xATR tgt3xstop hold8h,15m,0.36130660519972224,1.0839198155991667,8,570,-5.948463731175607,30.0,-33.90624326770095,-39.295203466431104,201,-12.994011711076237,22.388059701492537,-26.117963539263233,-27.295338529240055,0.5,1.8745136186770428,FAIL,531,547,7.611416331595946,-0.17382449939811284
A-absorption-fade,K>=6 m<=1.5 stop1.0xATR tgt3xstop hold24h,15m,0.36130660519972224,1.0839198155991667,24,440,-7.469567961774512,25.681818181818183,-32.86609903180785,-35.60996346933539,162,-13.722846384014561,20.98765432098765,-22.231011142103586,-24.784791324215554,0.5,2.325996677740864,FAIL,531,547,8.098105653178244,-1.0542382295312969
A-absorption-fade,K>=6 m<=1.5 stop1.5xATR tgt2xstop hold8h,15m,0.5419599077995834,1.0839198155991667,8,570,-5.4488795329233195,38.07017543859649,-31.058613337662923,-37.550560443688475,201,-13.483862722747325,30.34825870646766,-27.102564072722124,-28.133915274882852,1.0,2.480544747081712,FAIL,531,547,7.223869480454417,-0.31973329650862325
A-absorption-fade,K>=6 m<=1.5 stop1.5xATR tgt2xstop hold24h,15m,0.5419599077995834,1.0839198155991667,24,440,-6.868616025694988,34.090909090909086,-30.22191051305795,-32.7755662198584,162,-14.838919665589986,28.39506172839506,-24.03904985825578,-26.09285308244446,1.0,3.219269102990033,FAIL,531,547,7.68274921613874,-1.3306993505246696
A-absorption-fade,K>=6 m<=1.5 stop1.5xATR tgt3xstop hold8h,15m,0.5419599077995834,1.62587972339875,8,570,-3.6586182097241395,34.91228070175438,-20.854123795427594,-34.78252567882164,201,-11.10005567533899,28.855721393034827,-22.311111907431368,-24.225279037966494,1.5,2.9263942931258105,FAIL,531,547,7.811414967281312,2.212811114770422
A-absorption-fade,K>=6 m<=1.5 stop1.5xATR tgt3xstop hold24h,15m,0.5419599077995834,1.62587972339875,24,440,-3.818027664706051,29.545454545454547,-16.79932172470663,-25.776377060898024,162,-11.557419145710607,24.074074074074073,-18.72301901605119,-22.900660601112648,1.25,4.290697674418604,FAIL,531,547,8.497959212849397,2.597238159567368
A-absorption-fade,K>=10 m<=1.0 stop1.0xATR tgt2xstop hold8h,15m,0.36130660519972224,0.7226132103994445,8,125,-15.765602022511194,27.200000000000003,-19.707002528138993,-22.09795937884565,24,-15.208074409106302,29.166666666666668,-3.6499378581855146,-4.230879933796487,0.25,1.2348993288590604,FAIL,84,87,8.02472718288823,-7.651071734108083
A-absorption-fade,K>=10 m<=1.0 stop1.0xATR tgt2xstop hold24h,15m,0.36130660519972224,0.7226132103994445,24,113,-15.977223709140839,25.663716814159294,-18.054262791329144,-19.951356194038357,25,-14.78727736012588,28.000000000000004,-3.6968193400314653,-4.926599736416457,0.25,1.6032608695652173,FAIL,84,87,8.371953491637925,-7.389700226739334
A-absorption-fade,K>=10 m<=1.0 stop1.0xATR tgt3xstop hold8h,15m,0.36130660519972224,1.0839198155991667,8,125,-15.62748533395538,23.200000000000003,-19.53435666744423,-22.268067028988707,24,-18.07445538661811,20.833333333333336,-4.337869292788343,-5.2550170053256355,0.5,1.6442953020134228,FAIL,84,87,8.289972640049946,-7.731655521179967
A-absorption-fade,K>=10 m<=1.0 stop1.0xATR tgt3xstop hold24h,15m,0.36130660519972224,1.0839198155991667,24,113,-17.10940391909177,19.469026548672566,-19.3336264285737,-21.576289465166404,25,-16.782833683093703,20.0,-4.195708420773425,-6.094718494523923,0.375,2.3115942028985508,FAIL,84,87,8.785677490218463,-8.264565154235976
A-absorption-fade,K>=10 m<=1.0 stop1.5xATR tgt2xstop hold8h,15m,0.5419599077995834,1.0839198155991667,8,125,-12.176985580472712,33.6,-15.221231975590888,-19.206455236606786,24,-17.560063951789896,29.166666666666668,-4.214415348429579,-4.960397267151828,1.0,2.3875838926174495,FAIL,84,87,7.6448431487342745,-5.39921545799087
A-absorption-fade,K>=10 m<=1.0 stop1.5xATR tgt2xstop hold24h,15m,0.5419599077995834,1.0839198155991667,24,113,-10.950693092422537,32.743362831858406,-12.374283194437464,-17.488659250886236,25,-15.211338758303391,28.000000000000004,-3.8028346895758514,-5.5383308746303905,0.875,3.510869565217391,FAIL,84,87,8.145426489078915,-3.5771227022350818
A-absorption-fade,K>=10 m<=1.0 stop1.5xATR tgt3xstop hold8h,15m,0.5419599077995834,1.62587972339875,8,125,-11.398521199262744,30.4,-14.248151499078432,-18.920733648905998,24,-17.66689410976763,29.166666666666668,-4.2400545863442325,-5.4928286592671345,1.25,2.8624161073825505,FAIL,84,87,7.949850016503886,-4.458341987135485
A-absorption-fade,K>=10 m<=1.0 stop1.5xATR tgt3xstop hold24h,15m,0.5419599077995834,1.62587972339875,24,113,-7.381621353243685,29.20353982300885,-8.341232129165366,-16.0862849318539,25,-17.89269531517799,20.0,-4.473173828794497,-7.1949759703997485,1.125,4.811594202898551,FAIL,84,87,8.69724270967812,-0.5885587091333733
A-absorption-fade,K>=10 m<=1.5 stop1.0xATR tgt2xstop hold8h,15m,0.36130660519972224,0.7226132103994445,8,176,-11.624659685257143,30.113636363636363,-20.459401046052573,-24.324808732807636,45,-12.096884785194156,31.11111111111111,-5.44359815333737,-6.01372536581652,0.25,1.257918552036199,FAIL,125,136,7.9424971053875,-3.778317011983515
A-absorption-fade,K>=10 m<=1.5 stop1.0xATR tgt2xstop hold24h,15m,0.36130660519972224,0.7226132103994445,24,155,-15.890372281197843,25.161290322580644,-24.630077035856658,-28.02133723877036,42,-13.993678958885582,28.57142857142857,-5.87734516273194,-7.079280498422244,0.25,1.4302030456852792,FAIL,125,136,8.331098688801697,-7.154902427233125
A-absorption-fade,K>=10 m<=1.5 stop1.0xATR tgt3xstop hold8h,15m,0.36130660519972224,1.0839198155991667,8,176,-12.807323327712574,23.863636363636363,-22.540889056774127,-27.007307523130407,45,-8.300369141365081,26.666666666666668,-3.7351661136142855,-5.825983607649202,0.5,1.6855203619909502,FAIL,125,136,8.315644166457854,-3.5739735576997997
A-absorption-fade,K>=10 m<=1.5 stop1.0xATR tgt3xstop hold24h,15m,0.36130660519972224,1.0839198155991667,24,155,-18.301968843043323,17.419354838709676,-28.368051706717157,-31.493270834671037,42,-7.670336995095351,26.190476190476193,-3.2215415379400425,-5.7693440100798865,0.5,1.968274111675127,FAIL,125,136,8.75624306636914,-7.279083453761416
A-absorption-fade,K>=10 m<=1.5 stop1.5xATR tgt2xstop hold8h,15m,0.5419599077995834,1.0839198155991667,8,176,-9.81566694879419,33.52272727272727,-17.27557382987778,-23.2380721352209,45,-5.3143083507060105,35.55555555555556,-2.39143875781771,-4.364974509937528,1.0,2.432126696832579,FAIL,125,136,7.6666522271296955,-1.2324484912845488
A-absorption-fade,K>=10 m<=1.5 stop1.5xATR tgt2xstop hold24h,15m,0.5419599077995834,1.0839198155991667,24,155,-13.95539566937944,30.32258064516129,-21.630863287538126,-27.296791750221693,42,-7.424969244046094,33.33333333333333,-3.118487082499355,-4.8908853544677635,1.0,3.166243654822335,FAIL,125,136,8.234531566061586,-4.328590449185873
A-absorption-fade,K>=10 m<=1.5 stop1.5xATR tgt3xstop hold8h,15m,0.5419599077995834,1.62587972339875,8,176,-7.059058621698537,31.25,-12.423943174189422,-22.026455465416156,45,-5.229636242254653,33.33333333333333,-2.3533363090145976,-5.156034041204148,1.25,2.989819004524887,FAIL,125,136,8.126887212404025,1.440335410049265
A-absorption-fade,K>=10 m<=1.5 stop1.5xATR tgt3xstop hold24h,15m,0.5419599077995834,1.62587972339875,24,155,-11.120402741189208,26.451612903225808,-17.23662424884327,-25.520755439938114,42,-13.938199721107551,23.809523809523807,-5.8540438828651675,-9.85438613982561,1.25,4.482233502538071,FAIL,125,136,8.868824207354125,-2.8523271285384855
B-stopping-volume,K>=4 wick-upper40% stop1.0xATR tgt2xstop hold8h,15m,0.36130660519972224,0.7226132103994445,8,1216,-6.289149917099474,31.57894736842105,-76.47606299192961,-77.12538446650774,409,-10.310441033614076,29.82885085574572,-42.16970382748158,-42.799824628157666,0.5,1.378923076923077,FAIL,1501,1251,5.182396164256997,-2.1188817938606137
B-stopping-volume,K>=4 wick-upper40% stop1.0xATR tgt2xstop hold24h,15m,0.36130660519972224,0.7226132103994445,24,796,-8.369069183288245,29.2713567839196,-66.61779069897442,-66.94553661267535,270,-11.906681674247135,28.51851851851852,-32.14804052046727,-33.55265392085161,0.5,1.6948874296435272,FAIL,1501,1251,5.874464991803447,-3.3906223646169726
B-stopping-volume,K>=4 wick-upper40% stop1.0xATR tgt3xstop hold8h,15m,0.36130660519972224,1.0839198155991667,8,1216,-5.989747588082047,26.973684210526315,-72.8353306710777,-73.84816247999726,409,-9.193842782383658,25.183374083129586,-37.60281697994916,-38.942358669340976,0.5,1.7729230769230768,FAIL,1501,1251,5.770559255705133,-1.0256344458965199
B-stopping-volume,K>=4 wick-upper40% stop1.0xATR tgt3xstop hold24h,15m,0.36130660519972224,1.0839198155991667,24,796,-8.159410847652774,23.115577889447238,-64.94891034731609,-65.72707056349287,270,-10.829645771221456,22.962962962962962,-29.240043582297925,-31.637715364367004,0.5,2.301594746716698,FAIL,1501,1251,6.322420822569961,-2.5133159438103396
B-stopping-volume,K>=4 wick-upper40% stop1.5xATR tgt2xstop hold8h,15m,0.5419599077995834,1.0839198155991667,8,1216,-6.6373246351216775,33.47039473684211,-80.7098675630796,-81.16630521392902,409,-8.810338968729933,33.98533007334964,-36.03428638210543,-38.23558536151527,1.25,2.417846153846154,FAIL,1501,1251,4.819599563576448,-2.3646560638195533
B-stopping-volume,K>=4 wick-upper40% stop1.5xATR tgt2xstop hold24h,15m,0.5419599077995834,1.0839198155991667,24,796,-9.49873164830325,28.768844221105528,-75.60990392049388,-75.88417665674552,270,-9.257358964005633,32.592592592592595,-24.994869202815206,-27.986921755649824,1.0,3.3034709193245777,FAIL,1501,1251,5.501841658958035,-3.9357543188383137
B-stopping-volume,K>=4 wick-upper40% stop1.5xATR tgt3xstop hold8h,15m,0.5419599077995834,1.62587972339875,8,1216,-6.413795249843278,30.180921052631575,-77.99175023809426,-79.85642384508166,409,-8.857622192690394,29.82885085574572,-36.22767476810371,-38.026192965175014,1.5,2.8983076923076925,FAIL,1501,1251,5.217328134089442,-1.8115595585996633
B-stopping-volume,K>=4 wick-upper40% stop1.5xATR tgt3xstop hold24h,15m,0.5419599077995834,1.62587972339875,24,796,-9.256092846460202,23.743718592964825,-73.67849905782322,-74.77531397506054,270,-7.447887727259193,26.666666666666668,-20.109296863599823,-24.81637730523693,1.5,4.346857410881801,FAIL,1501,1251,6.013608181179854,-2.784496501880468
B-stopping-volume,K>=4 wick-upper50% stop1.0xATR tgt2xstop hold8h,15m,0.36130660519972224,0.7226132103994445,8,1406,-5.742691075550855,31.863442389758177,-80.74223652224501,-81.48091537035306,464,-8.325656630083438,32.327586206896555,-38.63104676358715,-40.42452605870078,0.5,1.4192513368983957,FAIL,1956,1638,4.7753489027197435,-1.6082491339557734
B-stopping-volume,K>=4 wick-upper50% stop1.0xATR tgt2xstop hold24h,15m,0.36130660519972224,0.7226132103994445,24,866,-8.302442535853455,28.52193995381062,-71.89915236049092,-72.49906143440934,302,-11.930244052451496,28.14569536423841,-36.02933703840352,-37.97116116413648,0.25,1.717679794520548,FAIL,1956,1638,5.561781391935868,-3.6786714675585186
B-stopping-volume,K>=4 wick-upper50% stop1.0xATR tgt3xstop hold8h,15m,0.36130660519972224,1.0839198155991667,8,1406,-5.622909170358272,26.884779516358464,-79.0581029352373,-80.38282967435126,464,-6.681389541891071,27.586206896551722,-31.001647474374572,-33.93835269738747,0.5,1.824331550802139,FAIL,1956,1638,5.229413233251955,-0.6561349169946702
B-stopping-volume,K>=4 wick-upper50% stop1.0xATR tgt3xstop hold24h,15m,0.36130660519972224,1.0839198155991667,24,866,-8.291526730597802,22.0554272517321,-71.80462148697697,-72.47091262509223,302,-10.721808950154715,22.8476821192053,-32.37986302946724,-36.488451124285724,0.5,2.3069349315068495,FAIL,1956,1638,5.94932278847509,-2.9705817077958176
B-stopping-volume,K>=4 wick-upper50% stop1.5xATR tgt2xstop hold8h,15m,0.5419599077995834,1.0839198155991667,8,1406,-6.015334865753774,33.85490753911807,-84.57560821249805,-85.32744656648336,464,-5.585639706722549,36.853448275862064,-25.91736823919263,-30.85623127688355,1.25,2.4621657754010697,FAIL,1956,1638,4.367922140111815,-1.540793178160414
B-stopping-volume,K>=4 wick-upper50% stop1.5xATR tgt2xstop hold24h,15m,0.5419599077995834,1.0839198155991667,24,866,-9.23663266506794,28.060046189376443,-79.98923887948837,-80.65389054291974,302,-8.43146950095966,33.11258278145696,-25.46303789289818,-31.742900928389055,1.0,3.188998287671233,FAIL,1956,1638,5.198166328489245,-3.8302820253109715
B-stopping-volume,K>=4 wick-upper50% stop1.5xATR tgt3xstop hold8h,15m,0.5419599077995834,1.62587972339875,8,1406,-6.017869091029216,30.156472261735416,-84.61123941987078,-86.46944398009015,464,-7.434698749608872,30.81896551724138,-34.497002198185164,-38.49214685513412,1.5,2.95427807486631,FAIL,1956,1638,4.610351834588162,-1.7590728508693756
B-stopping-volume,K>=4 wick-upper50% stop1.5xATR tgt3xstop hold24h,15m,0.5419599077995834,1.62587972339875,24,866,-9.36414644173745,22.401847575057737,-81.09350818544631,-82.57979897784222,302,-6.8444637000118815,27.1523178807947,-20.670280374035887,-29.859471472073857,1.25,4.191566780821918,FAIL,1956,1638,5.474134164281436,-3.2385189658112186
B-stopping-volume,K>=6 wick-upper40% stop1.0xATR tgt2xstop hold8h,15m,0.36130660519972224,0.7226132103994445,8,771,-7.335300705594703,32.555123216601814,-56.55516844013515,-56.73515513009075,241,-14.553150287918779,25.311203319502074,-35.07309219388426,-35.64775916190877,0.25,1.3381916996047432,FAIL,784,698,6.2464806959629335,-2.80769525601527
B-stopping-volume,K>=6 wick-upper40% stop1.0xATR tgt2xstop hold24h,15m,0.36130660519972224,0.7226132103994445,24,569,-7.2325543542430415,33.21616871704745,-41.1532342756429,-42.196633292276495,184,-14.338718491893554,26.6304347826087,-26.38324202508414,-27.378288053533367,0.25,1.654714475431607,FAIL,784,698,6.993099283769416,-1.9758882727680402
B-stopping-volume,K>=6 wick-upper40% stop1.0xATR tgt3xstop hold8h,15m,0.36130660519972224,1.0839198155991667,8,771,-6.74406374709248,28.14526588845655,-51.996731490083015,-52.582820035896184,241,-13.642329099303039,20.74688796680498,-32.87801312932033,-33.947122333998074,0.5,1.7507411067193677,FAIL,784,698,6.895297674185177,-1.4915347980878808
B-stopping-volume,K>=6 wick-upper40% stop1.0xATR tgt3xstop hold24h,15m,0.36130660519972224,1.0839198155991667,24,569,-6.694256749878818,26.537785588752193,-38.09032090681047,-39.19405042443147,184,-14.105359749083904,20.652173913043477,-25.953861938314382,-27.476262405408118,0.5,2.3871181938911024,FAIL,784,698,7.619306415561391,-0.8858971495282315
B-stopping-volume,K>=6 wick-upper40% stop1.5xATR tgt2xstop hold8h,15m,0.5419599077995834,1.0839198155991667,8,771,-7.356586555418594,35.797665369649806,-56.71928234227735,-57.113507762094514,241,-13.82448642225414,29.045643153526974,-33.31701227763247,-35.36491599473341,1.125,2.412796442687747,FAIL,784,698,6.2523495958444055,-2.6445174614589373
B-stopping-volume,K>=6 wick-upper40% stop1.5xATR tgt2xstop hold24h,15m,0.5419599077995834,1.0839198155991667,24,569,-9.332562105459324,31.810193321616868,-53.10227838006356,-53.26799865466971,184,-15.476857818127694,28.26086956521739,-28.47741838535496,-30.833159480601758,1.0,3.3821381142098272,FAIL,784,698,6.719158372440437,-4.114798701320322
B-stopping-volume,K>=6 wick-upper40% stop1.5xATR tgt3xstop hold8h,15m,0.5419599077995834,1.62587972339875,8,771,-7.451816960694023,32.16601815823606,-57.453508766950925,-59.38382424557299,241,-13.20247766541255,24.896265560165975,-31.817971173644246,-33.824311098529826,1.5,2.8735177865612647,FAIL,784,698,6.412198089542431,-2.409094394706103
B-stopping-volume,K>=6 wick-upper40% stop1.5xATR tgt3xstop hold24h,15m,0.5419599077995834,1.62587972339875,24,569,-9.96163121661144,25.30755711775044,-56.6816816225191,-58.67442227229886,184,-11.431615638491028,24.456521739130434,-21.03417277482349,-23.532220902167232,1.25,4.405710491367862,FAIL,784,698,6.866747962559064,-3.4540826346975884
B-stopping-volume,K>=6 wick-upper50% stop1.0xATR tgt2xstop hold8h,15m,0.36130660519972224,0.7226132103994445,8,942,-7.102131551537412,31.95329087048832,-66.90207921548243,-67.13604832914886,292,-11.440238995051542,29.45205479452055,-33.4054978655505,-34.887023996270585,0.25,1.34967585089141,FAIL,1056,931,5.691671219233199,-2.4369817046754667
B-stopping-volume,K>=6 wick-upper50% stop1.0xATR tgt2xstop hold24h,15m,0.36130660519972224,0.7226132103994445,24,665,-8.952406377753166,29.47368421052631,-59.533502412058546,-59.533502412058546,215,-11.361524140925445,29.767441860465116,-24.427276902989703,-26.609619774712613,0.25,1.6701704545454545,FAIL,1056,931,6.333516449595379,-3.207481199841922
B-stopping-volume,K>=6 wick-upper50% stop1.0xATR tgt3xstop hold8h,15m,0.36130660519972224,1.0839198155991667,8,942,-6.888357288957933,27.282377919320595,-64.88832566198373,-65.38211474483005,292,-10.122876193690276,24.65753424657534,-29.55879848557561,-32.26043783680518,0.5,1.7722852512155591,FAIL,1056,931,6.152160336224308,-1.5015774391046488
