dataset,config,stop%,target%,tr_n,tr_exp,tr_win%,tr_ret%,tr_dd%,va_n,va_exp,va_win%,va_ret%,va_dd%,pooled_win%,pooled_RR,tr/day,verdict
USDJPY,both retest R2.00,0.5679798492095633,1.136,14,-9.127273066832979,28.57142857142857,-1.2778182293566198,-3.556220729553888,7,53.1829705522549,71.42857142857143,3.722807938657846,-1.4682314398783345,42.857142857142854,1.802753602671415,0.025777414075286418,INSUFFICIENT-SAMPLE
USDJPY,both retest R4.00,0.5679798492095633,2.2719,14,18.000391531637042,28.57142857142857,2.5200548144291846,-3.5562207295538397,7,0.532692116569316,42.857142857142854,0.037288448159844556,-2.9631278103583543,33.33333333333333,2.6654306947711888,0.025777414075286418,INSUFFICIENT-SAMPLE
GBPCHF,reversal breakout R1.00,0.27730436850303125,0.2773,17,7.683897106004652,64.70588235294117,1.3062625080207946,-0.5992295578509848,4,13.461870127998736,75.0,0.5384748051199484,-0.44470210247673286,66.66666666666666,0.9532031007947801,0.025761602944183195,INSUFFICIENT-SAMPLE
GBPCHF,reversal breakout R2.00,0.27730436850303125,0.5546,17,5.79498142513084,41.17647058823529,0.9851468422722442,-1.316747255206736,4,34.371182953917014,75.0,1.3748473181566911,-0.5135145664853789,47.61904761904761,1.9126179869932003,0.025761602944183195,INSUFFICIENT-SAMPLE
GBPCHF,reversal breakout R4.00,0.27730436850303125,1.1092,17,-8.843715619790387,17.647058823529413,-1.5034316553643623,-4.073382829600961,4,8.114995804347018,50.0,0.32459983217387745,-1.3044541101831932,23.809523809523807,2.38189709827985,0.025761602944183195,INSUFFICIENT-SAMPLE
GBPCHF,reversal retest R1.00,0.2659384542751067,0.2659,9,2.3628121228377696,55.55555555555556,0.21265309105540364,-0.8382127094144024,1,-27.594039195120786,0.0,-0.27594039195121267,-0.27594039195120784,50.0,0.9544119882164777,0.01226742997342057,INSUFFICIENT-SAMPLE
GBPCHF,reversal retest R2.00,0.2659384542751067,0.5319,9,-9.705285032113856,22.22222222222222,-0.8734756528902432,-1.7895504854850142,1,-27.594039195120786,0.0,-0.27594039195121267,-0.27594039195120784,20.0,1.9186802062465194,0.01226742997342057,INSUFFICIENT-SAMPLE
GBPCHF,reversal retest R4.00,0.2659384542751067,1.0638,9,1.9797275460417343,22.22222222222222,0.17817547914376064,-1.3721009594818634,1,-27.594039195120786,0.0,-0.27594039195121267,-0.27594039195120784,20.0,3.8243672135294946,0.01226742997342057,INSUFFICIENT-SAMPLE
GBPCHF,continuation breakout R1.00,0.3518769305968675,0.3519,15,-7.734787146985157,40.0,-1.1602180720477695,-2.014683763811822,6,-0.6634284026070721,50.0,-0.039805704156425925,-0.7771689879394581,42.857142857142854,0.9651502932839232,0.025761602944183195,INSUFFICIENT-SAMPLE
GBPCHF,continuation breakout R2.00,0.3518769305968675,0.7038,15,5.427558109827927,40.0,0.8141337164741858,-1.7963281790141876,6,16.92354391050291,50.0,1.015412634630164,-0.764000044268294,42.857142857142854,1.8880999945037327,0.025761602944183195,INSUFFICIENT-SAMPLE
GBPCHF,continuation breakout R4.00,0.3518769305968675,1.4075,15,2.2782018007951894,26.666666666666668,0.34173027011927815,-3.029743760741863,6,11.328668359622498,33.33333333333333,0.6797201015773524,-1.1433844397502562,28.57142857142857,2.9640096066145,0.025761602944183195,INSUFFICIENT-SAMPLE
GBPCHF,continuation retest R1.00,0.27765665708615694,0.2777,7,-12.653201851515146,28.57142857142857,-0.8857241296060581,-1.3550842044463518,6,18.239716805155087,83.33333333333334,1.0943830083093076,-0.40795833911458407,53.84615384615385,0.9610754943369968,0.01594765896544674,INSUFFICIENT-SAMPLE
GBPCHF,continuation retest R2.00,0.27765665708615694,0.5553,7,-16.710149914697208,14.285714285714285,-1.1697104940288083,-1.9092958232559458,6,13.235504508741238,50.0,0.7941302705244846,-0.9242893754178897,30.76923076923077,1.9217031815065715,0.01594765896544674,INSUFFICIENT-SAMPLE
GBPCHF,continuation retest R4.00,0.27765665708615694,1.1106,7,-22.693746863927768,14.285714285714285,-1.5885622804749477,-2.0384447064499747,6,17.635278343024765,33.33333333333333,1.0581167005814907,-1.3032402162727765,23.076923076923077,2.7149346685276368,0.01594765896544674,INSUFFICIENT-SAMPLE
GBPCHF,both breakout R1.00,0.29508128837725783,0.2951,24,1.8533266792123868,54.166666666666664,0.44479840301097084,-1.2401841121271315,8,14.392810018788623,75.0,1.1514248015030981,-0.31794231894682523,59.375,0.9569575601020629,0.03925577591494582,INSUFFICIENT-SAMPLE
GBPCHF,both breakout R2.00,0.29508128837725783,0.5902,24,2.9068071872563905,37.5,0.6976337249415376,-1.9881284926255274,8,25.449796388279992,62.5,2.0359837110623946,-0.7217287565322943,43.75,1.917277512811999,0.03925577591494582,INSUFFICIENT-SAMPLE
GBPCHF,both breakout R4.00,0.29508128837725783,1.1803,24,-7.157721275584511,16.666666666666664,-1.717853106140288,-4.285327345607519,8,18.452459469909172,50.0,1.4761967575927404,-1.388796450586593,25.0,2.9018459531337477,0.03925577591494582,INSUFFICIENT-SAMPLE
GBPCHF,both retest R1.00,0.2707446527430075,0.2707,14,-8.439265740837202,35.714285714285715,-1.1814972037172078,-2.224007874785461,7,11.176717575692237,71.42857142857143,0.782370230298457,-0.40105474324068824,47.61904761904761,0.9577390660758941,0.025761602944183195,INSUFFICIENT-SAMPLE
GBPCHF,both retest R2.00,0.2707446527430075,0.5415,14,-10.482408901677186,21.428571428571427,-1.4675372462348069,-2.716278539160365,7,7.009644228027485,42.857142857142854,0.49067509596192327,-0.9036842585072029,28.57142857142857,1.9176120176728262,0.025761602944183195,INSUFFICIENT-SAMPLE
GBPCHF,both retest R4.00,0.2707446527430075,1.083,14,-5.798991820371417,21.428571428571427,-0.8118588548519989,-2.3527423995514005,7,10.676050027818096,28.57142857142857,0.7473235019472613,-1.553035489046695,23.809523809523807,3.1540885664567053,0.025761602944183195,INSUFFICIENT-SAMPLE
EURUSD,reversal breakout R1.00,0.5416947187340613,0.5417,18,5.341041626459325,55.55555555555556,0.9613874927626886,-2.1494499350211798,4,26.680292136891694,75.0,1.0672116854756775,-0.7688017367512248,59.09090909090909,0.9697478164850316,0.026993865030674847,INSUFFICIENT-SAMPLE
EURUSD,reversal breakout R2.00,0.5416947187340613,1.0834,18,-0.12321274808770492,38.88888888888889,-0.02217829465578358,-2.170200194641415,4,67.7423560282923,75.0,2.7096942411316993,-0.7688017367512411,45.45454545454545,1.6818608386218845,0.026993865030674847,INSUFFICIENT-SAMPLE
EURUSD,reversal breakout R4.00,0.5416947187340613,2.1668,18,-17.31518508692797,27.77777777777778,-3.1167333156470356,-3.7508288109556656,4,41.260022085336914,50.0,1.6504008834134831,-1.8640318756661995,31.818181818181817,1.7608024542786744,0.026993865030674847,INSUFFICIENT-SAMPLE
EURUSD,reversal retest R1.00,0.2915023610340326,0.2915,8,14.212376232686438,75.0,1.1369900986149206,-0.4489150379894038,3,9.219657502014647,66.66666666666666,0.2765897250604388,-0.35063448631779365,72.72727272727273,0.9554607895454201,0.013496932515337423,INSUFFICIENT-SAMPLE
EURUSD,reversal retest R2.00,0.2915023610340326,0.583,8,2.855824312868208,37.5,0.2284659450294546,-1.6134813987106842,3,28.678727851091633,66.66666666666666,0.8603618355327525,-0.42035233161344654,45.45454545454545,1.920317933248878,0.013496932515337423,INSUFFICIENT-SAMPLE
EURUSD,reversal retest R4.00,0.2915023610340326,1.166,8,2.1759310301513324,25.0,0.1740744824121121,-2.5370375220231183,3,18.493979398719603,33.33333333333333,0.5548193819615799,-1.2109478566794765,27.27272727272727,3.4750398021784332,0.013496932515337423,INSUFFICIENT-SAMPLE
EURUSD,continuation breakout R1.00,0.5905579216834309,0.5906,19,-3.8895731278754333,47.368421052631575,-0.7390188942963283,-3.4536910674135384,7,42.31391851592863,85.71428571428571,2.9619742961149997,-1.3096628004444943,57.692307692307686,0.9785375118163513,0.03190184049079755,INSUFFICIENT-SAMPLE
EURUSD,continuation breakout R2.00,0.5905579216834309,1.1811,19,-13.365298285751507,26.31578947368421,-2.539406674292788,-4.796632661215414,7,-2.7912514775263326,42.857142857142854,-0.19538760342684425,-2.2424135010033206,30.76923076923077,1.6525559347806011,0.03190184049079755,INSUFFICIENT-SAMPLE
EURUSD,continuation breakout R4.00,0.5905579216834309,2.3622,19,-13.42942777296699,21.052631578947366,-2.5515912768637294,-5.542531045198359,7,-6.670443369977095,42.857142857142854,-0.4669310358983991,-2.2424135010033566,26.923076923076923,1.9686592770524838,0.03190184049079755,INSUFFICIENT-SAMPLE
EURUSD,continuation retest R1.00,0.4164497179202913,0.4164,12,-21.432875626397617,25.0,-2.571945075167714,-3.1157403617806994,4,20.415454734770265,75.0,0.8166181893908053,-0.42921672688626167,37.5,0.973208740705168,0.0196319018404908,INSUFFICIENT-SAMPLE
EURUSD,continuation retest R2.00,0.4164497179202913,0.8329,12,-14.557344612601051,25.0,-1.7468813535121308,-2.310358246067426,4,20.088433617063856,50.0,0.8035373446825478,-1.366357340218634,31.25,1.7552359931428891,0.0196319018404908,INSUFFICIENT-SAMPLE
EURUSD,continuation retest R4.00,0.4164497179202913,1.6658,12,-14.021514555620342,25.0,-1.6825817466744386,-2.246427394371094,4,-42.372787166425496,0.0,-1.6949114866570247,-2.43377015577237,18.75,1.6707915266160087,0.0196319018404908,INSUFFICIENT-SAMPLE
EURUSD,both breakout R1.00,0.5800443990763575,0.58,25,1.5666335910659837,52.0,0.39165839776649225,-2.295365007439206,8,13.906018677778547,62.5,1.1124814942222727,-1.3923554544071843,54.54545454545454,0.9727845957860006,0.04049079754601227,INSUFFICIENT-SAMPLE
EURUSD,both breakout R2.00,0.5800443990763575,1.1601,25,-8.893756693777686,32.0,-2.223439173444419,-4.428116343907609,8,12.25234496087569,37.5,0.9801875968700635,-1.4633956154314067,33.33333333333333,1.8017191200810247,0.04049079754601227,INSUFFICIENT-SAMPLE
EURUSD,both breakout R4.00,0.5800443990763575,2.3202,25,-16.313780931335497,28.000000000000004,-4.078445232833872,-5.559990096237579,8,-19.464678619639244,25.0,-1.5571742895711393,-2.50248389180814,27.27272727272727,1.5557337671999327,0.04049079754601227,INSUFFICIENT-SAMPLE
EURUSD,both retest R1.00,0.3451191588627115,0.3451,17,-2.7093970566543515,47.05882352941176,-0.4605974996312434,-1.9000293431722355,5,20.390247192827882,80.0,1.0195123596413946,-0.3578888662162257,54.54545454545454,0.9638337683122379,0.026993865030674847,INSUFFICIENT-SAMPLE
EURUSD,both retest R2.00,0.3451191588627115,0.6902,17,1.1887317644983233,35.294117647058826,0.20208439996471927,-1.738066920871693,5,48.32904534318622,80.0,2.416452267159319,-0.4203523316134445,45.45454545454545,1.9333650650194234,0.026993865030674847,INSUFFICIENT-SAMPLE
EURUSD,both retest R4.00,0.3451191588627115,1.3805,17,3.4898135101541223,29.411764705882355,0.5932682967261904,-3.353200738336376,5,52.29985825676049,60.0,2.614992912838021,-1.333132384086605,36.36363636363637,2.8804511188868895,0.026993865030674847,INSUFFICIENT-SAMPLE
GOLD,reversal breakout R1.00,1.8101397353221989,1.8101,13,-69.30803938885275,30.76923076923077,-9.010045120550858,-10.769801082319564,2,-2.899309679851285,50.0,-0.05798619359702606,-2.4977519419865155,33.33333333333333,0.9940848939997315,0.02143878037160553,INSUFFICIENT-SAMPLE
GOLD,reversal breakout R2.00,1.8101397353221989,3.6203,13,-63.2655773898241,23.076923076923077,-8.224525060677134,-13.21864096615333,2,85.95867466234813,50.0,1.7191734932469727,-2.4977519419865155,26.666666666666668,1.8602979639934816,0.02143878037160553,INSUFFICIENT-SAMPLE
GOLD,reversal breakout R4.00,1.8101397353221989,7.2406,13,-58.02931631181197,23.076923076923077,-7.54381112053556,-14.168152595605852,2,159.98769152891782,50.0,3.1997538305783557,-2.4977519419865155,26.666666666666668,2.160224598506666,0.02143878037160553,INSUFFICIENT-SAMPLE
GOLD,reversal retest R1.00,1.0425969736596576,1.0426,7,-31.995295457962907,28.57142857142857,-2.239670682057404,-3.867085551287128,1,-105.76486008892243,0.0,-1.0576486008892272,-1.7354289315737026,25.0,1.1364114315907523,0.011434016198189614,INSUFFICIENT-SAMPLE
GOLD,reversal retest R2.00,1.0425969736596576,2.0852,7,-89.184650471612,0.0,-6.242925533012844,-6.24292553301284,1,-105.76486008892243,0.0,-1.0576486008892272,-1.7354289315737026,0.0,,0.011434016198189614,INSUFFICIENT-SAMPLE
GOLD,reversal retest R4.00,1.0425969736596576,4.1704,7,-89.184650471612,0.0,-6.242925533012844,-6.24292553301284,1,-105.76486008892243,0.0,-1.0576486008892272,-1.7354289315737026,0.0,,0.011434016198189614,INSUFFICIENT-SAMPLE
GOLD,continuation breakout R1.00,2.2104948732556506,2.2105,14,81.98999302770244,71.42857142857143,11.478599023878333,-6.528896848232718,4,227.42038520025335,100.0,9.096815408010128,-1.5474961073449693,77.77777777777779,0.8641968712078846,0.025726536445926634,INSUFFICIENT-SAMPLE
GOLD,continuation breakout R2.00,2.2104948732556506,4.421,14,57.968059995064195,50.0,8.11552839930898,-9.72466273600889,4,215.30471687272347,75.0,8.61218867490894,-4.993361284078201,55.55555555555556,1.529649855377579,0.025726536445926634,INSUFFICIENT-SAMPLE
GOLD,continuation breakout R4.00,2.2104948732556506,8.842,14,47.164319847807356,50.0,6.603004778693022,-10.843507865350896,4,343.8408903775635,75.0,13.753635615102544,-4.993361284078213,55.55555555555556,1.6936848621318823,0.025726536445926634,INSUFFICIENT-SAMPLE
GOLD,continuation retest,,,0,,,,,0,,,,,,,,NO-ENTRIES
GOLD,both breakout R1.00,2.150770911181137,2.1508,21,-2.0660125211264435,52.38095238095239,-0.4338626294365544,-7.286612932453555,5,223.44433046128725,100.0,11.172216523064371,-1.547496107344961,61.53846153846154,0.9216594899668362,0.037160552644116246,INSUFFICIENT-SAMPLE
GOLD,both breakout R2.00,2.150770911181137,4.3015,21,-14.363746456069185,38.095238095238095,-3.016386755774525,-13.73041506881291,5,261.66343717563905,80.0,13.083171858781961,-4.9353309951779885,46.15384615384615,1.5444211606473854,0.037160552644116246,INSUFFICIENT-SAMPLE
GOLD,both breakout R4.00,2.150770911181137,8.6031,21,1.169920427202496,38.095238095238095,0.24568328971252829,-14.204180776564007,5,387.7280267231199,80.0,19.38640133615599,-4.935330995177967,46.15384615384615,1.9000413727016294,0.037160552644116246,INSUFFICIENT-SAMPLE
GOLD,both retest R1.00,1.0425969736596576,1.0426,7,-31.995295457962907,28.57142857142857,-2.239670682057404,-3.867085551287128,1,-105.76486008892243,0.0,-1.0576486008892272,-1.7354289315737026,25.0,1.1364114315907523,0.011434016198189614,INSUFFICIENT-SAMPLE
GOLD,both retest R2.00,1.0425969736596576,2.0852,7,-89.184650471612,0.0,-6.242925533012844,-6.24292553301284,1,-105.76486008892243,0.0,-1.0576486008892272,-1.7354289315737026,0.0,,0.011434016198189614,INSUFFICIENT-SAMPLE
GOLD,both retest R4.00,1.0425969736596576,4.1704,7,-89.184650471612,0.0,-6.242925533012844,-6.24292553301284,1,-105.76486008892243,0.0,-1.0576486008892272,-1.7354289315737026,0.0,,0.011434016198189614,INSUFFICIENT-SAMPLE
ES,reversal breakout R1.00,1.6101371951219512,1.6101,12,-5.148387852767276,50.0,-0.6178065423320778,-7.190328944159517,6,-125.92471297948578,16.666666666666664,-7.555482778769152,-7.555482778769146,38.88888888888889,0.8557927097461053,0.02573879885605338,INSUFFICIENT-SAMPLE
ES,reversal breakout R2.00,1.6101371951219512,3.2203,12,-10.856786565541219,33.33333333333333,-1.3028143878649479,-10.136592508485483,6,-125.92471297948578,16.666666666666664,-7.555482778769152,-7.555482778769146,27.77777777777778,1.4262830363595411,0.02573879885605338,INSUFFICIENT-SAMPLE
ES,reversal breakout R4.00,1.6101371951219512,6.4405,12,-54.37896829255018,25.0,-6.525476195106017,-12.442738686092014,6,-125.92471297948578,16.666666666666664,-7.555482778769152,-7.555482778769146,22.22222222222222,1.1230009499713212,0.02573879885605338,INSUFFICIENT-SAMPLE
ES,reversal retest R1.00,0.9228688354326636,0.9229,7,-57.11220042551213,14.285714285714285,-3.9978540297858522,-4.017112679763941,4,-1.6762261661515367,50.0,-0.0670490466460616,-0.9379144765546515,27.27272727272727,1.0633840392531209,0.01572926596758818,INSUFFICIENT-SAMPLE
ES,reversal retest R2.00,0.9228688354326636,1.8457,7,-82.26574633989523,0.0,-5.758602243792666,-5.758602243792666,4,-25.070316827661372,25.0,-1.0028126731064568,-2.772174871322315,9.090909090909092,2.1194694517832993,0.01572926596758818,INSUFFICIENT-SAMPLE
ES,reversal retest R4.00,0.9228688354326636,3.6915,7,-82.26574633989523,0.0,-5.758602243792666,-5.758602243792666,4,-92.47793508288805,0.0,-3.6991174033155216,-4.525029688989369,0.0,,0.01572926596758818,INSUFFICIENT-SAMPLE
ES,continuation breakout R1.00,1.1268365696641258,1.1268,12,76.74227671287524,83.33333333333334,9.209073205545026,-1.8362749801651115,5,-68.45671973273602,20.0,-3.4228359866367963,-3.843797984904117,64.70588235294117,1.0088793856370026,0.02430886558627264,INSUFFICIENT-SAMPLE
ES,continuation breakout R2.00,1.1268365696641258,2.2537,12,73.20989784804367,75.0,8.785187741765244,-2.0735233513248184,5,-111.60034643776817,0.0,-5.580017321888409,-5.991576565635133,52.94117647058824,1.2011084246574166,0.02430886558627264,INSUFFICIENT-SAMPLE
ES,continuation breakout R4.00,1.1268365696641258,4.5073,12,61.83233988830201,66.66666666666666,7.4198807865962335,-4.673362591569898,5,-111.60034643776817,0.0,-5.580017321888409,-5.991576565635133,47.05882352941176,1.3253773637634487,0.02430886558627264,INSUFFICIENT-SAMPLE
ES,continuation retest R1.00,1.064758973505802,1.0648,8,25.11963477736799,62.5,2.0095707821894404,-2.5368615476083667,3,-106.80905335339291,0.0,-3.2042716006017824,-3.2095279602202833,45.45454545454545,0.9782490730608268,0.01572926596758818,INSUFFICIENT-SAMPLE
ES,continuation retest R2.00,1.064758973505802,2.1295,8,24.192930319889,37.5,1.9354344255911204,-2.9444716405970555,3,-106.80905335339291,0.0,-3.2042716006017824,-3.2095279602202833,27.27272727272727,2.224110460421479,0.01572926596758818,INSUFFICIENT-SAMPLE
ES,continuation retest R4.00,1.064758973505802,4.259,8,78.89854722680434,37.5,6.311883778144356,-2.94447164059705,3,-106.80905335339291,0.0,-3.2042716006017824,-3.2095279602202833,27.27272727272727,3.7354023671691667,0.01572926596758818,INSUFFICIENT-SAMPLE
ES,both breakout R1.00,1.2840391510805311,1.284,23,26.679818439175744,60.86956521739131,6.13635824101042,-4.605606986750084,8,-105.48503167303829,12.5,-8.43880253384306,-8.438802533843063,48.38709677419355,0.951220299628155,0.044327931363203045,INSUFFICIENT-SAMPLE
ES,both breakout R2.00,1.2840391510805311,2.5681,23,28.120955392370018,52.17391304347826,6.4678197402451065,-5.799502473199069,8,-105.48503167303829,12.5,-8.43880253384306,-8.438802533843063,41.935483870967744,1.264441435461321,0.044327931363203045,INSUFFICIENT-SAMPLE
ES,both breakout R4.00,1.2840391510805311,5.1362,23,2.1746215868879517,43.47826086956522,0.5001629649842299,-7.31567460451628,8,-105.48503167303829,12.5,-8.43880253384306,-8.438802533843063,35.483870967741936,1.2384557748026694,0.044327931363203045,INSUFFICIENT-SAMPLE
ES,both retest R1.00,1.0206549605765973,1.0207,14,3.694229471700315,50.0,0.5171921260380463,-3.0646328494353656,5,-62.18264435644778,20.0,-3.1091322178223857,-3.1091322178223892,42.10526315789473,1.0373607382782415,0.027168732125834125,INSUFFICIENT-SAMPLE
ES,both retest R2.00,1.0206549605765973,2.0413,14,-32.48669098260767,21.428571428571427,-4.548136737565079,-5.714567454114508,5,-101.4414656606692,0.0,-5.072073283033463,-5.072073283033459,15.789473684210526,2.0454996067477658,0.027168732125834125,INSUFFICIENT-SAMPLE
ES,both retest R4.00,1.0206549605765973,4.0826,14,-2.575340832584646,21.428571428571427,-0.36054771656185425,-5.300055823108589,5,-101.4414656606692,0.0,-5.072073283033463,-5.072073283033459,15.789473684210526,3.507696865095865,0.027168732125834125,INSUFFICIENT-SAMPLE
BTC,reversal breakout R1.00,4.759071980963712,4.7591,51,-45.94038827382132,47.05882352941176,-23.42959801964888,-39.82916129111692,19,220.1812409993141,73.68421052631578,41.83443578986967,-12.97220508668019,54.285714285714285,0.9401034151920026,0.037875371990260615,FAIL
BTC,reversal breakout R2.00,4.759071980963712,9.5181,51,-79.93326302359662,31.372549019607842,-40.765964142034285,-59.688773173966425,19,77.74917226619273,52.63157894736842,14.772342730576614,-17.86161660167098,37.142857142857146,1.4646859916341235,0.037875371990260615,FAIL
BTC,reversal breakout R4.00,4.759071980963712,19.0363,51,-90.15399063532011,27.450980392156865,-45.978535224013264,-72.48402893870545,19,154.08496588652912,52.63157894736842,29.276143518440524,-18.33051945620076,34.285714285714285,1.7622657929064136,0.037875371990260615,FAIL
BTC,reversal retest R1.00,1.322707731024462,1.3227,32,-48.62184488740223,34.375,-15.558990363968716,-18.837734371606636,14,-10.886876100944132,50.0,-1.5241626541321773,-6.071805793660174,39.130434782608695,0.8405044662573239,0.024889530165028404,FAIL
BTC,reversal retest R2.00,1.322707731024462,2.6454,32,-72.89088671783787,15.625,-23.32508374970812,-26.21278038481728,14,-3.0470749634280634,35.714285714285715,-0.4265904948799304,-4.634413527133677,21.73913043478261,1.7830522356129914,0.024889530165028404,FAIL
BTC,reversal retest R4.00,1.322707731024462,5.2908,32,-103.43165421694232,3.125,-33.09812934942155,-36.778499223005255,14,42.21996693240596,28.57142857142857,5.9107953705368255,-5.7904426319059485,10.869565217391305,3.873406298546259,0.024889530165028404,FAIL
BTC,continuation breakout R1.00,4.3113792985223025,4.3114,51,24.1588732500794,52.94117647058824,12.321025357540494,-19.009942222157658,18,-165.61843321918917,27.77777777777778,-29.811317979454056,-35.024006351083905,46.3768115942029,1.029349291989778,0.03733429524754261,FAIL
BTC,continuation breakout R2.00,4.3113792985223025,8.6228,51,17.022934857538512,39.21568627450981,8.68169677734465,-25.038586963092612,18,-194.3491578154133,22.22222222222222,-34.982848406774394,-37.73397557350264,34.78260869565217,1.623274143120261,0.03733429524754261,FAIL
BTC,continuation breakout R4.00,4.3113792985223025,17.2455,51,177.77961614047842,39.21568627450981,90.66760423164399,-26.714286803594746,18,-224.82446818678207,16.666666666666664,-40.46840427362077,-42.98741635378994,33.33333333333333,2.3861467052417393,0.03733429524754261,FAIL
BTC,continuation retest R1.00,1.4613929733530817,1.4614,29,-25.71111536379487,44.827586206896555,-7.45622345550051,-9.79810921048487,11,30.3630448115769,63.63636363636363,3.3399349292734692,-3.530929814252203,50.0,0.8659882823753341,0.021643069708720354,INSUFFICIENT-SAMPLE
BTC,continuation retest R2.00,1.4613929733530817,2.9228,29,-8.776115114380445,34.48275862068966,-2.5450733831703265,-11.309442485954142,11,-38.7258511487256,27.27272727272727,-4.259843626359816,-8.495660874788552,32.5,1.7344739873306403,0.021643069708720354,INSUFFICIENT-SAMPLE
