family,config,tf,stop%,target%,max_hold_h,tr_n,tr_exp,tr_win%,tr_ret%,tr_dd%,va_n,va_exp,va_win%,va_ret%,va_dd%,med_hold_h,mean_hold_h,verdict,n_events_tr_va,realized_cost_bps,gross_edge_bps,base_tool,threshold,k
3-fvg,fill0.5 expire7d tgt3x,15m,0.25,0.75,168,197,-6.357410362648631,27.411167512690355,-12.524098414417805,-12.635878937638633,66,-5.287543124429001,28.78787878787879,-3.4897784621231387,-5.819832761906546,0.75,1.908745247148289,FAIL,23575,8.673677488175018,2.5847509191480436,,,
3-fvg,fill1.0 expire7d tgt2x,15m,0.25,0.5,168,197,-7.917127072124731,33.50253807106599,-15.596740332085723,-15.983822590670007,66,-6.099377903516142,36.36363636363637,-4.025589416320652,-7.150639432852499,0.5,1.5190114068441065,FAIL,21562,8.085759540988654,0.624797659465318,,,
3-fvg,fill1.0 expire7d tgt3x,15m,0.25,0.75,168,197,-10.422585924956467,22.84263959390863,-20.532494272164236,-21.095779091073826,66,-5.204720562790995,28.78787878787879,-3.43511557144206,-5.433704307998937,0.5,2.0750950570342206,FAIL,21562,8.589620186405384,-0.5235394499468207,,,
3-fvg,fill0.5 expire14d tgt2x,15m,0.25,0.5,336,99,-9.153935205614225,32.323232323232325,-9.06239585355808,-10.725764167268553,34,-4.646808688584743,38.23529411764706,-1.5799149541188107,-2.652244229356281,0.5,1.236842105263158,FAIL,23575,8.29062987531026,0.2888924259291361,,,
3-fvg,fill0.5 expire14d tgt3x,15m,0.25,0.75,336,99,-10.659181283706472,23.232323232323232,-10.55258947086941,-11.803279253061882,34,-1.444188887286734,32.35294117647059,-0.49102422167749404,-2.8696746640303465,0.75,1.5657894736842106,FAIL,23575,8.852066905769153,0.5485979640045695,,,
3-fvg,fill1.0 expire14d tgt2x,15m,0.25,0.5,336,99,-7.616304207122581,34.34343434343434,-7.540141165051351,-8.301096082086103,34,-2.2900818089171535,41.17647058823529,-0.7786278150318293,-2.323782095228162,0.5,1.169172932330827,FAIL,21562,8.19542945545712,1.9407159365975808,,,
3-fvg,fill1.0 expire14d tgt3x,15m,0.25,0.75,336,99,-6.701930440606326,27.27272727272727,-6.634911136200261,-7.566848319262521,34,-1.5117376330193593,32.35294117647059,-0.5139907952265821,-2.0110288812101738,0.5,1.5093984962406015,FAIL,21562,8.741014420056526,3.365900185901004,,,
4-fib,k5 zone0.618-0.705 eqfilt=False tgt=2xstop,1h,0.603082482411243,1.206164964822486,480,60,-22.894498577863214,25.0,-13.736699146717923,-16.10366489236711,22,5.18141058432651,40.909090909090914,1.1399103285518297,-3.602803957465429,2.0,4.182926829268292,FAIL,842,,,,,
4-fib,k5 zone0.618-0.705 eqfilt=False tgt=3xstop,1h,0.603082482411243,1.8092474472337288,480,60,-24.209592568532237,18.333333333333332,-14.525755541119345,-18.346382696635978,22,-4.2220228831034055,27.27272727272727,-0.9288450342827437,-6.456454625935266,2.5,5.926829268292683,FAIL,842,,,,,
4-fib,k5 zone0.618-0.705 eqfilt=False tgt=ext1.272,1h,0.603082482411243,2.3530693069306894,480,60,-28.671015730321656,13.333333333333334,-17.202609438192994,-20.488497410898418,22,-3.436130414900204,22.727272727272727,-0.7559486912780411,-5.397504754079842,3.0,6.951219512195122,FAIL,842,,,,,
4-fib,k5 zone0.618-0.705 eqfilt=True tgt=2xstop,1h,0.5928975701093695,1.185795140218739,480,60,-25.282070398055385,23.333333333333332,-15.169242238833236,-17.455510834991543,22,4.788616187901343,40.909090909090914,1.0534955613382913,-3.5629059041156914,2.0,4.146341463414634,FAIL,794,,,,,
4-fib,k5 zone0.618-0.705 eqfilt=True tgt=3xstop,1h,0.5928975701093695,1.7786927103281085,480,60,-27.37580099332087,16.666666666666664,-16.425480595992525,-20.097430408114665,22,-4.4636047067952775,27.27272727272727,-0.9819930354949657,-6.422381709453395,2.0,5.878048780487805,FAIL,794,,,,,
4-fib,k5 zone0.618-0.705 eqfilt=True tgt=ext1.272,1h,0.5928975701093695,2.3075670675300675,480,60,-32.43053593459031,11.666666666666666,-19.45832156075419,-22.620273962628985,22,-3.8223592384238145,22.727272727272727,-0.8409190324532356,-5.32959127782675,2.5,6.890243902439025,FAIL,794,,,,,
4-fib,k5 zone0.705-0.79 eqfilt=False tgt=2xstop,1h,0.38825807126786005,0.7765161425357201,480,55,-23.558918662455405,20.0,-12.957405264350474,-14.164031524376275,21,-8.820759775563213,33.33333333333333,-1.8523595528682768,-5.387073603010028,0.0,1.5789473684210527,FAIL,567,,,,,
4-fib,k5 zone0.705-0.79 eqfilt=False tgt=3xstop,1h,0.38825807126786005,1.1647742138035801,480,55,-19.372008666685428,18.181818181818183,-10.65460476667699,-13.172098624251854,21,-3.8008803507992917,28.57142857142857,-0.798184873667851,-5.1419441918334075,0.0,2.0,FAIL,567,,,,,
4-fib,k5 zone0.705-0.79 eqfilt=False tgt=ext1.272,1h,0.38825807126786005,2.528478471549221,480,55,-16.91732273028164,10.909090909090908,-9.304527501654903,-13.111573919333857,21,6.312569048389681,19.047619047619047,1.3256395001618237,-4.168243819200802,0.0,3.986842105263158,FAIL,567,,,,,
4-fib,k5 zone0.705-0.79 eqfilt=True tgt=2xstop,1h,0.36941935483871347,0.7388387096774269,480,55,-22.9033732150764,20.0,-12.596855268292018,-13.350177502759783,21,-8.811505469969797,33.33333333333333,-1.8504161486936566,-5.206886635994302,0.0,1.4473684210526316,FAIL,553,,,,,
4-fib,k5 zone0.705-0.79 eqfilt=True tgt=3xstop,1h,0.36941935483871347,1.1082580645161404,480,55,-18.90565185551105,18.181818181818183,-10.39810852053108,-12.737980953676997,21,-4.043788630957005,28.57142857142857,-0.8491956125009748,-4.978459160435652,0.0,1.855263157894737,FAIL,553,,,,,
4-fib,k5 zone0.705-0.79 eqfilt=True tgt=ext1.272,1h,0.36941935483871347,2.4915682129533097,480,55,-20.52158185582117,9.090909090909092,-11.286870020701645,-13.81677220370096,21,7.171236341959316,19.047619047619047,1.5059596318114599,-3.9500180231953936,0.0,3.6578947368421053,FAIL,553,,,,,
4-fib,k8 zone0.618-0.705 eqfilt=False tgt=2xstop,1h,0.782491302767541,1.564982605535082,480,58,-28.50177612790676,24.137931034482758,-16.53103015418592,-17.488862768691828,20,-5.126716779719482,35.0,-1.0253433559438974,-7.427293106474496,2.0,6.8076923076923075,FAIL,817,,,,,
4-fib,k8 zone0.618-0.705 eqfilt=False tgt=3xstop,1h,0.782491302767541,2.347473908302623,480,58,-21.7971526017752,20.689655172413794,-12.642348509029622,-13.644804965354126,20,22.505676681077055,35.0,4.501135336215412,-5.997265084578685,3.5,9.205128205128204,FAIL,817,,,,,
4-fib,k8 zone0.618-0.705 eqfilt=False tgt=ext1.272,1h,0.782491302767541,3.0258725243068105,480,58,-32.60113812536366,13.793103448275861,-18.90866011271092,-20.20383548733669,20,26.732122406502913,30.0,5.346424481300582,-5.574967251095873,4.5,10.782051282051283,FAIL,817,,,,,
4-fib,k8 zone0.618-0.705 eqfilt=True tgt=2xstop,1h,0.7820731147557021,1.5641462295114041,480,58,-28.49165723546973,24.137931034482758,-16.525161196572448,-17.48306115920815,20,-5.128103595531229,35.0,-1.025620719106246,-7.424130273157188,2.0,6.8076923076923075,FAIL,774,,,,,
4-fib,k8 zone0.618-0.705 eqfilt=True tgt=3xstop,1h,0.7820731147557021,2.346219344267106,480,58,-21.79008513543205,20.689655172413794,-12.638249378550592,-13.64075287368331,20,22.489496609168874,35.0,4.497899321833776,-5.994810031541188,3.5,9.205128205128204,FAIL,774,,,,,
4-fib,k8 zone0.618-0.705 eqfilt=True tgt=ext1.272,1h,0.7820731147557021,3.0180258985368087,480,58,-32.65685484096714,13.793103448275861,-18.94097580776094,-20.230567274712104,20,26.5290511620733,30.0,5.305810232414654,-5.572576554796161,4.5,10.76923076923077,FAIL,774,,,,,
4-fib,k8 zone0.705-0.79 eqfilt=False tgt=2xstop,1h,0.5366181908810057,1.0732363817620114,480,57,-16.84840387639965,28.07017543859649,-9.603590209547797,-11.73961070736912,20,-5.938361349457409,35.0,-1.1876722698914821,-3.9605534674978173,1.0,3.7662337662337664,FAIL,563,,,,,
4-fib,k8 zone0.705-0.79 eqfilt=False tgt=3xstop,1h,0.5366181908810057,1.6098545726430171,480,57,-17.462784634026768,21.052631578947366,-9.953787241395261,-13.003420501149648,20,2.048810710271937,30.0,0.4097621420543929,-4.988903734989685,2.0,5.025974025974026,FAIL,563,,,,,
4-fib,k8 zone0.705-0.79 eqfilt=False tgt=ext1.272,1h,0.5366181908810057,3.7281471974192977,480,57,-25.70409672508906,8.771929824561402,-14.651335133300758,-17.66523411669212,20,0.1496276867074812,15.0,0.029925537341490838,-8.131743718243692,3.0,8.077922077922079,FAIL,563,,,,,
4-fib,k8 zone0.705-0.79 eqfilt=True tgt=2xstop,1h,0.5359351972374886,1.0718703944749772,480,57,-16.853998644291398,28.07017543859649,-9.606779227246099,-11.740337121682805,20,-5.940967020194966,35.0,-1.1881934040389952,-3.9571868679365414,1.0,3.6623376623376624,FAIL,554,,,,,
4-fib,k8 zone0.705-0.79 eqfilt=True tgt=3xstop,1h,0.5359351972374886,1.6078055917124658,480,57,-17.46808549477279,21.052631578947366,-9.956808732020495,-13.002828576546655,20,2.0363644864096386,30.0,0.4072728972819295,-4.984985518369148,2.0,4.922077922077922,FAIL,554,,,,,
4-fib,k8 zone0.705-0.79 eqfilt=True tgt=ext1.272,1h,0.5359351972374886,3.7269449478681342,480,57,-25.67435098667231,8.771929824561402,-14.634380062403219,-17.647921646330197,20,0.1906803466380552,15.0,0.038136069327610045,-8.126059967805599,3.0,7.974025974025974,FAIL,554,,,,,
4-fib,k5 zone0.618-0.705 eqfilt=False tgt=2xstop,4h,1.1667191149425695,2.333438229885139,480,39,-27.952735103959593,28.205128205128204,-10.90156669054424,-13.358689098104518,15,-9.829611444073574,33.33333333333333,-1.4744417166110413,-7.929630056709229,4.0,11.407407407407407,FAIL,190,,,,,
4-fib,k5 zone0.618-0.705 eqfilt=False tgt=3xstop,4h,1.1667191149425695,3.5001573448277084,480,39,-20.437289874339676,23.076923076923077,-7.9705430509924735,-13.637956115567684,15,-34.801751448824504,20.0,-5.220262717323676,-8.639863795807075,4.0,18.37037037037037,FAIL,190,,,,,
4-fib,k5 zone0.618-0.705 eqfilt=False tgt=ext1.272,4h,1.1667191149425695,4.620152171171549,480,39,-24.491304785090577,17.94871794871795,-9.551608866185324,-14.316946847339073,15,-50.75470127892064,13.333333333333334,-7.613205191838102,-10.9832871990006,4.0,24.962962962962962,FAIL,190,,,,,
4-fib,k5 zone0.618-0.705 eqfilt=True tgt=2xstop,4h,1.1667191149425695,2.333438229885139,480,39,-35.90015499925334,25.64102564102564,-14.001060449708802,-16.372706207626056,15,-9.829611444073574,33.33333333333333,-1.4744417166110413,-7.929630056709229,4.0,10.962962962962964,FAIL,186,,,,,
4-fib,k5 zone0.618-0.705 eqfilt=True tgt=3xstop,4h,1.1667191149425695,3.5001573448277084,480,39,-20.315224189297368,23.076923076923077,-7.922937433825972,-13.593282175992528,15,-34.801751448824504,20.0,-5.220262717323676,-8.639863795807075,4.0,16.814814814814813,FAIL,186,,,,,
4-fib,k5 zone0.618-0.705 eqfilt=True tgt=ext1.272,4h,1.1667191149425695,4.620152171171549,480,39,-24.37133618817876,17.94871794871795,-9.504821113389717,-14.272624140661488,15,-50.75470127892064,13.333333333333334,-7.613205191838102,-10.9832871990006,4.0,23.40740740740741,FAIL,186,,,,,
4-fib,k5 zone0.705-0.79 eqfilt=False tgt=2xstop,4h,0.7686483639475936,1.5372967278951872,480,38,-18.978111321858705,28.947368421052634,-7.21168230230631,-10.779238425518695,15,-39.66972679219507,20.0,-5.950459018829257,-6.087572938617547,0.0,6.113207547169812,FAIL,134,,,,,
4-fib,k5 zone0.705-0.79 eqfilt=False tgt=3xstop,4h,0.7686483639475936,2.305945091842781,480,38,-20.99181481833033,21.052631578947366,-7.976889630965522,-12.366781128302181,15,-25.270731535046433,20.0,-3.7906097302569663,-5.2826924795341865,4.0,9.20754716981132,FAIL,134,,,,,
4-fib,k5 zone0.705-0.79 eqfilt=False tgt=ext1.272,4h,0.7686483639475936,4.927880667057738,480,38,1.5275710270062088,15.789473684210526,0.5804769902623574,-8.930328089714871,15,-48.40088537762252,6.666666666666667,-7.260132806643382,-10.422800287950261,4.0,18.11320754716981,FAIL,134,,,,,
4-fib,k5 zone0.705-0.79 eqfilt=True tgt=2xstop,4h,0.7706181934723879,1.5412363869447758,480,37,-17.151957712282808,29.72972972972973,-6.346224353544638,-9.957372845772294,15,-39.746224016329144,20.0,-5.961933602449376,-6.098940650936399,0.0,5.384615384615385,FAIL,133,,,,,
4-fib,k5 zone0.705-0.79 eqfilt=True tgt=3xstop,4h,0.7706181934723879,2.3118545804171635,480,37,-19.245445037920206,21.62162162162162,-7.120814664030473,-11.904043492791526,15,-25.312484559254397,20.0,-3.796872683888164,-5.292098841639612,4.0,8.538461538461538,FAIL,133,,,,,
4-fib,k5 zone0.705-0.79 eqfilt=True tgt=ext1.272,4h,0.7706181934723879,5.17814055115673,480,37,7.8976067514031945,16.216216216216218,2.9221144980191793,-8.946618391089798,15,-47.09841051015986,6.666666666666667,-7.064761576523981,-10.44415970406083,4.0,17.692307692307693,FAIL,133,,,,,
4-fib,k8 zone0.618-0.705 eqfilt=False tgt=2xstop,4h,1.627110474040056,3.254220948080112,480,38,-32.5435833588421,28.947368421052634,-12.36656167636,-21.19897575924805,12,31.094217948633588,41.66666666666667,3.7313061538360337,-6.685370618110685,16.0,24.16,FAIL,178,,,,,
4-fib,k8 zone0.618-0.705 eqfilt=False tgt=3xstop,4h,1.627110474040056,4.881331422120168,480,38,-6.736723662865044,26.31578947368421,-2.5599549918887132,-18.60188487708149,12,-8.492432247839892,25.0,-1.0190918697407847,-10.341414189283359,20.0,35.2,FAIL,178,,,,,
4-fib,k8 zone0.618-0.705 eqfilt=False tgt=ext1.272,4h,1.627110474040056,6.482026354763989,480,38,-47.063002839621824,15.789473684210526,-17.8839410790563,-29.11334347577588,12,29.56225868248642,25.0,3.5474710418983646,-10.341414189283462,20.0,39.92,FAIL,178,,,,,
4-fib,k8 zone0.618-0.705 eqfilt=True tgt=2xstop,4h,1.5998889774283895,3.199777954856779,480,38,-42.94114353988813,26.31578947368421,-16.31763454515749,-24.613604768913337,12,30.49040313163429,41.66666666666667,3.6588483757961088,-6.607791003341807,14.0,23.84,FAIL,173,,,,,
4-fib,k8 zone0.618-0.705 eqfilt=True tgt=3xstop,4h,1.5998889774283895,4.799666932285168,480,38,-22.749289711025757,23.684210526315788,-8.644730090189789,-22.48578277237693,12,-8.360231807729178,25.0,-1.0032278169274988,-10.19226011062801,18.0,34.08,FAIL,173,,,,,
4-fib,k8 zone0.618-0.705 eqfilt=True tgt=ext1.272,4h,1.5998889774283895,6.439974317817014,480,38,-62.14127999361216,13.157894736842104,-23.61368639757262,-34.01784166106003,12,30.69362745696708,25.0,3.6832352948360514,-10.192260110628155,20.0,39.28,FAIL,173,,,,,
4-fib,k8 zone0.705-0.79 eqfilt=False tgt=2xstop,4h,1.115762196641259,2.231524393282518,480,35,-24.65186385818774,28.57142857142857,-8.628152350365703,-12.696841993649002,11,1.2250751219321088,36.36363636363637,0.13475826341253772,-3.5207238426162237,4.0,11.652173913043478,FAIL,115,,,,,
4-fib,k8 zone0.705-0.79 eqfilt=False tgt=3xstop,4h,1.115762196641259,3.347286589923777,480,35,-31.444249993953832,20.0,-11.005487497883838,-12.958205986167073,11,44.51825048011861,36.36363636363637,4.8970075528130375,-3.520723842616159,8.0,15.565217391304348,FAIL,115,,,,,
4-fib,k8 zone0.705-0.79 eqfilt=False tgt=ext1.272,4h,1.115762196641259,7.409187959866218,480,35,-27.70727523877067,11.428571428571429,-9.69754633356974,-14.904075840962314,11,30.31034050984404,18.181818181818183,3.334137456082842,-13.217869053746215,8.0,29.304347826086957,FAIL,115,,,,,
4-fib,k8 zone0.705-0.79 eqfilt=True tgt=2xstop,4h,1.1302681628313813,2.2605363256627626,480,35,-15.685628893889069,31.428571428571427,-5.489970112861176,-10.580909092789902,11,1.3229971896640067,36.36363636363637,0.14552969086303325,-3.5490526957116963,6.0,11.91304347826087,FAIL,114,,,,,
4-fib,k8 zone0.705-0.79 eqfilt=True tgt=3xstop,4h,1.1302681628313813,3.390804488494144,480,35,-31.676172098875497,20.0,-11.086660234606427,-13.061460251614893,11,45.14354733259031,36.36363636363637,4.965790206584941,-3.5490526957117194,8.0,16.0,FAIL,114,,,,,
4-fib,k8 zone0.705-0.79 eqfilt=True tgt=ext1.272,4h,1.1302681628313813,7.587377862716988,480,35,-27.10407401890713,11.428571428571429,-9.486425906617502,-14.834199402179154,11,32.17919370942334,18.181818181818183,3.539711308036564,-13.29437052106346,10.0,29.73913043478261,FAIL,114,,,,,
5-confluence,k5 BOS-cont thresh>=0 tgt2x,1h,3.056377816485057,6.112755632970114,240,120,-26.326004582637687,32.5,-31.59120549916522,-49.84297365915495,41,-7.183970724433604,36.58536585365854,-2.94542799701778,-26.434634417900238,41.0,66.50931677018633,FAIL,1190,,,BOS-cont,0.0,5.0
5-confluence,k5 BOS-cont thresh>=0 tgt3x,1h,3.056377816485057,9.16913344945517,240,120,-12.76369452009911,28.333333333333332,-15.316433424118935,-51.44071224698473,41,-97.25353558789926,19.51219512195122,-39.8739495910387,-49.722569187236445,49.0,81.35403726708074,FAIL,1190,,,BOS-cont,0.0,5.0
5-confluence,k5 BOS-cont thresh>=1 tgt2x,1h,3.3488049277751273,6.697609855550255,240,114,-7.632815833057433,35.96491228070175,-8.701410049685476,-23.452863758953217,39,-81.51617441213061,28.205128205128204,-31.791308020730934,-38.476869519350416,41.0,66.10457516339869,FAIL,869,,,BOS-cont,1.0,5.0
5-confluence,k5 BOS-cont thresh>=1 tgt3x,1h,3.3488049277751273,10.046414783325382,240,114,32.65559931260172,31.57894736842105,37.227383216365965,-28.318134131014457,39,-108.0313994296754,20.51282051282051,-42.13224577757341,-50.43841036280738,54.0,78.43137254901961,FAIL,869,,,BOS-cont,1.0,5.0
5-confluence,k5 BOS-cont thresh>=2 tgt2x,1h,3.7889958291133725,7.577991658226745,240,61,2.9377835427578667,37.704918032786885,1.7920479610822992,-32.97264831551254,24,19.52716714599281,37.5,4.686520115038273,-19.511374696323145,39.0,68.03529411764706,SURVIVOR,232,,,BOS-cont,2.0,5.0
5-confluence,k5 BOS-cont thresh>=2 tgt3x,1h,3.7889958291133725,11.366987487340118,240,61,-15.071661151421335,31.147540983606557,-9.193713302367012,-44.602019271333845,24,-125.35413640929698,20.833333333333336,-30.084992738231275,-37.572945826656344,58.0,86.85882352941177,FAIL,232,,,BOS-cont,2.0,5.0
5-confluence,k5 CHoCH thresh>=0 tgt2x,1h,2.7271034170827533,5.454206834165507,240,122,-44.693470106927386,27.049180327868854,-54.526033530451414,-61.89883500582063,41,-19.722299080407538,34.146341463414636,-8.086142622967085,-24.131661829700352,33.0,51.331288343558285,FAIL,1366,,,CHoCH,0.0,5.0
5-confluence,k5 CHoCH thresh>=0 tgt3x,1h,2.7271034170827533,8.18131025124826,240,122,-29.40215624892471,24.59016393442623,-35.87063062368815,-52.44342346188448,41,27.81418566856767,31.70731707317073,11.403816124112742,-21.577395968800186,34.0,63.65030674846626,FAIL,1366,,,CHoCH,0.0,5.0
5-confluence,k5 CHoCH thresh>=1 tgt2x,1h,2.8192896375730134,5.638579275146027,240,115,-18.05399659223612,33.04347826086956,-20.762096081071547,-43.342829351252654,39,26.199584279253358,38.46153846153847,10.21783786890882,-23.871313846030358,34.0,55.51298701298701,FAIL,957,,,CHoCH,1.0,5.0
5-confluence,k5 CHoCH thresh>=1 tgt3x,1h,2.8192896375730134,8.45786891271904,240,115,-16.039681949797632,26.08695652173913,-18.445634242267282,-50.65747501231379,39,-41.8126332225759,25.64102564102564,-16.306926956804602,-30.499847628628395,40.0,70.3961038961039,FAIL,957,,,CHoCH,1.0,5.0
5-confluence,k5 CHoCH thresh>=2 tgt2x,1h,2.9465719903074046,5.893143980614809,240,75,-21.832549929799352,33.33333333333333,-16.374412447349517,-29.04975182739447,27,-95.09463603476043,25.925925925925924,-25.675551729385315,-25.675551729385315,32.0,62.970588235294116,FAIL,248,,,CHoCH,2.0,5.0
5-confluence,k5 CHoCH thresh>=2 tgt3x,1h,2.9465719903074046,8.839715970922214,240,75,-12.57924175473015,28.000000000000004,-9.43443131604761,-29.66135876835877,27,-82.61952372385025,25.925925925925924,-22.307271405439565,-22.403207022631026,34.5,76.62745098039215,FAIL,248,,,CHoCH,2.0,5.0
5-confluence,k5 CHoCH thresh>=3 tgt2x,1h,1.9101726760311355,3.820345352062271,240,3,387.375284822032,100.0,11.62125854466096,-1.2002647075875716,2,84.2459948593887,50.0,1.6849198971877755,-4.343243742978282,33.0,40.8,INSUFFICIENT-SAMPLE,5,,,CHoCH,3.0,5.0
5-confluence,k5 CHoCH thresh>=3 tgt3x,1h,1.9101726760311355,5.730518028093407,240,3,593.8395425801215,100.0,17.81518627740364,-1.4795172704275736,2,-197.52086362078444,0.0,-3.950417272415685,-5.871822844713838,43.0,65.8,FAIL,5,,,CHoCH,3.0,5.0
5-confluence,k5 FIB thresh>=0 tgt2x,1h,0.49090013043964387,0.9818002608792877,240,112,-13.571864272407554,29.464285714285715,-15.200487985096455,-17.862932340900514,40,-20.841466738754935,25.0,-8.336586695501968,-9.81463962565841,1.0,3.098684210526316,FAIL,1105,,,FIB,0.0,5.0
5-confluence,k5 FIB thresh>=0 tgt3x,1h,0.49090013043964387,1.4727003913189316,240,112,-16.75939440349654,20.535714285714285,-18.770521731916123,-23.010228976228227,40,-28.116124558679303,15.0,-11.246449823471716,-13.77374802095413,1.0,4.855263157894737,FAIL,1105,,,FIB,0.0,5.0
5-confluence,k5 FIB thresh>=1 tgt2x,1h,0.49090013043964387,0.9818002608792877,240,112,-13.571864272407554,29.464285714285715,-15.200487985096455,-17.862932340900514,40,-20.841466738754935,25.0,-8.336586695501968,-9.81463962565841,1.0,3.098684210526316,FAIL,1105,,,FIB,1.0,5.0
5-confluence,k5 FIB thresh>=1 tgt3x,1h,0.49090013043964387,1.4727003913189316,240,112,-16.75939440349654,20.535714285714285,-18.770521731916123,-23.010228976228227,40,-28.116124558679303,15.0,-11.246449823471716,-13.77374802095413,1.0,4.855263157894737,FAIL,1105,,,FIB,1.0,5.0
5-confluence,k5 FIB thresh>=2 tgt2x,1h,0.48614573354978574,0.9722914670995715,240,112,-13.526521240528707,29.464285714285715,-15.149703789392156,-17.778583534149227,40,-17.197538627047287,27.500000000000004,-6.879015450818915,-8.371941682721408,0.5,3.013157894736842,FAIL,1081,,,FIB,2.0,5.0
5-confluence,k5 FIB thresh>=2 tgt3x,1h,0.48614573354978574,1.4584372006493571,240,112,-16.686764074768707,20.535714285714285,-18.689175763740952,-22.8862139881405,40,-27.942486374552438,15.0,-11.176994549820973,-13.674489363412404,1.0,4.815789473684211,FAIL,1081,,,FIB,2.0,5.0
5-confluence,k5 FIB thresh>=3 tgt2x,1h,0.5380792567241536,1.0761585134483072,240,82,-16.71841288422809,28.04878048780488,-13.709098565067034,-15.66423815750716,32,-36.6438335355744,15.625,-11.72602673138381,-12.95439173225908,1.0,3.0964912280701755,FAIL,444,,,FIB,3.0,5.0
5-confluence,k5 FIB thresh>=3 tgt3x,1h,0.5380792567241536,1.6142377701724606,240,82,-10.74325630555769,24.390243902439025,-8.80947017055731,-13.654256902188175,32,-41.51048026150403,9.375,-13.283353683681288,-14.945965555979113,1.0,4.043859649122807,FAIL,444,,,FIB,3.0,5.0
5-confluence,k5 FVG thresh>=0 tgt2x,1h,0.25379649335858123,0.5075929867171625,240,134,-8.044873129228842,33.582089552238806,-10.780129993166643,-12.61610609063723,46,-14.279285107795578,26.08695652173913,-6.568471149585964,-6.5684711495859665,0.0,1.1333333333333333,FAIL,4905,,,FVG,0.0,5.0
5-confluence,k5 FVG thresh>=0 tgt3x,1h,0.25379649335858123,0.7613894800757437,240,134,-8.443324229343272,25.37313432835821,-11.314054467319979,-14.032157156972817,46,-10.279512794244708,23.91304347826087,-4.728575885352571,-4.728575885352566,0.0,1.45,FAIL,4905,,,FVG,0.0,5.0
5-confluence,k5 FVG thresh>=1 tgt2x,1h,0.25379649335858123,0.5075929867171625,240,134,-8.044873129228842,33.582089552238806,-10.780129993166643,-12.61610609063723,46,-14.279285107795578,26.08695652173913,-6.568471149585964,-6.5684711495859665,0.0,1.1333333333333333,FAIL,4905,,,FVG,1.0,5.0
5-confluence,k5 FVG thresh>=1 tgt3x,1h,0.25379649335858123,0.7613894800757437,240,134,-8.443324229343272,25.37313432835821,-11.314054467319979,-14.032157156972817,46,-10.279512794244708,23.91304347826087,-4.728575885352571,-4.728575885352566,0.0,1.45,FAIL,4905,,,FVG,1.0,5.0
5-confluence,k5 FVG thresh>=2 tgt2x,1h,0.2580567206945955,0.516113441389191,240,131,-12.551310635104263,27.480916030534353,-16.442216931986586,-17.84840506222373,45,-4.912664088823335,37.77777777777778,-2.210698839970504,-4.725769430658266,0.0,0.6761363636363636,FAIL,2997,,,FVG,2.0,5.0
5-confluence,k5 FVG thresh>=2 tgt3x,1h,0.2580567206945955,0.7741701620837865,240,131,-10.148484755013246,23.66412213740458,-13.294515029067355,-14.786174023368426,45,-4.957367707014095,28.888888888888886,-2.230815468156344,-5.390439744096952,0.0,1.0795454545454546,FAIL,2997,,,FVG,2.0,5.0
5-confluence,k5 FVG thresh>=3 tgt2x,1h,0.25,0.5,240,104,-15.091761910759784,24.03846153846154,-15.695432387190177,-16.54461290616679,39,-12.614302736857962,28.205128205128204,-4.919578067374609,-5.3497017518717715,0.0,0.6853146853146853,FAIL,690,,,FVG,3.0,5.0
5-confluence,k5 FVG thresh>=3 tgt3x,1h,0.25,0.75,240,104,-10.815713242874626,23.076923076923077,-11.24834177258961,-12.783987811499175,39,-8.536313552213986,25.64102564102564,-3.3291622853634517,-5.052502025539804,0.0,0.958041958041958,FAIL,690,,,FVG,3.0,5.0
5-confluence,k5 ANY thresh>=0 tgt2x,1h,0.4965606580333156,0.9931213160666312,240,136,-8.67906621314502,33.088235294117645,-11.803530049877232,-16.584945635246477,47,8.922101453828912,44.680851063829785,4.193387683299599,-4.443291286639979,1.0,3.5136612021857925,FAIL,8128,,,ANY,0.0,5.0
5-confluence,k5 ANY thresh>=0 tgt3x,1h,0.4965606580333156,1.489681974099947,240,136,-8.985566297949685,25.0,-12.22037016521157,-19.326494274193582,47,0.21716487550672375,29.78723404255319,0.10206749148815586,-5.616067959356558,2.0,4.830601092896175,FAIL,8128,,,ANY,0.0,5.0
5-confluence,k5 ANY thresh>=1 tgt2x,1h,0.43262654503167935,0.8652530900633587,240,136,-16.873154050181423,25.735294117647058,-22.947489508246733,-26.513997243347465,46,-20.85370039533522,23.91304347826087,-9.592702181854207,-10.955391500107,1.0,2.659340659340659,FAIL,7510,,,ANY,1.0,5.0
5-confluence,k5 ANY thresh>=1 tgt3x,1h,0.43262654503167935,1.2978796350950381,240,136,-14.420719074270623,21.323529411764707,-19.612177941008046,-23.53433628171858,46,-18.724329469952547,19.565217391304348,-8.613191556178169,-11.74079693870545,1.0,3.0714285714285716,FAIL,7510,,,ANY,1.0,5.0
5-confluence,k5 ANY thresh>=2 tgt2x,1h,0.37181028186268295,0.7436205637253659,240,133,-10.14609241950837,31.57894736842105,-13.494302917946133,-15.7940402875199,45,-30.299351283941036,13.333333333333334,-13.63470807777346,-13.634708077773466,1.0,2.241573033707865,FAIL,4412,,,ANY,2.0,5.0
