market,symbol,year,entered_utc,side,level_timeframe,entry,stop,units,risk_dollars,share_of_the_days_budget,size_worked_out_from,what_happened,day_boundary_cut,pnl_dollars,result_x_risked
crypto,ETH/USD,2021,2021-09-19 02:13:00,long,1h,3417.99,3370.600229,31.440176,1489.94,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1619.47,-1.0869
crypto,LINK/USD,2021,2021-09-19 02:15:00,long,1h,28.1803,27.662834,2339.455101,1210.59,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1297.54,-1.0718
crypto,SOL/USD,2021,2021-09-19 05:35:00,long,15m,163.7336,161.056229,737.833742,1975.45,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-2136.58,-1.0816
crypto,LTC/USD,2021,2021-09-21 04:02:00,short,1h,158.59,161.414264,462.787642,1307.03,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1410.82,-1.0794
crypto,SOL/USD,2021,2021-09-21 09:18:00,short,1h,142.5305,144.795793,832.604939,1886.09,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,3802.08,2.0158
crypto,ETH/USD,2021,2021-09-21 09:29:00,short,1h,3065.24,3092.694595,34.53,948.01,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1075.58,-1.1346
crypto,LINK/USD,2021,2021-09-21 12:57:00,short,1h,23.8341,24.409734,2711.619527,1560.9,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,814.89,0.5221
sp500,SPY,2021,2021-09-21 14:23:00,short,premarket_ny,434.585,437.953459,545.013826,1835.86,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,76.13,0.0415
sp500,QQQ,2021,2021-09-21 14:23:00,short,premarket_ny,366.11,368.846611,442.6911,1211.47,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-213.74,-0.1764
crypto,SOL/USD,2021,2021-09-22 00:44:00,short,1h,122.6495,129.084077,571.01033,3674.21,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-3767.61,-1.0254
crypto,LINK/USD,2021,2021-09-22 03:45:00,short,1h,22.1707,22.48134,2951.819143,916.95,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1003.26,-1.0941
crypto,LTC/USD,2021,2021-09-22 04:30:00,short,1h,150.39,154.522668,478.640011,1978.06,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-2079.85,-1.0515
crypto,BTC/USD,2021,2021-09-22 04:53:00,short,1h,42006.19,42456.722748,1.405616,633.28,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-704.22,-1.112
crypto,ETH/USD,2021,2021-09-22 04:54:00,short,1h,2850.42,2905.565668,36.754989,2026.88,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-2153.16,-1.0623
crypto,SOL/USD,2021,2021-09-24 01:15:00,short,15m,148.8534,151.755926,797.469586,2314.68,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,3924.11,1.6953
crypto,LTC/USD,2021,2021-09-25 03:10:00,short,1h,152.66,156.305878,457.898727,1669.44,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,633.79,0.3796
crypto,LINK/USD,2021,2021-09-25 21:35:00,short,1h,24.0017,24.417755,2684.83618,1117.04,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1202.03,-1.0761
crypto,SOL/USD,2021,2021-09-26 10:29:00,short,1h,133.1828,137.688726,816.45931,3678.91,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-3823.93,-1.0394
crypto,LTC/USD,2021,2021-09-26 10:59:00,short,1h,149.13,153.060886,472.987376,1859.26,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1959.01,-1.0536
crypto,BTC/USD,2021,2021-09-26 14:05:00,short,prev_day,43211.56,43543.331066,1.35011,447.93,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-518.03,-1.1565
crypto,ETH/USD,2021,2021-09-26 17:34:00,short,4h,3041.34,3063.445787,33.739733,745.84,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-869.53,-1.1658
crypto,BTC/USD,2021,2021-09-27 02:42:00,short,prev_day,44100.07,44423.49866,1.311162,424.07,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1435.66,3.3855
crypto,SOL/USD,2021,2021-09-27 03:16:00,short,15m,140.2903,143.415805,846.859962,2646.87,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-2805.32,-1.0599
crypto,LTC/USD,2021,2021-09-27 03:23:00,short,prev_day,153.48,155.207038,446.817835,771.67,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1708.17,2.2136
crypto,ETH/USD,2021,2021-09-27 04:02:00,short,prev_day,3129.46,3152.352,32.51183,744.26,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,3389.29,4.5539
sp500,SPY,2021,2021-09-27 13:50:00,short,15m,442.51,443.334251,567.156399,467.48,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-476.26,-1.0188
sp500,QQQ,2021,2021-09-27 13:50:00,short,premarket_ny,368.29,370.926829,439.474549,1158.82,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1164.48,-1.0049
crypto,LINK/USD,2021,2021-09-28 14:33:00,short,15m,22.8587,23.740747,2150.857518,1897.16,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1641.22,0.8651
crypto,SOL/USD,2021,2021-09-29 01:51:00,short,1h,134.6305,138.786957,837.258278,3480.03,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-3630.36,-1.0432
crypto,LTC/USD,2021,2021-09-29 02:12:00,short,15m,142.87,144.082034,491.956108,596.27,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-695.66,-1.1667
crypto,ETH/USD,2021,2021-09-29 05:07:00,short,15m,2909.85,2934.5073,36.130304,890.88,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1017.6,-1.1422
crypto,BTC/USD,2021,2021-09-29 05:25:00,short,15m,42072.38,42518.382279,1.408477,628.18,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-699.39,-1.1133
crypto,LINK/USD,2021,2021-09-29 05:33:00,short,1h,23.1183,23.55509,2806.427079,1225.82,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1311.39,-1.0698
crypto,LINK/USD,2021,2021-09-30 02:04:00,short,1h,23.6429,23.993882,2688.690366,943.68,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1027.52,-1.0888
crypto,ETH/USD,2021,2021-09-30 07:29:00,short,prev_day,3004.96,3047.671938,34.648105,1479.89,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,618.75,0.4181
crypto,LTC/USD,2021,2021-09-30 08:49:00,short,prev_day,149.54,151.451466,465.361173,889.52,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-987.93,-1.1106
crypto,ETH/USD,2021,2021-09-30 13:55:00,short,prev_day,2977.73,3034.339117,34.964947,1979.33,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-2104.83,-1.0634
crypto,SOL/USD,2021,2021-10-02 01:15:00,long,1h,160.957,156.393132,698.140239,3186.22,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-3336.09,-1.047
crypto,BTC/USD,2021,2021-10-02 02:40:00,long,1h,47783.64,47582.175328,1.225495,246.89,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-317.26,-1.285
crypto,BTC/USD,2021,2021-10-02 05:39:00,long,1h,47798.34,47386.747665,1.225118,504.25,0.458,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,222.34,0.4409
crypto,ETH/USD,2021,2021-10-02 05:51:00,long,1h,3287.61,3263.147379,31.217234,763.66,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,996.22,1.3045
crypto,BTC/USD,2021,2021-10-02 14:00:00,long,1h,47923.39,47457.427411,1.221921,569.37,0.458,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-382.28,-0.6714
crypto,SOL/USD,2021,2021-10-03 02:04:00,long,15m,169.4953,165.292744,643.289047,2703.46,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,3461.99,1.2806
crypto,BTC/USD,2021,2021-10-03 02:23:00,long,4h,47698.6,47049.717509,1.217675,790.13,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1107.52,1.4017
crypto,ETH/USD,2021,2021-10-03 02:24:00,long,15m,3420.18,3338.417589,30.298495,2477.28,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-112.18,-0.0453
crypto,LTC/USD,2021,2021-10-03 02:28:00,long,15m,168.8,166.511298,406.411017,930.15,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1027.16,-1.1043
crypto,LINK/USD,2021,2021-10-03 12:11:00,long,15m,27.2542,26.630656,2294.725913,1430.86,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,641.27,0.4482
crypto,LTC/USD,2021,2021-10-04 01:43:00,long,1h,169.27,168.130634,399.214362,454.85,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-550.41,-1.2101
crypto,BTC/USD,2021,2021-10-04 04:28:00,long,1h,47608.4,47202.795889,1.243245,504.27,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,669.56,1.3278
crypto,SOL/USD,2021,2021-10-04 04:44:00,long,1h,169.0541,163.876633,651.842588,3374.89,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-3521.86,-1.0435
crypto,ETH/USD,2021,2021-10-04 05:00:00,long,4h,3361.44,3318.81839,30.794579,1312.51,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1437.28,-1.0951
crypto,LINK/USD,2021,2021-10-04 12:29:00,long,4h,26.512,26.042934,2383.154534,1117.86,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,643.89,0.576
crypto,BTC/USD,2021,2021-10-04 14:19:00,long,1h,48273.62,47433.00659,1.226113,1030.69,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1101.81,-1.069
crypto,LINK/USD,2021,2021-10-04 14:19:00,long,4h,26.9817,26.379115,2218.007398,1336.54,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1415.47,-1.0591
crypto,SOL/USD,2021,2021-10-05 03:21:00,long,1h,166.3002,164.014406,655.288402,1497.85,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1643.19,-1.097
crypto,LINK/USD,2021,2021-10-05 18:25:00,long,1h,26.5766,26.174349,2348.329682,944.62,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1553.42,1.6445
crypto,ETH/USD,2021,2021-10-06 00:24:00,long,1h,3524.43,3499.011935,28.962654,736.17,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-859.21,-1.1671
crypto,SOL/USD,2021,2021-10-06 01:52:00,long,1h,163.0,161.502607,658.474837,986.0,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1129.14,-1.1452
crypto,BTC/USD,2021,2021-10-06 02:02:00,long,1h,51365.94,50860.290998,1.143884,578.4,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-649.0,-1.1221
crypto,LINK/USD,2021,2021-10-06 05:51:00,long,1h,26.6252,26.464885,2402.3871,385.14,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-469.5,-1.219
crypto,LINK/USD,2021,2021-10-06 14:04:00,long,prev_day,27.1613,25.499178,872.032007,1449.42,0.266,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-346.83,-0.2393
crypto,ETH/USD,2021,2021-10-07 02:38:00,long,1h,3542.56,3468.450082,28.571891,2117.46,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,2323.47,1.0973
crypto,BTC/USD,2021,2021-10-07 02:38:00,long,15m,55074.32,54804.575175,1.055078,284.6,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-354.42,-1.2453
crypto,BTC/USD,2021,2021-10-07 04:34:00,long,1h,55114.13,54703.717341,1.054315,432.7,0.39,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-502.52,-1.1614
crypto,LINK/USD,2021,2021-10-07 06:20:00,long,1h,26.4021,26.015179,2391.768578,925.42,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1509.22,1.6308
crypto,LINK/USD,2021,2021-10-07 08:16:00,long,1h,27.1709,26.084465,1743.714286,1894.43,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-660.06,-0.3484
crypto,ETH/USD,2021,2021-10-07 15:32:00,long,1h,3589.85,3516.433083,28.195506,2070.03,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-160.35,-0.0775
crypto,ETH/USD,2021,2021-10-08 03:48:00,long,15m,3571.68,3549.264983,28.944575,648.79,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1593.11,2.4555
crypto,ETH/USD,2021,2021-10-08 08:37:00,long,15m,3634.23,3545.619591,28.4464,2520.65,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-2645.25,-1.0494
crypto,LINK/USD,2021,2021-10-08 14:14:00,long,1h,26.9058,26.556015,2378.553087,831.98,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-916.38,-1.1014
crypto,LTC/USD,2021,2021-10-08 22:41:00,long,1h,177.08,174.259589,378.499013,1067.52,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-469.49,-0.4398
crypto,SOL/USD,2021,2021-10-09 02:05:00,long,15m,157.0407,155.972455,676.272171,722.42,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,2070.12,2.8655
crypto,SOL/USD,2021,2021-10-09 17:24:00,long,15m,156.8793,156.01257,676.967931,586.75,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-728.39,-1.2414
crypto,SOL/USD,2021,2021-10-09 20:54:00,long,15m,156.4539,154.046238,307.630925,740.67,0.314,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,44.1,0.0595
crypto,SOL/USD,2021,2021-10-10 02:05:00,long,prev_day,153.8313,152.350335,699.390068,1035.77,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,2044.95,1.9743
crypto,ETH/USD,2021,2021-10-10 02:29:00,long,1h,3513.98,3480.98453,29.120432,960.84,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,2053.92,2.1376
crypto,BTC/USD,2021,2021-10-10 02:52:00,long,15m,54698.36,54050.046912,1.046663,678.57,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,830.65,1.2241
crypto,LINK/USD,2021,2021-10-10 03:26:00,long,1h,27.1724,26.770964,2321.491256,931.93,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1015.13,-1.0893
crypto,LTC/USD,2021,2021-10-10 03:44:00,long,1h,181.27,177.863664,367.160098,1250.67,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1344.79,-1.0753
crypto,ETH/USD,2021,2021-10-10 06:30:00,long,1h,3594.96,3552.026923,28.464466,1222.07,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1345.41,-1.1009
crypto,BTC/USD,2021,2021-10-10 10:29:00,long,15m,55145.5,54653.109649,1.038176,511.19,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-579.98,-1.1346
crypto,SOL/USD,2021,2021-10-10 11:37:00,long,prev_day,154.933,153.868466,694.416834,739.23,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-882.72,-1.1941
crypto,BTC/USD,2021,2021-10-11 00:27:00,long,15m,54697.2,54301.038306,1.051268,416.47,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1867.03,4.483
crypto,ETH/USD,2021,2021-10-11 02:07:00,short,1h,3459.92,3480.00031,29.780207,598.0,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-722.19,-1.2077
crypto,ETH/USD,2021,2021-10-11 03:25:00,short,1h,3475.43,3488.779005,22.308866,297.8,0.299,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-391.25,-1.3138
crypto,SOL/USD,2021,2021-10-11 06:58:00,short,1h,150.9607,153.149836,720.388266,1577.03,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1722.07,-1.092
crypto,LINK/USD,2021,2021-10-11 14:38:00,short,1h,26.0874,26.281506,2379.131825,461.8,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-543.66,-1.1773
crypto,BTC/USD,2021,2021-10-12 01:16:00,long,1h,56918.36,56544.34946,1.043045,390.11,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-461.44,-1.1829
crypto,LTC/USD,2021,2021-10-12 04:08:00,long,4h,173.87,171.864129,375.05219,752.31,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-844.52,-1.1226
crypto,SOL/USD,2021,2021-10-12 20:17:00,short,1h,149.4924,153.609978,715.944414,2947.96,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-2259.22,-0.7664
crypto,ETH/USD,2021,2021-10-13 01:38:00,short,1h,3516.24,3518.638194,28.986557,69.52,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-192.37,-2.7672
crypto,LINK/USD,2021,2021-10-13 02:08:00,short,1h,24.9156,25.16026,2469.204257,604.12,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-685.25,-1.1343
crypto,ETH/USD,2021,2021-10-13 02:25:00,short,1h,3498.14,3523.906377,29.136538,750.74,0.811,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-873.59,-1.1636
crypto,BTC/USD,2021,2021-10-15 01:43:00,long,15m,57201.95,56805.218711,1.029807,408.56,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,690.22,1.6894
crypto,BTC/USD,2021,2021-10-15 02:47:00,long,15m,58866.8,57050.288302,0.972859,1767.21,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,2682.25,1.5178
crypto,ETH/USD,2021,2021-10-15 02:55:00,long,1h,3827.41,3729.386747,26.351431,2583.05,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,975.97,0.3778
crypto,LTC/USD,2021,2021-10-15 02:56:00,long,4h,183.62,177.000341,291.702963,1930.97,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1677.39,0.8687
crypto,SOL/USD,2021,2021-10-15 09:31:00,short,prev_day,160.2389,165.56011,590.668412,3143.07,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-1804.03,-0.574
crypto,LINK/USD,2021,2021-10-15 19:35:00,short,1h,26.9136,27.178795,2260.435301,599.46,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-679.69,-1.1338
crypto,ETH/USD,2021,2021-10-16 02:56:00,long,1h,3850.0,3816.399519,26.450312,888.74,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1746.5,1.9651
crypto,SOL/USD,2021,2021-10-16 05:45:00,long,1h,159.2079,157.968665,646.733013,801.45,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-938.78,-1.1713
crypto,LTC/USD,2021,2021-10-16 08:51:00,long,1h,190.63,186.890428,346.447017,1295.56,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1388.96,-1.0721
crypto,BTC/USD,2021,2021-10-16 13:49:00,long,1h,61063.79,60316.948498,1.019908,761.71,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-836.54,-1.0982
crypto,ETH/USD,2021,2021-10-16 21:07:00,long,1h,3837.28,3801.17485,26.537991,958.16,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-284.62,-0.2971
crypto,ETH/USD,2021,2021-10-17 16:51:00,long,prev_day,3803.47,3762.845602,27.158248,1103.29,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1227.79,-1.1128
crypto,BTC/USD,2021,2021-10-18 11:07:00,long,15m,61453.63,60544.510083,0.999826,908.96,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-982.79,-1.0812
sp500,QQQ,2021,2021-10-18 14:13:00,long,15m,369.55,366.953045,861.784139,2238.01,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,2733.64,1.2215
crypto,LINK/USD,2021,2021-10-19 06:37:00,short,1h,25.973,26.211355,2316.126763,552.06,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-631.4,-1.1437
sp500,QQQ,2021,2021-10-19 14:04:00,long,premarket_ny,373.84,373.012616,875.229269,724.15,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1191.99,1.6461
crypto,LTC/USD,2021,2021-10-19 15:40:00,long,15m,186.03,183.026933,347.547379,1043.71,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,871.28,0.8348
crypto,BTC/USD,2021,2021-10-20 03:35:00,long,15m,63908.11,63645.760891,0.946048,248.19,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-320.84,-1.2927
crypto,BTC/USD,2021,2021-10-20 06:17:00,long,15m,64017.15,63440.309873,0.944436,544.79,0.469,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1833.94,3.3663
crypto,ETH/USD,2021,2021-10-20 07:41:00,long,15m,3851.91,3823.957217,26.497968,740.69,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1229.1,1.6594
crypto,ETH/USD,2021,2021-10-20 12:56:00,long,15m,3938.79,3848.692498,25.913488,2334.74,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,5732.65,2.4554
crypto,BTC/USD,2021,2021-10-21 03:20:00,long,1h,64552.54,64033.046573,0.960043,498.74,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,768.46,1.5408
crypto,LTC/USD,2021,2021-10-21 08:02:00,long,1h,208.87,203.614635,313.714354,1648.68,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1741.34,-1.0562
crypto,BTC/USD,2021,2021-10-21 08:26:00,long,1h,65615.72,64078.749103,0.944488,1451.65,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1526.11,-1.0513
crypto,ETH/USD,2021,2021-10-21 16:26:00,long,1h,4130.68,4008.22121,26.395057,3232.31,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-2168.06,-0.6707
sp500,SPY,2021,2021-10-22 14:24:00,long,premarket_ny,454.15,452.864585,565.067448,726.35,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-735.33,-1.0124
crypto,LINK/USD,2021,2021-10-23 18:00:00,short,prev_day,30.5681,31.353315,1947.303321,1529.05,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1607.56,-1.0513
crypto,BTC/USD,2021,2021-10-24 02:56:00,long,1h,61123.63,60749.556597,1.001504,374.64,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-448.19,-1.1963
crypto,LTC/USD,2021,2021-10-24 03:32:00,long,15m,198.61,195.069144,321.152879,1137.16,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1227.35,-1.0793
crypto,SOL/USD,2021,2021-10-24 07:30:00,long,1h,194.5386,192.180544,524.452351,1236.69,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1372.76,-1.11
crypto,LINK/USD,2021,2021-10-24 09:41:00,long,4h,30.4162,30.079085,1904.176248,641.93,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-718.31,-1.119
crypto,BTC/USD,2021,2021-10-24 10:20:00,long,1h,60942.03,60610.294799,0.775106,257.13,0.268,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-313.89,-1.2207
crypto,ETH/USD,2021,2021-10-24 10:41:00,long,15m,4099.35,4072.568972,26.067908,698.13,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-826.93,-1.1845
crypto,BTC/USD,2021,2021-10-26 04:58:00,long,4h,62518.33,62182.530788,0.966972,324.71,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-397.35,-1.2237
crypto,SOL/USD,2021,2021-10-26 05:04:00,long,1h,207.7075,207.380581,484.592352,158.42,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-292.66,-1.8474
crypto,LINK/USD,2021,2021-10-26 05:13:00,long,15m,32.0597,31.973218,1784.155643,154.3,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-229.74,-1.4889
crypto,LINK/USD,2021,2021-10-26 06:39:00,long,1h,32.0008,31.779896,1787.439523,394.85,0.598,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-470.29,-1.1911
crypto,SOL/USD,2021,2021-10-26 07:18:00,long,1h,207.5725,206.101661,484.907518,713.22,0.709,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,895.54,1.2556
crypto,BTC/USD,2021,2021-10-26 07:53:00,long,4h,62444.81,62104.969126,0.955858,324.84,0.343,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,353.9,1.0895
crypto,SOL/USD,2021,2021-10-26 08:12:00,long,1h,209.582,206.651481,245.68781,719.99,0.355,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-788.67,-1.0954
crypto,SOL/USD,2021,2021-10-26 10:18:00,long,1h,208.0769,207.426388,247.464965,160.98,0.355,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,82.77,0.5142
