entry_idx,exit_idx,entry_time,exit_time,direction,entry_price,exit_price,stop_price,stop_dist_pct,notional,leverage,pnl,reason,hold_hours
7301,7313,2023-07-25 04:00:00+00:00,2023-07-27 04:00:00+00:00,-1,29083.47234,29406.21922,30436.155000000002,4.651035626648981,4851.330232039713,0.43001175663773133,-59.031564743726406,time_cap,48.0
7345,7347,2023-08-01 12:00:00+00:00,2023-08-01 20:00:00+00:00,-1,28841.44497,29632.206996,29623.320000000003,2.710942641096123,8279.646450687358,0.737750762292534,-236.25151275271844,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick)",8.0
7877,7889,2023-10-29 04:00:00+00:00,2023-10-31 04:00:00+00:00,1,34000.197,34154.25065,33233.275,2.2556398717336803,9741.423649323318,0.8866663624201695,26.576989145255926,time_cap,48.0
7917,7929,2023-11-04 20:00:00+00:00,2023-11-06 20:00:00+00:00,1,34751.4223,35062.378130000005,34012.23905,2.1270589837124505,10355.282922483948,0.940265415916822,72.04361041998216,time_cap,48.0
7942,7954,2023-11-09 00:00:00+00:00,2023-11-11 00:00:00+00:00,1,35652.39251,37053.28068,34405.7569,3.496639418098894,6340.483572666322,0.5719777651787128,230.37638598863577,time_cap,48.0
8063,8075,2023-11-29 04:00:00+00:00,2023-12-01 04:00:00+00:00,1,37962.3853,38244.92308,36585.99925,3.625657447821122,6241.940361898022,0.5516240926737085,35.19272328999328,time_cap,48.0
8191,8192,2023-12-20 12:00:00+00:00,2023-12-20 16:00:00+00:00,-1,42887.130000000005,44084.92150999999,43700.418000000005,1.896345127314419,11971.198006926325,1.0546603417239644,-347.78795142848514,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick)",4.0
138,150,2024-02-02 12:00:00+00:00,2024-02-04 12:00:00+00:00,1,43144.9396,42906.1243,41697.047750000005,3.355878727432481,5959.690925810546,0.5959690925810546,-43.21220325946934,time_cap,48.0
275,285,2024-02-25 08:00:00+00:00,2024-02-27 00:00:00+00:00,1,51765.42497,55960.061073761,50361.61525,2.7118674690945888,7343.1227080317485,0.737499167194826,581.5860269171271,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick),r=3.0)",40.0
372,384,2024-03-12 12:00:00+00:00,2024-03-14 12:00:00+00:00,1,72129.6324,70872.83177,66688.76950000001,7.543172922090189,2794.1488104550854,0.265140415135254,-60.22454810629444,time_cap,48.0
432,444,2024-03-22 12:00:00+00:00,2024-03-24 12:00:00+00:00,-1,64210.23115,65705.60577,68526.70695,6.722411246139873,3117.3782417932557,0.2975122953312973,-74.51376133525417,time_cap,48.0
483,492,2024-03-31 00:00:00+00:00,2024-04-01 12:00:00+00:00,1,69659.59160999999,68738.37055052501,68758.99825,1.2928490379933546,16094.122683285139,1.54697102385923,-264.87621919070597,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick)",36.0
754,756,2024-05-15 04:00:00+00:00,2024-05-15 12:00:00+00:00,-1,61908.92175,63678.428349165006,63659.330550000006,2.827393452382337,7171.806447017532,0.7073652937530917,-213.45867906707562,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick)",8.0
815,827,2024-05-25 08:00:00+00:00,2024-05-27 08:00:00+00:00,1,68784.6292,68451.35843,66079.01115,3.933463160981887,5046.5964519066365,0.5084577935898991,-33.52064059327004,time_cap,48.0
850,853,2024-05-31 04:00:00+00:00,2024-05-31 16:00:00+00:00,1,68555.26040999999,66869.696620935,66889.76355,2.4294224105332733,8143.31829036989,0.823240944567144,-211.0925924599704,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick)",12.0
856,868,2024-06-01 04:00:00+00:00,2024-06-03 04:00:00+00:00,-1,67722.37719,68942.47654,69803.46,3.0729618426733305,6300.558144570613,0.6508378894350654,-117.36050735153448,time_cap,48.0
933,945,2024-06-14 00:00:00+00:00,2024-06-16 00:00:00+00:00,-1,66722.47725,66125.43168000001,70245.0,5.279364458848842,3622.90838228616,0.3788334780804463,29.14992594439882,time_cap,48.0
980,992,2024-06-21 20:00:00+00:00,2024-06-23 20:00:00+00:00,-1,64190.23715,63198.85397,66690.603,3.895243203662166,4925.226128360588,0.5134467594012289,70.42640390664097,time_cap,48.0
1023,1034,2024-06-29 00:00:00+00:00,2024-06-30 20:00:00+00:00,-1,60387.97817,62617.109499,62598.33,3.6602514225224967,5279.912273755944,0.5464105519346213,-203.00900002999256,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick)",44.0
1277,1289,2024-08-10 08:00:00+00:00,2024-08-12 08:00:00+00:00,-1,60799.654630000005,59830.34372,62962.70085,3.557662018252153,5318.039856985716,0.5621669483327092,80.30032692863885,time_cap,48.0
1428,1440,2024-09-04 12:00:00+00:00,2024-09-06 12:00:00+00:00,-1,56523.038,54036.206,60014.317500000005,6.176737173964366,3089.0725195548935,0.32379554830829177,131.89407978307565,time_cap,48.0
1469,1473,2024-09-11 08:00:00+00:00,2024-09-12 00:00:00+00:00,-1,56669.9939,58371.23181771,58353.7257,2.9711169600108276,6510.7424192759245,0.6731475155366188,-202.72062451651408,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick)",16.0
1510,1522,2024-09-18 04:00:00+00:00,2024-09-20 04:00:00+00:00,1,60508.24703,63469.15354,57248.925,5.386574871990629,3515.914365846495,0.37129345595838575,166.32846034696777,time_cap,48.0
1566,1578,2024-09-27 12:00:00+00:00,2024-09-29 12:00:00+00:00,1,65437.12525,65711.2807,62430.725000000006,4.594334238422236,4194.599673368915,0.4353187853147643,10.646260201049747,time_cap,48.0
1805,1817,2024-11-06 08:00:00+00:00,2024-11-08 08:00:00+00:00,1,73462.83224,75951.60768,66574.172,9.377068688959653,2057.4324510334877,0.21328626955188612,65.93183242834293,time_cap,48.0
1937,1949,2024-11-28 08:00:00+00:00,2024-11-30 08:00:00+00:00,1,95401.91199,96305.89956,90517.57575,5.119746699114337,3794.0449445384797,0.39064432628004414,25.47033595904718,time_cap,48.0
2015,2027,2024-12-11 08:00:00+00:00,2024-12-13 08:00:00+00:00,1,97329.29003,100327.29278,93559.392,3.873343809287002,5028.081862063112,0.5163497222231239,145.73491058285992,time_cap,48.0
2282,2294,2025-01-24 20:00:00+00:00,2025-01-26 20:00:00+00:00,1,105766.02029,102522.93389,100850.88215,4.647180754767147,4253.537922728505,0.43036845466972,-137.69268319640736,time_cap,48.0
2395,2407,2025-02-12 16:00:00+00:00,2025-02-14 16:00:00+00:00,-1,95738.46984,98833.24758195001,98803.60650000001,3.2015726438102883,6088.124923689319,0.6246929938843243,-201.49514773464253,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick)",48.0
2512,2524,2025-03-04 04:00:00+00:00,2025-03-06 04:00:00+00:00,-1,83914.71803,91351.99738,95391.40545,13.676608453712516,1395.710345654623,0.14623508501898363,-124.97342418275569,time_cap,48.0
2708,2716,2025-04-05 20:00:00+00:00,2025-04-07 04:00:00+00:00,-1,82802.85169,76136.51286362798,85032.576,2.6928110137410717,6995.900183049371,0.7427182931866568,556.5417750180361,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick),r=3.0)",32.0
2741,2743,2025-04-11 08:00:00+00:00,2025-04-11 16:00:00+00:00,-1,81197.6334,83877.61573800001,83852.46,3.2695861798356303,6102.215851361232,0.6116982058263241,-208.39389914738334,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick)",8.0
