asset,symbol,split,entry_time,exit_time,direction,entry_price,exit_price,units,fees,funding,pnl,is_win
ADA,ADAUSDT,train,2023-12-13 14:00:00+00:00,2023-12-14 09:00:00+00:00,1,0.612,0.6393,14312.517421278084,3.5818506098490532,4.703071619886931,382.4468033711564,True
ADA,ADAUSDT,train,2023-12-15 15:00:00+00:00,2023-12-16 11:00:00+00:00,-1,0.6225,0.6141,14685.47383966802,3.632011390026695,-5.326860231526236,125.05282909470952,True
ADA,ADAUSDT,train,2023-12-18 02:00:00+00:00,2023-12-18 17:00:00+00:00,-1,0.5698,0.5722,16263.180579656113,3.7145104443934565,-3.0011608497693585,-39.74498298579965,False
ADA,ADAUSDT,train,2023-12-18 22:00:00+00:00,2023-12-19 12:00:00+00:00,1,0.5988,0.594,15409.17720658359,3.676013314402581,1.633661705970484,-79.27372561197444,False
ADA,ADAUSDT,train,2023-12-23 02:00:00+00:00,2023-12-23 22:00:00+00:00,-1,0.6029,0.6072,15172.900291408656,3.6721453285267227,-5.6164541216818655,-63.29916245989807,False
ADA,ADAUSDT,train,2023-12-23 23:00:00+00:00,2023-12-24 07:00:00+00:00,1,0.6135,0.6085,14807.56711202996,3.6189694021801224,2.213983652316661,-79.87078861464579,False
ADA,ADAUSDT,train,2023-12-24 23:00:00+00:00,2023-12-25 11:00:00+00:00,-1,0.5944,0.6067,15149.010152449082,3.639095218821319,-3.408182901853248,-186.5637371920875,False
ADA,ADAUSDT,train,2023-12-26 07:00:00+00:00,2023-12-26 13:00:00+00:00,-1,0.5973,0.618,14763.113841325376,3.5883224502725457,-4.341115400634643,-304.8436635650669,False
ADA,ADAUSDT,train,2023-12-26 18:00:00+00:00,2023-12-27 00:00:00+00:00,-1,0.5872,0.6095,14497.895493628372,3.469926307445015,-3.8345447546358944,-322.9384510607242,False
ADA,ADAUSDT,train,2023-12-27 17:00:00+00:00,2023-12-28 13:00:00+00:00,1,0.6336,0.6282,12926.492712749141,3.262129700989373,16.017700588968843,-89.08289093880467,False
ADA,ADAUSDT,train,2023-12-31 23:00:00+00:00,2024-01-01 02:00:00+00:00,-1,0.5891,0.603,13751.727876182402,3.278686960239408,-0.9960989380851034,-193.4316055010895,False
ADA,ADAUSDT,train,2024-01-01 20:00:00+00:00,2024-01-02 13:00:00+00:00,1,0.6195,0.623,12764.667128907122,3.17201978153342,11.216260537006454,30.288054632635067,True
ADA,ADAUSDT,train,2024-01-03 12:00:00+00:00,2024-01-04 07:00:00+00:00,-1,0.5957,0.5625,13325.49830617861,3.086718427643213,-3.1103581681248347,442.4301835056076,True
ADA,ADAUSDT,train,2024-01-04 16:00:00+00:00,2024-01-05 02:00:00+00:00,1,0.5745,0.5533,14587.344690158756,3.290321468312209,1.0370508023851115,-313.5790797020627,False
ADA,ADAUSDT,train,2024-01-06 07:00:00+00:00,2024-01-06 17:00:00+00:00,-1,0.5091,0.5273,15845.316135914638,3.284417128652386,-1.0338672645780902,-290.6353035377206,False
ADA,ADAUSDT,train,2024-01-08 19:00:00+00:00,2024-01-09 09:00:00+00:00,1,0.5406,0.5209,14384.415725594565,3.053811458543726,1.3414546495296351,-287.7682559022851,False
ADA,ADAUSDT,train,2024-01-10 22:00:00+00:00,2024-01-11 17:00:00+00:00,1,0.5547,0.5779,13499.994384990332,3.05801872808801,1.8676060982125433,308.2742449054749,True
ADA,ADAUSDT,train,2024-01-12 16:00:00+00:00,2024-01-13 16:00:00+00:00,-1,0.5667,0.5509,13758.110341026313,3.0752128234262015,-2.270311775562383,216.57324234035423,True
ADA,ADAUSDT,train,2024-01-14 20:00:00+00:00,2024-01-15 10:00:00+00:00,-1,0.5359,0.5397,14952.965800709022,3.216682003048525,-1.4036722821270577,-58.634279763618906,False
ADA,ADAUSDT,train,2024-01-18 20:00:00+00:00,2024-01-19 11:00:00+00:00,-1,0.4993,0.5021,15931.624459916577,3.190785746832092,-1.4910407332035924,-46.3082935013972,False
ADA,ADAUSDT,train,2024-01-19 17:00:00+00:00,2024-01-19 19:00:00+00:00,-1,0.4763,0.4961,16603.7199230211,3.2290914506291433,-0.20399745390421797,-331.7787484725386,False
ADA,ADAUSDT,train,2024-01-22 20:00:00+00:00,2024-01-23 23:00:00+00:00,-1,0.4821,0.4721,15715.77069251693,2.9991976789599306,-2.499573683931452,156.65808293013743,True
ADA,ADAUSDT,train,2024-01-25 17:00:00+00:00,2024-01-26 03:00:00+00:00,-1,0.4606,0.4701,16789.472717743265,3.1251924516807317,-0.9806940882842814,-161.6444891819565,False
ADA,ADAUSDT,train,2024-01-26 11:00:00+00:00,2024-01-27 06:00:00+00:00,1,0.4789,0.4816,15810.37094301648,3.0371722581534657,1.820445636306275,37.830383651685224,True
ADA,ADAUSDT,train,2024-01-29 17:00:00+00:00,2024-01-30 13:00:00+00:00,1,0.5077,0.5245,14988.018570538265,3.094126553701919,1.9728728844399521,246.73171254689987,True
ADA,ADAUSDT,train,2024-02-09 03:00:00+00:00,2024-02-10 05:00:00+00:00,1,0.5398,0.5388,14553.81389553386,3.139548733544564,2.556068142205243,-20.249430771284096,False
ADA,ADAUSDT,train,2024-02-10 22:00:00+00:00,2024-02-11 13:00:00+00:00,1,0.5543,0.5522,14136.567400393096,3.1284223657069923,1.47767771965384,-34.292891626187156,False
ADA,ADAUSDT,train,2024-02-12 16:00:00+00:00,2024-02-13 04:00:00+00:00,1,0.5562,0.5502,14026.620673160203,3.1038106225568898,1.1748171477563742,-88.43835180927545,False
ADA,ADAUSDT,train,2024-02-13 15:00:00+00:00,2024-02-14 04:00:00+00:00,-1,0.5375,0.5463,14350.080123911499,3.1105233676590567,-1.2644034973179972,-128.12682496076377,False
ADA,ADAUSDT,train,2024-02-15 14:00:00+00:00,2024-02-16 07:00:00+00:00,1,0.5983,0.6011,12677.65542644437,3.0411159836954753,2.843849933175328,29.61246927717275,True
ADA,ADAUSDT,train,2024-02-17 15:00:00+00:00,2024-02-17 20:00:00+00:00,-1,0.5743,0.5876,13259.017431514607,3.0811304707353644,-0.6743544436537822,-178.75170786622675,False
ADA,ADAUSDT,train,2024-02-17 23:00:00+00:00,2024-02-18 17:00:00+00:00,1,0.6092,0.6208,12206.011167190763,3.0026787471289276,3.548806860901564,135.03824393138348,True
ADA,ADAUSDT,train,2024-02-20 16:00:00+00:00,2024-02-20 22:00:00+00:00,-1,0.6094,0.6264,12423.597385927134,3.0706163299057505,-1.1170073430015506,-213.15476454766485,False
ADA,ADAUSDT,train,2024-02-26 10:00:00+00:00,2024-02-26 15:00:00+00:00,-1,0.5751,0.5939,12793.923634909288,2.9912193458417913,-1.4942859128294792,-242.02269776930734,False
ADA,ADAUSDT,train,2024-02-26 16:00:00+00:00,2024-02-27 16:00:00+00:00,1,0.6065,0.6135,11732.502530366073,2.862730617409322,10.07768399245049,69.18710310270308,True
ADA,ADAUSDT,train,2024-02-28 09:00:00+00:00,2024-02-28 18:00:00+00:00,1,0.6384,0.628,11254.620751518996,2.8505703439447316,2.9901362397938214,-122.88876239953606,False
ADA,ADAUSDT,train,2024-02-29 07:00:00+00:00,2024-02-29 18:00:00+00:00,1,0.6895,0.6709,10242.29314774502,2.786723119638465,9.179680958466001,-202.47305662616145,False
ADA,ADAUSDT,train,2024-03-02 00:00:00+00:00,2024-03-02 15:00:00+00:00,1,0.7208,0.7321,9516.631615904591,2.7653428149495562,10.628964739988895,94.14362970478396,True
ADA,ADAUSDT,train,2024-03-03 08:00:00+00:00,2024-03-03 17:00:00+00:00,-1,0.7121,0.7339,9765.1056009673,2.824068539799743,-4.611597988744868,-211.09177265214203,False
ADA,ADAUSDT,train,2024-03-04 03:00:00+00:00,2024-03-04 18:00:00+00:00,1,0.7539,0.767,8943.679434668618,2.7204884104375004,8.966430422312525,105.47528176140895,True
ADA,ADAUSDT,train,2024-03-05 17:00:00+00:00,2024-03-06 06:00:00+00:00,-1,0.7359,0.7231,9305.76872884642,2.715423315077385,-6.652897372034609,123.05131378619262,True
ADA,ADAUSDT,train,2024-03-08 16:00:00+00:00,2024-03-09 04:00:00+00:00,-1,0.7191,0.7295,9694.293591078116,2.808630739207152,-5.481506992174136,-98.14777709424834,False
ADA,ADAUSDT,train,2024-03-14 08:00:00+00:00,2024-03-14 14:00:00+00:00,1,0.7843,0.7638,8763.252255833258,2.7132781634510934,3.654440552050966,-186.01438996008346,False
ADA,ADAUSDT,train,2024-03-16 18:00:00+00:00,2024-03-17 11:00:00+00:00,-1,0.6833,0.6804,9786.337412981035,2.6691256660164475,-1.3825158863318305,27.09376871796576,True
ADA,ADAUSDT,train,2024-03-19 23:00:00+00:00,2024-03-20 08:00:00+00:00,-1,0.5891,0.6094,11397.212906141414,2.731911933602097,-0.7590971190974163,-233.33623680917754,False
ADA,ADAUSDT,train,2024-03-22 14:00:00+00:00,2024-03-23 02:00:00+00:00,-1,0.6059,0.6234,10696.091576495675,2.6297410749972263,-0.9835323606877184,-188.8278113029828,False
ADA,ADAUSDT,train,2024-03-25 15:00:00+00:00,2024-03-26 14:00:00+00:00,1,0.6602,0.6669,9530.345463337999,2.5295442928791716,5.662915303839028,55.660855007648024,True
ADA,ADAUSDT,train,2024-03-27 09:00:00+00:00,2024-03-27 21:00:00+00:00,-1,0.6441,0.6528,9854.98358935475,2.5561856434068355,-4.187647703783382,-84.10689516700768,False
ADA,ADAUSDT,train,2024-03-29 08:00:00+00:00,2024-03-29 11:00:00+00:00,-1,0.6383,0.6516,9812.765211869633,2.531497169358128,-0.9615000115576742,-132.07977447566736,False
ADA,ADAUSDT,train,2024-04-01 06:00:00+00:00,2024-04-03 04:00:00+00:00,-1,0.621,0.5869,9873.443253237874,2.3852264211172054,-7.140617744055961,341.439806258345,True
ADA,ADAUSDT,train,2024-04-08 09:00:00+00:00,2024-04-09 04:00:00+00:00,1,0.6068,0.6085,10667.185343637218,2.5927660696244623,4.007502353864611,11.5339466606938,True
ADA,ADAUSDT,train,2024-04-10 03:00:00+00:00,2024-04-10 20:00:00+00:00,-1,0.5774,0.5833,11230.311765119082,2.607004573154744,-1.899780601603978,-66.96606338575566,False
ADA,ADAUSDT,train,2024-04-12 13:00:00+00:00,2024-04-13 11:00:00+00:00,-1,0.5743,0.5125,11174.32691936967,2.4288516991941913,-1.8388695557759127,689.9834214736247,True
ADA,ADAUSDT,train,2024-04-13 18:00:00+00:00,2024-04-14 07:00:00+00:00,-1,0.4745,0.4678,14978.713111206802,2.822888272938034,-0.2072337312955781,97.74172330344481,True
ADA,ADAUSDT,train,2024-04-15 07:00:00+00:00,2024-04-15 15:00:00+00:00,1,0.4863,0.4654,14816.247366997886,2.8201245238343775,0.7179583067863,-313.1976528008772,False
ADA,ADAUSDT,train,2024-04-17 16:00:00+00:00,2024-04-18 02:00:00+00:00,-1,0.4322,0.4481,15946.190286372503,2.8074862618187426,-0.29037207627529626,-256.06153973886285,False
ADA,ADAUSDT,train,2024-04-18 15:00:00+00:00,2024-04-18 18:00:00+00:00,1,0.4564,0.446,14539.618540822376,2.6241103542476223,0.1524925951879171,-153.98863577398788,False
ADA,ADAUSDT,train,2024-04-21 14:00:00+00:00,2024-04-21 21:00:00+00:00,-1,0.496,0.5016,13068.333198099484,2.6073938396848093,-0.5679007545399107,-75.22215899450475,False
ADA,ADAUSDT,train,2024-04-24 14:00:00+00:00,2024-04-25 16:00:00+00:00,-1,0.4881,0.4734,13125.734700395082,2.524078782885974,-0.8305133764074447,191.25473468932887,True
ADA,ADAUSDT,train,2024-04-27 02:00:00+00:00,2024-04-27 14:00:00+00:00,-1,0.4519,0.4605,14600.411245745006,2.6642830441235485,-0.6447836935939468,-127.58303606393383,False
ADA,ADAUSDT,train,2024-04-29 00:00:00+00:00,2024-04-29 16:00:00+00:00,-1,0.4599,0.4569,14069.021104344933,2.579695709692687,-0.6051938243104704,40.23256142765149,True
ADA,ADAUSDT,train,2024-04-30 09:00:00+00:00,2024-04-30 23:00:00+00:00,-1,0.4402,0.4409,14790.039453239178,2.6063007524498083,-0.33081235836255973,-12.628516011357533,False
ADA,ADAUSDT,train,2024-05-01 19:00:00+00:00,2024-05-03 06:00:00+00:00,1,0.4548,0.4533,14287.482082903538,2.59489249589694,1.6217008984930965,-25.64781651874455,False
ADA,ADAUSDT,train,2024-05-04 11:00:00+00:00,2024-05-04 15:00:00+00:00,1,0.4743,0.4677,13646.002603385587,2.5709068904778447,0.31970878349407006,-92.9542328563175,False
ADA,ADAUSDT,train,2024-05-05 01:00:00+00:00,2024-05-05 15:00:00+00:00,-1,0.4593,0.4611,13889.27672965266,2.556738060394461,-1.058592282094,-26.498843891668912,False
ADA,ADAUSDT,train,2024-05-06 09:00:00+00:00,2024-05-06 13:00:00+00:00,1,0.4706,0.4569,13499.46017432596,2.5041498623374654,0.31318747604436226,-187.75994172664832,False
ADA,ADAUSDT,train,2024-05-08 00:00:00+00:00,2024-05-08 14:00:00+00:00,-1,0.4412,0.4443,13973.449719653558,2.474697945350645,-0.7571732904153136,-45.035218785861616,False
ADA,ADAUSDT,train,2024-05-08 15:00:00+00:00,2024-05-09 08:00:00+00:00,1,0.4581,0.4532,13359.639374645902,2.434927872422962,0.3542970216721982,-68.25145782986056,False
ADA,ADAUSDT,train,2024-05-10 15:00:00+00:00,2024-05-12 05:00:00+00:00,-1,0.4492,0.4417,13472.393899589108,2.400511145028787,-2.004064624365736,100.64650772625282,True
ADA,ADAUSDT,train,2024-05-13 03:00:00+00:00,2024-05-13 07:00:00+00:00,-1,0.4295,0.4394,14324.670191901467,2.489341185948637,-0.2173898196639582,-144.0861862661095,False
ADA,ADAUSDT,train,2024-05-15 13:00:00+00:00,2024-05-16 13:00:00+00:00,1,0.4409,0.4523,13627.488458053005,2.434414538146589,1.3558947642104382,151.56305911944673,True
ADA,ADAUSDT,train,2024-05-17 08:00:00+00:00,2024-05-18 01:00:00+00:00,1,0.4804,0.4794,12822.486928132841,2.4614045907243804,1.3152185123272457,-16.599110031184864,False
ADA,ADAUSDT,train,2024-05-18 14:00:00+00:00,2024-05-18 17:00:00+00:00,-1,0.4766,0.483,12889.89427243775,2.4738285087662533,-0.2323886813642121,-84.73676317100126,False
ADA,ADAUSDT,train,2024-05-19 13:00:00+00:00,2024-05-20 05:00:00+00:00,-1,0.4723,0.4757,12827.835797317026,2.432157667171308,-1.2035075545042833,-44.84329182354395,False
ADA,ADAUSDT,train,2024-05-20 20:00:00+00:00,2024-05-21 16:00:00+00:00,1,0.4895,0.4978,12285.482237485776,2.4258913226139414,1.5367141888231117,98.0068970596958,True
ADA,ADAUSDT,train,2024-05-22 13:00:00+00:00,2024-05-23 01:00:00+00:00,-1,0.4756,0.4846,12850.6107071257,2.4678312801964193,-0.930159329508526,-117.19316831481865,False
ADA,ADAUSDT,train,2024-05-23 14:00:00+00:00,2024-05-24 12:00:00+00:00,-1,0.4676,0.464,12819.840213845517,2.388592628643697,-1.70819664045157,45.47102878165151,True
ADA,ADAUSDT,train,2024-05-27 14:00:00+00:00,2024-05-28 02:00:00+00:00,1,0.4671,0.4628,12930.910539019087,2.40489074204677,1.0283987596394828,-59.036204819469276,False
ADA,ADAUSDT,train,2024-06-01 22:00:00+00:00,2024-06-02 10:00:00+00:00,1,0.4519,0.4493,13235.211568834578,2.3855145331667442,0.8977940327574326,-37.69485864489525,False
ADA,ADAUSDT,train,2024-06-02 18:00:00+00:00,2024-06-03 01:00:00+00:00,-1,0.4451,0.4456,13352.723543723772,2.378654172078953,-0.5959654335652513,-8.459050510375164,False
ADA,ADAUSDT,val,2024-06-03 20:00:00+00:00,2024-06-04 07:00:00+00:00,1,0.4628,0.4562,21607.605877268797,3.971477960242005,1.5748975421348312,-148.15657429235216,False
ADA,ADAUSDT,val,2024-06-06 20:00:00+00:00,2024-06-07 01:00:00+00:00,-1,0.4541,0.4608,21695.316947165047,3.9698090949922604,-1.044125908461361,-148.28430673254115,False
ADA,ADAUSDT,val,2024-06-07 11:00:00+00:00,2024-06-07 18:00:00+00:00,1,0.479,0.4677,20257.952231680807,3.835640675546444,0.8740544638321477,-233.62455535737172,False
ADA,ADAUSDT,val,2024-06-09 11:00:00+00:00,2024-06-10 04:00:00+00:00,1,0.4427,0.4414,21391.31367431158,3.7824120838917734,2.010810224527382,-33.601930085022104,False
ADA,ADAUSDT,val,2024-06-12 13:00:00+00:00,2024-06-13 03:00:00+00:00,1,0.4384,0.4316,21524.48137210929,3.745259758747016,1.6501474587910436,-151.76188054788145,False
ADA,ADAUSDT,val,2024-06-13 16:00:00+00:00,2024-06-14 09:00:00+00:00,-1,0.4206,0.4233,22074.58571798581,3.725748577481645,-1.9829600350466656,-61.3441699809955,False
ADA,ADAUSDT,val,2024-06-14 15:00:00+00:00,2024-06-15 06:00:00+00:00,-1,0.4185,0.4131,22038.77319714178,3.665488758148621,-1.2422503028218614,116.58613680924645,True
ADA,ADAUSDT,val,2024-06-17 06:00:00+00:00,2024-06-17 18:00:00+00:00,-1,0.4111,0.4106,22719.07740163727,3.733653180185069,-1.0629322334954099,8.68881775412774,True
ADA,ADAUSDT,val,2024-06-18 02:00:00+00:00,2024-06-18 21:00:00+00:00,-1,0.3709,0.3783,25204.911128517688,3.77670388349709,-0.7173553373095186,-189.57569089722892,False
ADA,ADAUSDT,val,2024-06-21 14:00:00+00:00,2024-06-22 11:00:00+00:00,-1,0.378,0.3767,24229.96255732799,3.657270548403087,-2.3951015113386758,30.236782287471215,True
ADA,ADAUSDT,val,2024-06-22 14:00:00+00:00,2024-06-23 14:00:00+00:00,1,0.3844,0.3866,23905.209752750914,3.686183343874191,1.9489035259770382,46.95637458619967,True
ADA,ADAUSDT,val,2024-06-24 06:00:00+00:00,2024-06-24 14:00:00+00:00,-1,0.3709,0.3785,24901.91157601416,3.7322985070130024,-0.6431227541591369,-192.343703730563,False
ADA,ADAUSDT,val,2024-06-29 04:00:00+00:00,2024-06-29 15:00:00+00:00,1,0.4005,0.3905,22581.21173486414,3.572347696455507,1.2261880237177913,-230.61065306881392,False
ADA,ADAUSDT,val,2024-06-30 23:00:00+00:00,2024-07-03 05:00:00+00:00,1,0.3925,0.4114,22453.922666864393,3.6101416863784572,4.2258305867253165,416.543166130632,True
ADA,ADAUSDT,val,2024-07-04 02:00:00+00:00,2024-07-05 14:00:00+00:00,-1,0.392,0.3487,23545.172992027823,3.4879819270390024,-1.071891660660501,1017.0899002884235,True
ADA,ADAUSDT,val,2024-07-06 17:00:00+00:00,2024-07-07 08:00:00+00:00,1,0.3674,0.3648,27890.031881228446,4.0842162686870935,0.3034918942380315,-76.9017910541188,False
ADA,ADAUSDT,val,2024-07-07 14:00:00+00:00,2024-07-08 09:00:00+00:00,-1,0.3558,0.3705,28583.181343758322,4.151992921994333,-1.6580675142812789,-422.66669116095545,False
ADA,ADAUSDT,val,2024-07-10 05:00:00+00:00,2024-07-10 22:00:00+00:00,1,0.3853,0.3827,25297.76597702636,3.885736854071249,2.063760126198339,-71.72368852053842,False
ADA,ADAUSDT,val,2024-07-11 01:00:00+00:00,2024-07-11 22:00:00+00:00,1,0.3909,0.3932,24751.868872928415,3.8815880766526343,0.5799966389369926,52.46771369214548,True
ADA,ADAUSDT,val,2024-07-12 14:00:00+00:00,2024-07-14 03:00:00+00:00,1,0.4096,0.429,23749.934707323886,3.983339049112362,-0.5735602255275397,457.3389544984984,True
ADA,ADAUSDT,val,2024-07-18 15:00:00+00:00,2024-07-19 14:00:00+00:00,-1,0.4317,0.4256,23593.4959708556,4.0453408191629014,-2.138344955529801,142.01332955859834,True
ADA,ADAUSDT,val,2024-07-19 17:00:00+00:00,2024-07-20 10:00:00+00:00,1,0.4361,0.4366,23681.095024482827,4.133298325573232,2.2027858578086117,5.504463328859856,True
ADA,ADAUSDT,val,2024-07-21 19:00:00+00:00,2024-07-21 21:00:00+00:00,-1,0.4218,0.4338,24496.989102669086,4.191924775248734,-0.263648845217476,-297.8921451620572,False
ADA,ADAUSDT,val,2024-07-23 17:00:00+00:00,2024-07-24 08:00:00+00:00,-1,0.4039,0.419,24845.104873344302,4.089007360055005,-1.884115608615531,-377.365975338942,False
ADA,ADAUSDT,val,2024-07-25 02:00:00+00:00,2024-07-26 00:00:00+00:00,-1,0.3966,0.3947,24350.91246345139,3.853775406465817,-1.7714700377361206,44.18442831183165,True
ADA,ADAUSDT,val,2024-07-27 14:00:00+00:00,2024-07-27 21:00:00+00:00,1,0.4246,0.4172,22849.16700734021,3.846885757355798,0.844819388637645,-173.7755410003101,False
ADA,ADAUSDT,val,2024-07-29 03:00:00+00:00,2024-07-29 15:00:00+00:00,1,0.4232,0.4104,22514.132255000808,3.7535561295537345,1.4167017721459256,-293.3511507657113,False
ADA,ADAUSDT,val,2024-07-31 20:00:00+00:00,2024-08-01 12:00:00+00:00,-1,0.3949,0.3914,23384.7293480644,3.6774825372766076,0.16999209505710705,77.9990780858916,True
ADA,ADAUSDT,val,2024-08-02 15:00:00+00:00,2024-08-03 07:00:00+00:00,-1,0.3685,0.3707,25271.719667941717,3.7361710357085034,-0.34401495469713844,-58.9899393504802,False
ADA,ADAUSDT,val,2024-08-03 18:00:00+00:00,2024-08-04 00:00:00+00:00,-1,0.3508,0.3644,26378.673769344477,3.7732054959670336,-0.23585191341709377,-362.28731684563536,False
ADA,ADAUSDT,val,2024-08-04 16:00:00+00:00,2024-08-05 15:00:00+00:00,-1,0.3472,0.3169,25608.731110139423,3.4013516660487184,1.0885971556624399,771.4546038155058,True
ADA,ADAUSDT,val,2024-08-07 15:00:00+00:00,2024-08-08 02:00:00+00:00,-1,0.3244,0.3345,29786.701742465822,3.925291555622146,-1.1607220574398491,-303.61025709708883,False
ADA,ADAUSDT,val,2024-08-13 17:00:00+00:00,2024-08-14 02:00:00+00:00,1,0.3435,0.3365,27246.56706887576,3.705533121367104,0.6309371193298176,-195.06243972282755,False
ADA,ADAUSDT,val,2024-08-14 14:00:00+00:00,2024-08-15 01:00:00+00:00,-1,0.3347,0.3379,27380.141465300258,3.683176629912191,-0.8448327567748817,-90.45479656209136,False
ADA,ADAUSDT,val,2024-08-15 18:00:00+00:00,2024-08-16 08:00:00+00:00,-1,0.3298,0.3345,27512.669957167695,3.6553333305092996,-0.3549048447381017,-132.60997728445727,False
ADA,ADAUSDT,val,2024-08-20 01:00:00+00:00,2024-08-20 15:00:00+00:00,1,0.3409,0.3393,26227.83389436623,3.568034522989582,0.9488658273924465,-46.481434581368376,False
ADA,ADAUSDT,val,2024-08-21 05:00:00+00:00,2024-08-22 07:00:00+00:00,1,0.357,0.3652,24914.80991598902,3.598695144265454,0.27497850653983313,200.4277676603051,True
ADA,ADAUSDT,val,2024-08-26 08:00:00+00:00,2024-08-27 06:00:00+00:00,-1,0.3769,0.3719,24131.108802516275,3.6138748542648376,-1.3733984452052508,118.41506760351695,True
ADA,ADAUSDT,val,2024-08-27 22:00:00+00:00,2024-08-28 10:00:00+00:00,-1,0.3545,0.358,25989.929408383363,3.703564940694629,0.018604147005261886,-94.68692201704107,False
ADA,ADAUSDT,val,2024-08-29 09:00:00+00:00,2024-08-29 19:00:00+00:00,1,0.3617,0.3507,25210.790857768483,3.5920334814148536,0.23388188707831767,-281.14461480394675,False
ADA,ADAUSDT,val,2024-08-30 15:00:00+00:00,2024-08-31 05:00:00+00:00,-1,0.3444,0.3496,25660.854931622864,3.5617266645092536,-0.2950357565588987,-136.7031365523908,False
ADA,ADAUSDT,val,2024-09-01 02:00:00+00:00,2024-09-02 11:00:00+00:00,-1,0.3411,0.3336,25508.341547635657,3.4420956084379557,-0.0010384158875199057,187.87150441471567,True
ADA,ADAUSDT,val,2024-09-03 14:00:00+00:00,2024-09-04 08:00:00+00:00,-1,0.324,0.3209,27434.46545158407,3.5384973539453135,0.05893284628082583,81.44941269968513,True
ADA,ADAUSDT,val,2024-09-05 13:00:00+00:00,2024-09-05 17:00:00+00:00,1,0.3321,0.3248,27010.587832017234,3.5486510293704243,0.09143083981137833,-200.817373042908,False
ADA,ADAUSDT,val,2024-09-08 02:00:00+00:00,2024-09-08 21:00:00+00:00,1,0.3289,0.3345,26662.811936667727,3.5376218877570746,-0.5432411951755172,146.31736615275804,True
ADA,ADAUSDT,val,2024-09-09 01:00:00+00:00,2024-09-09 13:00:00+00:00,1,0.3444,0.3405,25887.677735548124,3.5460940962153824,0.8102843940216492,-105.31832165887317,False
ADA,ADAUSDT,val,2024-09-11 05:00:00+00:00,2024-09-11 17:00:00+00:00,-1,0.3369,0.3427,26151.373969913628,3.55449474999066,-0.7673686644041688,-154.46509511109252,False
ADA,ADAUSDT,val,2024-09-11 23:00:00+00:00,2024-09-12 19:00:00+00:00,1,0.3564,0.3541,24287.129055423142,3.451201038775629,1.789051958585967,-61.100649824833454,False
ADA,ADAUSDT,val,2024-09-13 16:00:00+00:00,2024-09-14 05:00:00+00:00,1,0.3638,0.3582,23625.157079516146,3.411472682282132,0.5908545147534219,-136.3032068423272,False
ADA,ADAUSDT,val,2024-09-15 12:00:00+00:00,2024-09-17 03:00:00+00:00,-1,0.349,0.3309,24236.472603683804,3.295675544648924,0.1580495612258268,435.22642902079497,True
ADA,ADAUSDT,val,2024-09-17 16:00:00+00:00,2024-09-17 20:00:00+00:00,1,0.3405,0.3334,26119.69270985739,3.520412183434579,0.29175040499631366,-189.26198082841984,False
ADA,ADAUSDT,val,2024-09-23 19:00:00+00:00,2024-09-25 07:00:00+00:00,1,0.3601,0.3811,24172.433731957855,3.583321576425432,3.815101283861058,500.22268551082925,True
ADA,ADAUSDT,val,2024-09-26 06:00:00+00:00,2024-09-27 11:00:00+00:00,1,0.3884,0.4004,23699.063008210225,3.738764180175245,3.4450439180172396,277.20494800032975,True
ADA,ADAUSDT,val,2024-09-29 07:00:00+00:00,2024-09-29 16:00:00+00:00,-1,0.3948,0.4003,24017.02386116814,3.8191871344029575,-1.0704387534922641,-134.8423796173356,False
ADA,ADAUSDT,val,2024-10-01 15:00:00+00:00,2024-10-02 09:00:00+00:00,-1,0.3682,0.3584,25385.8735490816,3.6890751441525387,-0.4093384211202245,245.50182405797204,True
ADA,ADAUSDT,val,2024-10-07 01:00:00+00:00,2024-10-07 10:00:00+00:00,1,0.3615,0.3584,26535.49229551817,3.8205801807087063,0.9772387547834747,-87.05784505159863,False
ADA,ADAUSDT,val,2024-10-08 16:00:00+00:00,2024-10-09 06:00:00+00:00,-1,0.3447,0.3475,27576.218798312213,3.8176517304383424,-1.6655346748710618,-79.36552969084369,False
ADA,ADAUSDT,val,2024-10-09 13:00:00+00:00,2024-10-10 03:00:00+00:00,-1,0.34,0.3406,27723.991441433456,3.773789715007922,-1.3841972691687958,-19.02398731070207,False
ADA,ADAUSDT,val,2024-10-13 07:00:00+00:00,2024-10-13 11:00:00+00:00,1,0.3582,0.3539,26262.23646782991,3.7402677177483357,0.46759912030971157,-117.13548364972667,False
ADA,ADAUSDT,val,2024-10-13 16:00:00+00:00,2024-10-14 04:00:00+00:00,-1,0.3453,0.3558,26904.13443129727,3.7724977299565032,-1.4003938273170617,-284.8655154312619,False
ADA,ADAUSDT,val,2024-10-15 12:00:00+00:00,2024-10-15 14:00:00+00:00,-1,0.355,0.3695,25366.56930618503,3.675615892466211,-0.23146994491893838,-371.2594008872311,False
ADA,ADAUSDT,val,2024-10-20 12:00:00+00:00,2024-10-21 11:00:00+00:00,1,0.353,0.3621,24458.562897474374,3.498063665596785,2.553198807663728,216.521659893755,True
ADA,ADAUSDT,val,2024-10-23 10:00:00+00:00,2024-10-24 01:00:00+00:00,-1,0.3579,0.3541,24728.67941520595,3.521363948725327,-1.6272089272190897,92.07482675626488,True
ADA,ADAUSDT,val,2024-10-26 00:00:00+00:00,2024-10-26 18:00:00+00:00,-1,0.3257,0.3306,27456.153483139315,3.6038947061968662,-0.7890055950344224,-137.3500411785426,False
