name,n_tr,n_va,mean_tr,mean_va,gross_tr,gross_va,R_tr,win_tr,stop_tr,lev,verdict,n_assets_pos,arm,filt
"1h swing low -> 1m BOS, target 3R",9582,2723,-0.3346496117920263,-0.3802290193507429,0.1653503882079737,0.11977098064925715,-4.584843259970776,24.212064287205177,0.4034783901999364,2.478447481423895,reject,0,FVG_C,FVG_C
"1h swing high -> 1m BOS, hold 24h",9771,3345,-0.37251804861615173,-0.4137294250013125,0.12748195138384832,0.08627057499868755,-7.094636771884361,9.07788353290349,0.36982181778529066,2.704004879940791,reject,0,FVG_C,FVG_C
"1h swing high -> 1m BOS, target 1R",9771,3345,-0.425584720530098,-0.47146142988754436,0.07441527946990191,0.02853857011245563,-7.429038929627921,12.199365469245727,0.36982181778529066,2.704004879940791,reject,0,FVG_C,FVG_C
"1h swing high -> 1m BOS, target 2R",9771,3345,-0.38373803007567775,-0.4411712180614536,0.11626196992432225,0.05882878193854639,-7.311591277578691,22.423498106642104,0.36982181778529066,2.704004879940791,reject,0,FVG_C,FVG_C
"1h swing high -> 1m BOS, target 3R",9771,3345,-0.3595539958983089,-0.4361773903524437,0.1404460041016911,0.06382260964755625,-7.23082224081279,23.713028349196602,0.36982181778529066,2.704004879940791,reject,0,FVG_C,FVG_C
"4h swing low -> 1m BOS, hold 24h",4182,1210,-0.1838408387063862,-0.3958949065379848,0.3161591612936138,0.10410509346201517,-4.334331074743218,11.597321855571497,0.4264460013178592,2.344962778193884,reject,1,FVG_C,FVG_C
"4h swing low -> 1m BOS, target 1R",4182,1210,-0.3936711499381352,-0.45763519633672195,0.10632885006186484,0.04236480366327809,-4.943837361287095,16.021042563366812,0.4264460013178592,2.344962778193884,reject,0,FVG_C,FVG_C
"4h swing low -> 1m BOS, target 2R",4182,1210,-0.3317286989453744,-0.4322467019368316,0.16827130105462568,0.0677532980631684,-4.766243379123168,25.51410808225729,0.4264460013178592,2.344962778193884,reject,0,FVG_C,FVG_C
"4h swing low -> 1m BOS, target 3R",4182,1210,-0.31073931245314035,-0.41111649330037736,0.18926068754685968,0.08888350669962264,-4.693995888505887,25.99234815877571,0.4264460013178592,2.344962778193884,reject,0,FVG_C,FVG_C
"4h swing high -> 1m BOS, hold 24h",4286,1442,-0.2883391353098153,-0.3774195850479037,0.2116608646901847,0.12258041495209634,-4.127732975501021,11.85254316378908,0.4204519098916059,2.3783932870177797,reject,0,FVG_C,FVG_C
