name,n_tr,n_va,mean_tr,mean_va,gross_tr,gross_va,R_tr,win_tr,stop_tr,lev,verdict,n_assets_pos,arm
"1h swing high -> 5m BOS, target 3R",11732,4114,-0.5078109929626463,-0.5849694924401855,-0.007810992962646274,-0.08496949244018553,-0.9965958539207865,26.21036481418343,1.0232206312592989,0.9773063300817921,reject,0,A
"1h swing high -> 1m BOS, target 3R",11475,3905,-0.36179323771844113,-0.4338709864342193,0.1382067622815589,0.0661290135657807,-6.983995137552611,23.25925925925926,0.35297489540146054,2.833062671107635,reject,0,B
"4h swing low -> 5m BOS, hold 24h",4952,1680,-0.42419788456277935,-0.428037181992608,0.0758021154372207,0.07196281800739202,-0.7396058252439212,19.58804523424879,1.2720974720153646,0.7861032837489373,reject,0,A
"4h swing low -> 1m BOS, hold 24h",4828,1571,-0.20917166208409177,-0.31914070403848305,0.29082833791590823,0.180859295961517,-5.3416985463237685,11.495443247721623,0.41114135785361583,2.4322534838639207,reject,1,B
"4h swing low -> 5m BOS, target 1R",4952,1680,-0.49838539091759043,-0.520156353276958,0.0016146090824096398,-0.020156353276958052,-0.8587723509760072,36.73263327948303,1.2720974720153646,0.7861032837489373,reject,0,A
"4h swing low -> 1m BOS, target 1R",4828,1571,-0.3958374810370868,-0.44853310502753224,0.10416251896291318,0.051466894972467724,-5.89433261462392,15.430820215410106,0.41114135785361583,2.4322534838639207,reject,0,B
"4h swing low -> 5m BOS, target 2R",4952,1680,-0.4600062096570981,-0.507621809822356,0.0399937903429019,-0.007621809822356042,-0.8293758319352522,32.18901453957997,1.2720974720153646,0.7861032837489373,reject,0,A
"4h swing low -> 1m BOS, target 2R",4828,1571,-0.33142116127390536,-0.4154044336865438,0.16857883872609467,0.08459556631345616,-5.716772786814753,25.103562551781277,0.41114135785361583,2.4322534838639207,reject,0,B
"4h swing low -> 5m BOS, target 3R",4952,1680,-0.4635415641098943,-0.46961228557178347,0.03645843589010582,0.030387714428216483,-0.8314906369941405,27.120355411954765,1.2720974720153646,0.7861032837489373,reject,0,A
"4h swing low -> 1m BOS, target 3R",4828,1571,-0.3094092200987383,-0.39031559470741,0.19059077990126172,0.10968440529258994,-5.640004023298521,25.745650372825185,0.41114135785361583,2.4322534838639207,reject,0,B
"4h swing high -> 5m BOS, hold 24h",5131,1778,-0.4809464698675035,-0.579667077954691,0.019053530132496468,-0.07966707795469102,-0.8040879536056024,19.801208341453908,1.2648167743398249,0.790628350515001,reject,0,A
"4h swing high -> 1m BOS, hold 24h",4985,1665,-0.2889164323490506,-0.3878856469158141,0.2110835676509494,0.11211435308418591,-4.04368909627779,11.675025075225678,0.4015334948878184,2.4904522604755126,reject,0,B
"4h swing high -> 5m BOS, target 1R",5131,1778,-0.5426049364918833,-0.5819172862004265,-0.042604936491883426,-0.08191728620042647,-0.9170515408073535,35.39271097251998,1.2648167743398249,0.790628350515001,reject,0,A
"4h swing high -> 1m BOS, target 1R",4985,1665,-0.4368945118224464,-0.4358780975481291,0.06310548817755363,0.0641219024518709,-4.968320120116024,12.056168505516549,0.4015334948878184,2.4904522604755126,reject,0,B
"4h swing high -> 5m BOS, target 2R",5131,1778,-0.5739719840184144,-0.5388980798330573,-0.07397198401841444,-0.0388980798330573,-0.9063411942276962,31.04657961411031,1.2648167743398249,0.790628350515001,reject,0,A
"4h swing high -> 1m BOS, target 2R",4985,1665,-0.3821872941121519,-0.37467086214421097,0.11781270588784808,0.125329137855789,-4.796849216529869,22.166499498495487,0.4015334948878184,2.4904522604755126,reject,0,B
"4h swing high -> 5m BOS, target 3R",5131,1778,-0.557050997006525,-0.5512624062056143,-0.05705099700652504,-0.051262406205614286,-0.8888533158028576,26.427596959656984,1.2648167743398249,0.790628350515001,reject,0,A
"4h swing high -> 1m BOS, target 3R",4985,1665,-0.36345198023948366,-0.3667957960948946,0.13654801976051634,0.13320420390510537,-4.673808275362055,25.115346038114346,0.4015334948878184,2.4904522604755126,reject,0,B
