name,n_tr,n_va,mean_tr,mean_va,gross_tr,gross_va,R_tr,win_tr,stop_tr,lev,verdict,n_assets_pos,arm,filt
"4h swing low -> 1m BOS, target 2R",1681,538,-0.3533385800391615,-0.4765326759250521,0.14666141996083845,0.023467324074947914,-3.5184717432243056,25.99643069601428,0.4691168484891005,2.1316650706976987,reject,0,H4,H4
"4h swing low -> 1m BOS, target 3R",1681,538,-0.3530804577100182,-0.4601324528302593,0.14691954228998175,0.03986754716974072,-3.4685011768455047,26.115407495538367,0.4691168484891005,2.1316650706976987,reject,0,H4,H4
"4h swing high -> 1m BOS, hold 24h",1545,517,-0.2058034429171153,-0.43458177329914943,0.29419655708288467,0.06541822670085053,-3.3594961341148206,11.585760517799352,0.3754491907105631,2.6634762432366204,reject,0,H4,H4
"4h swing high -> 1m BOS, target 1R",1545,517,-0.4240283973395584,-0.46459182355652545,0.07597160266044158,0.03540817644347454,-4.057947389724801,11.585760517799352,0.3754491907105631,2.6634762432366204,reject,0,H4,H4
"4h swing high -> 1m BOS, target 2R",1545,517,-0.39380924559670655,-0.394331091356423,0.10619075440329341,0.10566890864357702,-3.960308291583659,21.100323624595468,0.3754491907105631,2.6634762432366204,reject,0,H4,H4
"4h swing high -> 1m BOS, target 3R",1545,517,-0.38656871305895457,-0.41126296875565355,0.11343128694104544,0.08873703124434648,-3.911903971839995,22.97734627831715,0.3754491907105631,2.6634762432366204,reject,0,H4,H4
"prev day low -> 1m BOS, hold 24h",2937,1050,-0.12473905618744688,-0.3427325057226189,0.37526094381255315,0.15726749427738113,-8.694300677369595,12.768130745658834,0.4104060246593741,2.4366114041088287,reject,1,H4_C,H4_C
"prev day low -> 1m BOS, target 1R",2937,1050,-0.38867019727272184,-0.41954491295818097,0.11132980272727819,0.08045508704181903,-9.629385225898856,16.44535240040858,0.4104060246593741,2.4366114041088287,reject,0,H4_C,H4_C
"prev day low -> 1m BOS, target 2R",2937,1050,-0.322998029106885,-0.39078962326754424,0.177001970893115,0.10921037673245582,-9.473369585233453,26.8300987402111,0.4104060246593741,2.4366114041088287,reject,0,H4_C,H4_C
"prev day low -> 1m BOS, target 3R",2937,1050,-0.2869474211632071,-0.36794342362860494,0.21305257883679288,0.1320565763713951,-9.375136209698956,26.796050391556008,0.4104060246593741,2.4366114041088287,reject,0,H4_C,H4_C
"prev day high -> 1m BOS, hold 24h",3106,1069,-0.32680505891236145,-0.35784811246765796,0.17319494108763847,0.1421518875323421,-2.6962858619658223,12.10560206052801,0.4784340858342185,2.0901520807330365,reject,0,H4_C,H4_C
"prev day high -> 1m BOS, target 1R",3106,1069,-0.4610217540785147,-0.4100845517029394,0.038978245921485244,0.08991544829706062,-3.6177655323732543,13.747585318737926,0.4784340858342185,2.0901520807330365,reject,0,H4_C,H4_C
"prev day high -> 1m BOS, target 2R",3106,1069,-0.3922488557044755,-0.3726287489184282,0.10775114429552456,0.12737125108157185,-3.417354851103861,25.24146812620734,0.4784340858342185,2.0901520807330365,reject,0,H4_C,H4_C
"prev day high -> 1m BOS, target 3R",3106,1069,-0.3635565811842502,-0.32992773852154744,0.13644341881574978,0.17007226147845259,-3.2467270920758984,27.173213135866064,0.4784340858342185,2.0901520807330365,reject,0,H4_C,H4_C
"last session low -> 1m BOS, hold 24h",4314,1505,-0.1889864664586227,-0.35804245851707367,0.31101353354137734,0.14195754148292627,-4.419969444927839,11.033843300880854,0.41316532828976976,2.420338618778435,reject,1,H4_C,H4_C
"last session low -> 1m BOS, target 1R",4314,1505,-0.41003063444981314,-0.44376963311485684,0.08996936555018681,0.05623036688514319,-4.8194223354931625,15.716272600834492,0.41316532828976976,2.420338618778435,reject,0,H4_C,H4_C
"last session low -> 1m BOS, target 2R",4314,1505,-0.34885542973005235,-0.3975118054822318,0.15114457026994763,0.10248819451776818,-4.68918986485004,24.061196105702365,0.41316532828976976,2.420338618778435,reject,0,H4_C,H4_C
"last session low -> 1m BOS, target 3R",4314,1505,-0.29551601429412694,-0.3757640399684285,0.204483985705873,0.12423596003157145,-4.597621697297529,24.33936022253129,0.41316532828976976,2.420338618778435,reject,0,H4_C,H4_C
"last session high -> 1m BOS, hold 24h",4814,1689,-0.3721381476573887,-0.39782220499673115,0.12786185234261135,0.1021777950032689,-12.149615084641674,11.13419194017449,0.408475586098897,2.4481267278428915,reject,0,H4_C,H4_C
"last session high -> 1m BOS, target 1R",4814,1689,-0.4402934892295152,-0.4297891333070795,0.05970651077048482,0.07021086669292048,-12.776006492847628,12.609056917324471,0.408475586098897,2.4481267278428915,reject,0,H4_C,H4_C
"last session high -> 1m BOS, target 2R",4814,1689,-0.3912365991846101,-0.39041433627974687,0.10876340081538984,0.10958566372025311,-12.620947456272754,23.09929372663066,0.408475586098897,2.4481267278428915,reject,0,H4_C,H4_C
"last session high -> 1m BOS, target 3R",4814,1689,-0.35927640394157184,-0.3820054037482875,0.14072359605842816,0.11799459625171244,-12.48728779999075,25.716659742417946,0.408475586098897,2.4481267278428915,reject,0,H4_C,H4_C
"1h swing low -> 1m BOS, hold 24h",5623,1841,-0.22054545285598778,-0.33690918061402786,0.27945454714401224,0.16309081938597214,-3.948387822336529,11.186199537613374,0.4073698393919828,2.4547718149496376,reject,0,H4_C,H4_C
"1h swing low -> 1m BOS, target 1R",5623,1841,-0.4072705910320387,-0.42109129262712264,0.09272940896796132,0.07890870737287733,-4.315403399904524,16.147963720433932,0.4073698393919828,2.4547718149496376,reject,0,H4_C,H4_C
"1h swing low -> 1m BOS, target 2R",5623,1841,-0.35062244430853884,-0.3747357836374477,0.14937755569146113,0.12526421636255228,-4.188350024118188,24.773252712075404,0.4073698393919828,2.4547718149496376,reject,0,H4_C,H4_C
"1h swing low -> 1m BOS, target 3R",5623,1841,-0.3052973343422207,-0.3599782049347805,0.19470266565777927,0.14002179506521947,-4.098102592370422,25.591321358705315,0.4073698393919828,2.4547718149496376,reject,0,H4_C,H4_C
"1h swing high -> 1m BOS, hold 24h",6207,2093,-0.35023666736621767,-0.4032444327770069,0.1497633326337824,0.09675556722299314,-4.466140879359347,10.343160947317545,0.3745951439100092,2.6695487548558154,reject,0,H4_C,H4_C
"1h swing high -> 1m BOS, target 1R",6207,2093,-0.4126624779814717,-0.44545310388181586,0.0873375220185283,0.05454689611818414,-4.817201670974659,12.759787336877718,0.3745951439100092,2.6695487548558154,reject,0,H4_C,H4_C
"1h swing high -> 1m BOS, target 2R",6207,2093,-0.36199041154657,-0.4090006831153744,0.13800958845342995,0.09099931688462563,-4.679972659091475,23.07072659900113,0.3745951439100092,2.6695487548558154,reject,0,H4_C,H4_C
"1h swing high -> 1m BOS, target 3R",6207,2093,-0.33211905276577797,-0.4010907437398801,0.167880947234222,0.09890925626011991,-4.585221235804451,24.585145803125503,0.3745951439100092,2.6695487548558154,reject,0,H4_C,H4_C
"4h swing low -> 1m BOS, hold 24h",3147,1033,-0.15049323841867634,-0.3392231803287462,0.3495067615813236,0.16077681967125382,-6.421281056740729,11.725452812202096,0.3801731977779089,2.630380063205255,reject,1,H4_C,H4_C
"4h swing low -> 1m BOS, target 1R",3147,1033,-0.4005911025817886,-0.42680983638666375,0.09940889741821142,0.0731901636133363,-7.085738148395364,14.934858595487766,0.3801731977779089,2.630380063205255,reject,0,H4_C,H4_C
"4h swing low -> 1m BOS, target 2R",3147,1033,-0.31971376345236235,-0.3835680403425773,0.1802862365476376,0.11643195965742273,-6.891016210480321,24.626628535112804,0.3801731977779089,2.630380063205255,reject,0,H4_C,H4_C
"4h swing low -> 1m BOS, target 3R",3147,1033,-0.28608181290949086,-0.3539540558205825,0.21391818709050914,0.1460459441794175,-6.79993293492468,25.548141086749286,0.3801731977779089,2.630380063205255,reject,0,H4_C,H4_C
"4h swing high -> 1m BOS, hold 24h",3440,1148,-0.32624479533519596,-0.36685611961600195,0.17375520466480404,0.13314388038399808,-4.350979249342263,11.715116279069768,0.41324868382789387,2.419850417276758,reject,0,H4_C,H4_C
"4h swing high -> 1m BOS, target 1R",3440,1148,-0.44267304289106907,-0.4229469160617694,0.057326957108930994,0.07705308393823058,-5.377193919085337,12.267441860465116,0.41324868382789387,2.419850417276758,reject,0,H4_C,H4_C
"4h swing high -> 1m BOS, target 2R",3440,1148,-0.3769675513669086,-0.36581690874463474,0.12303244863309142,0.1341830912553653,-5.17256309125135,22.645348837209305,0.41324868382789387,2.419850417276758,reject,0,H4_C,H4_C
"4h swing high -> 1m BOS, target 3R",3440,1148,-0.3530696104121341,-0.3467700746091696,0.14693038958786594,0.15322992539083044,-5.016000760519491,26.075581395348834,0.41324868382789387,2.419850417276758,reject,0,H4_C,H4_C
"prev day low -> 1m BOS, hold 24h",408,132,-0.1377420884667909,-0.3292609295247479,0.3622579115332091,0.17073907047525208,-1.640391894551846,14.460784313725492,0.7254516829867904,1.378451554323858,reject,1,AGREE,AGREE
"prev day low -> 1m BOS, target 1R",408,132,-0.34694050631155304,-0.3892700519570079,0.15305949368844698,0.11072994804299215,-2.6616614138699544,19.362745098039216,0.7254516829867904,1.378451554323858,reject,0,AGREE,AGREE
"prev day low -> 1m BOS, target 2R",408,132,-0.2961498093946384,-0.3436398639680762,0.20385019060536164,0.1563601360319238,-2.5006833028791853,29.411764705882355,0.7254516829867904,1.378451554323858,reject,0,AGREE,AGREE
"prev day low -> 1m BOS, target 3R",408,132,-0.38354069588833917,-0.31708372503288534,0.11645930411166085,0.18291627496711466,-2.579570254793625,25.245098039215684,0.7254516829867904,1.378451554323858,reject,0,AGREE,AGREE
"prev day high -> 1m BOS, hold 24h",312,79,-0.15717372594091888,-0.4949186894847271,0.3428262740590811,0.005081310515272834,-1.947289924823387,14.102564102564102,0.4722394063313659,2.117570000709152,reject,1,AGREE,AGREE
"prev day high -> 1m BOS, target 1R",312,79,-0.40795692332388805,-0.3679638503776266,0.09204307667611193,0.13203614962237342,-2.6800912491530298,12.82051282051282,0.4722394063313659,2.117570000709152,reject,0,AGREE,AGREE
"prev day high -> 1m BOS, target 2R",312,79,-0.38100225323153053,-0.36197702709667945,0.11899774676846948,0.1380229729033206,-2.577438925616219,23.717948717948715,0.4722394063313659,2.117570000709152,reject,0,AGREE,AGREE
"prev day high -> 1m BOS, target 3R",312,79,-0.2998221306154899,-0.32836847262169305,0.20017786938451004,0.17163152737830692,-2.377383102673897,28.525641025641026,0.4722394063313659,2.117570000709152,reject,0,AGREE,AGREE
"last session low -> 1m BOS, hold 24h",2001,720,-0.33818858491229187,-0.3848761549839635,0.1618114150877081,0.11512384501603647,-4.474675945667187,9.745127436281859,0.4815658344412461,2.0765592749333757,reject,0,AGREE,AGREE
"last session low -> 1m BOS, target 1R",2001,720,-0.3916889473079769,-0.47841139306641794,0.10831105269202312,0.021588606933582003,-4.599001704129411,16.741629185407298,0.4815658344412461,2.0765592749333757,reject,0,AGREE,AGREE
"last session low -> 1m BOS, target 2R",2001,720,-0.3622532372420492,-0.44071125145084533,0.13774676275795078,0.05928874854915469,-4.45969664343036,25.087456271864067,0.4815658344412461,2.0765592749333757,reject,0,AGREE,AGREE
"last session low -> 1m BOS, target 3R",2001,720,-0.34246781176727886,-0.43329472302536925,0.15753218823272114,0.06670527697463077,-4.422917315523318,25.087456271864067,0.4815658344412461,2.0765592749333757,reject,0,AGREE,AGREE
"last session high -> 1m BOS, hold 24h",1508,519,-0.32504400504551295,-0.15795061162697027,0.17495599495448705,0.34204938837302973,-4.007944917095464,8.421750663129973,0.37017127599967453,2.701452178587944,reject,0,AGREE,AGREE
"last session high -> 1m BOS, target 1R",1508,519,-0.4236748834537857,-0.4017665507665157,0.07632511654621431,0.09823344923348432,-4.333800993069544,12.002652519893898,0.37017127599967453,2.701452178587944,reject,0,AGREE,AGREE
"last session high -> 1m BOS, target 2R",1508,519,-0.37709947662637194,-0.3647827920036636,0.12290052337362807,0.1352172079963365,-4.232883627439108,22.281167108753316,0.37017127599967453,2.701452178587944,reject,0,AGREE,AGREE
"last session high -> 1m BOS, target 3R",1508,519,-0.3383455987105157,-0.35868381537736765,0.1616544012894843,0.14131618462263226,-4.1322593531759555,24.005305039787796,0.37017127599967453,2.701452178587944,reject,0,AGREE,AGREE
"1h swing low -> 1m BOS, hold 24h",3519,1169,-0.2925805374614871,-0.37008720323370314,0.20741946253851287,0.12991279676629688,-5.202894363939849,8.979823813583405,0.3848723137612068,2.5982643184369136,reject,0,AGREE,AGREE
"1h swing low -> 1m BOS, target 1R",3519,1169,-0.43155103363566877,-0.4588890619855759,0.06844896636433122,0.04111093801442414,-5.729745482491159,12.304631997726627,0.3848723137612068,2.5982643184369136,reject,0,AGREE,AGREE
"1h swing low -> 1m BOS, target 2R",3519,1169,-0.38695804324256433,-0.4426568482110022,0.11304195675743567,0.05734315178899777,-5.623748829962411,21.653878942881498,0.3848723137612068,2.5982643184369136,reject,0,AGREE,AGREE
"1h swing low -> 1m BOS, target 3R",3519,1169,-0.3721788610673001,-0.42881249896424734,0.12782113893269992,0.07118750103575266,-5.576989160723502,22.506393861892583,0.3848723137612068,2.5982643184369136,reject,0,AGREE,AGREE
"1h swing high -> 1m BOS, hold 24h",2775,973,-0.374654803217714,-0.4724540681190485,0.12534519678228603,0.027545931880951585,-14.655179841618336,7.207207207207207,0.35017372425056137,2.855725403555595,reject,0,AGREE,AGREE
"1h swing high -> 1m BOS, target 1R",2775,973,-0.44208582618949605,-0.5195059620584274,0.05791417381050393,-0.01950596205842736,-14.817458852174585,11.17117117117117,0.35017372425056137,2.855725403555595,reject,0,AGREE,AGREE
"1h swing high -> 1m BOS, target 2R",2775,973,-0.41757782912327507,-0.5064801632787109,0.08242217087672495,-0.006480163278710916,-14.737170372385712,20.61261261261261,0.35017372425056137,2.855725403555595,reject,0,AGREE,AGREE
"1h swing high -> 1m BOS, target 3R",2775,973,-0.39771086899792124,-0.4997396584093477,0.10228913100207879,0.00026034159065229214,-14.67569847755012,21.153153153153152,0.35017372425056137,2.855725403555595,reject,0,AGREE,AGREE
"4h swing low -> 1m BOS, hold 24h",1134,358,-0.22769260009219064,-0.38732392926038245,0.27230739990780933,0.11267607073961755,-2.8501437518017605,12.257495590828924,0.49891317855836753,2.004356755797764,reject,0,AGREE,AGREE
"4h swing low -> 1m BOS, target 1R",1134,358,-0.3650298000409263,-0.5130619261062931,0.13497019995907372,-0.013061926106293153,-3.2307073881330743,17.28395061728395,0.49891317855836753,2.004356755797764,reject,0,AGREE,AGREE
"4h swing low -> 1m BOS, target 2R",1134,358,-0.328501889227793,-0.5030092425154744,0.17149811077220695,-0.0030092425154744557,-3.0947257861176025,27.60141093474427,0.49891317855836753,2.004356755797764,reject,0,AGREE,AGREE
"4h swing low -> 1m BOS, target 3R",1134,358,-0.31521120076806713,-0.5070946982607195,0.18478879923193284,-0.007094698260719592,-3.0325910871889987,27.86596119929453,0.49891317855836753,2.004356755797764,reject,0,AGREE,AGREE
"4h swing high -> 1m BOS, hold 24h",881,261,-0.19937841978021506,-0.5843286799649317,0.3006215802197849,-0.08432867996493172,-2.965502891113216,10.669693530079455,0.36989117421957496,2.7034978655813497,reject,1,AGREE,AGREE
"4h swing high -> 1m BOS, target 1R",881,261,-0.415939138243694,-0.5159264009682116,0.084060861756306,-0.015926400968211553,-3.6154657040797895,10.556186152099887,0.36989117421957496,2.7034978655813497,reject,0,AGREE,AGREE
"4h swing high -> 1m BOS, target 2R",881,261,-0.39418000171196244,-0.46848616480909216,0.10581999828803756,0.031513835190907835,-3.5289919386192943,20.6583427922815,0.36989117421957496,2.7034978655813497,reject,0,AGREE,AGREE
"4h swing high -> 1m BOS, target 3R",881,261,-0.3839338839597981,-0.46987524917335033,0.11606611604020187,0.03012475082664969,-3.4894610484778172,22.02043132803632,0.36989117421957496,2.7034978655813497,reject,0,AGREE,AGREE
"prev day low -> 1m BOS, hold 24h",3145,1133,-0.14092357462359031,-0.3067782663807913,0.35907642537640966,0.19322173361920866,-8.196355434953587,12.813990461049285,0.42108940621367436,2.374792586191465,reject,1,AGREE_C,AGREE_C
"prev day low -> 1m BOS, target 1R",3145,1133,-0.39472265405192547,-0.41740136037148196,0.10527734594807459,0.08259863962851807,-9.1298420282184,16.629570747217805,0.42108940621367436,2.374792586191465,reject,0,AGREE_C,AGREE_C
"prev day low -> 1m BOS, target 2R",3145,1133,-0.3304550730753209,-0.3842192360569929,0.16954492692467907,0.11578076394300711,-8.981532524156751,26.740858505564386,0.42108940621367436,2.374792586191465,reject,0,AGREE_C,AGREE_C
"prev day low -> 1m BOS, target 3R",3145,1133,-0.3011252800758583,-0.3557851474677942,0.19887471992414169,0.14421485253220576,-8.884536912887262,26.772655007949126,0.42108940621367436,2.374792586191465,reject,0,AGREE_C,AGREE_C
"prev day high -> 1m BOS, hold 24h",3394,1146,-0.32364966025403896,-0.35499351678457164,0.176350339745961,0.1450064832154284,-2.929404561916548,12.34531526222746,0.47022281066613153,2.126651402945277,reject,0,AGREE_C,AGREE_C
"prev day high -> 1m BOS, target 1R",3394,1146,-0.4570278327109243,-0.413710021132847,0.04297216728907568,0.08628997886715305,-3.8263188902271073,13.700648202710667,0.47022281066613153,2.126651402945277,reject,0,AGREE_C,AGREE_C
"prev day high -> 1m BOS, target 2R",3394,1146,-0.39051605049830207,-0.37254780278559924,0.10948394950169797,0.1274521972144008,-3.6341431930805244,25.36829699469652,0.47022281066613153,2.126651402945277,reject,0,AGREE_C,AGREE_C
"prev day high -> 1m BOS, target 3R",3394,1146,-0.3645713580241762,-0.3264178966860846,0.13542864197582388,0.17358210331391538,-3.467933045540894,27.165586328815554,0.47022281066613153,2.126651402945277,reject,0,AGREE_C,AGREE_C
"last session low -> 1m BOS, hold 24h",5473,1846,-0.24032186970035105,-0.31769968753718986,0.2596781302996489,0.18230031246281017,-4.302498207728375,10.560935501553079,0.41227166381804614,2.4255850880921677,reject,1,AGREE_C,AGREE_C
"last session low -> 1m BOS, target 1R",5473,1846,-0.41995042239133284,-0.43745234216120166,0.08004957760866716,0.06254765783879834,-4.639220249409569,15.457701443449661,0.41227166381804614,2.4255850880921677,reject,0,AGREE_C,AGREE_C
"last session low -> 1m BOS, target 2R",5473,1846,-0.35993042974118866,-0.39371324884475234,0.1400695702588114,0.10628675115524765,-4.503812127408308,23.625068518180157,0.41227166381804614,2.4255850880921677,reject,0,AGREE_C,AGREE_C
"last session low -> 1m BOS, target 3R",5473,1846,-0.3163089341312498,-0.3707506095130681,0.18369106586875023,0.12924939048693188,-4.421712858403807,23.88086972410013,0.41227166381804614,2.4255850880921677,reject,0,AGREE_C,AGREE_C
"last session high -> 1m BOS, hold 24h",5980,2155,-0.3610740195525513,-0.37804400906909613,0.1389259804474487,0.12195599093090387,-10.334206533017362,11.036789297658862,0.3978192088999719,2.513704661886855,reject,0,AGREE_C,AGREE_C
"last session high -> 1m BOS, target 1R",5980,2155,-0.44346698775195514,-0.44148810695058455,0.056533012248044835,0.05851189304941542,-10.954118894866395,12.257525083612041,0.3978192088999719,2.513704661886855,reject,0,AGREE_C,AGREE_C
"last session high -> 1m BOS, target 2R",5980,2155,-0.39217462674382797,-0.396841591098863,0.1078253732561721,0.10315840890113702,-10.801709410567467,22.959866220735787,0.3978192088999719,2.513704661886855,reject,0,AGREE_C,AGREE_C
"last session high -> 1m BOS, target 3R",5980,2155,-0.35936151256032445,-0.3872715349808189,0.14063848743967552,0.1127284650191811,-10.67252262485822,25.702341137123746,0.3978192088999719,2.513704661886855,reject,0,AGREE_C,AGREE_C
"1h swing low -> 1m BOS, hold 24h",7724,2495,-0.248900770499095,-0.34260611329825774,0.251099229500905,0.15739388670174226,-4.016808412785673,10.564474365613671,0.3896090388759714,2.5666755650357,reject,0,AGREE_C,AGREE_C
"1h swing low -> 1m BOS, target 1R",7724,2495,-0.4143451956062737,-0.4280006230347433,0.0856548043937263,0.07199937696525667,-4.503056370159952,14.953392024857587,0.3896090388759714,2.5666755650357,reject,0,AGREE_C,AGREE_C
"1h swing low -> 1m BOS, target 2R",7724,2495,-0.35849620031053064,-0.38727090134675646,0.14150379968946938,0.1127290986532435,-4.380964926748728,23.783013982392543,0.3896090388759714,2.5666755650357,reject,0,AGREE_C,AGREE_C
"1h swing low -> 1m BOS, target 3R",7724,2495,-0.3212841606921037,-0.36829102280884357,0.17871583930789633,0.13170897719115643,-4.300863913138636,24.611600207146555,0.3896090388759714,2.5666755650357,reject,0,AGREE_C,AGREE_C
"1h swing high -> 1m BOS, hold 24h",8700,2932,-0.3683209959467852,-0.3865173709052675,0.13167900405321475,0.11348262909473256,-4.270290086909444,9.517241379310343,0.3538683724064887,2.8259095131884227,reject,0,AGREE_C,AGREE_C
"1h swing high -> 1m BOS, target 1R",8700,2932,-0.4225590816603132,-0.4518696114267123,0.0774409183396868,0.048130388573287664,-4.754699141054653,11.517241379310345,0.3538683724064887,2.8259095131884227,reject,0,AGREE_C,AGREE_C
"1h swing high -> 1m BOS, target 2R",8700,2932,-0.37419069170295105,-0.41550247874216706,0.125809308297049,0.08449752125783291,-4.6187473621168476,22.10344827586207,0.3538683724064887,2.8259095131884227,reject,0,AGREE_C,AGREE_C
"1h swing high -> 1m BOS, target 3R",8700,2932,-0.35033675187929664,-0.41201211268531074,0.14966324812070336,0.08798788731468928,-4.530607003243062,23.93103448275862,0.3538683724064887,2.8259095131884227,reject,0,AGREE_C,AGREE_C
"4h swing low -> 1m BOS, hold 24h",3694,1213,-0.2034860249153901,-0.2990173778806594,0.29651397508460997,0.20098262211934062,-6.106566747998905,11.261505143475906,0.3841967870146368,2.602832802872719,reject,1,AGREE_C,AGREE_C
"4h swing low -> 1m BOS, target 1R",3694,1213,-0.4052949553872888,-0.42948832518730434,0.0947050446127112,0.07051167481269559,-6.712023737212068,14.861938278289117,0.3841967870146368,2.602832802872719,reject,0,AGREE_C,AGREE_C
"4h swing low -> 1m BOS, target 2R",3694,1213,-0.3323173319561716,-0.38954909851691716,0.16768266804382845,0.11045090148308284,-6.521700046909655,24.33676231727125,0.3841967870146368,2.602832802872719,reject,0,AGREE_C,AGREE_C
"4h swing low -> 1m BOS, target 3R",3694,1213,-0.3076281031309475,-0.3558498741203657,0.19237189686905243,0.1441501258796343,-6.440438855336474,25.09474824038982,0.3841967870146368,2.602832802872719,reject,0,AGREE_C,AGREE_C
"4h swing high -> 1m BOS, hold 24h",4104,1404,-0.30813743358519685,-0.35136739077206786,0.19186256641480318,0.14863260922793212,-4.2751418367139475,11.890838206627679,0.40832610807220504,2.449022926114654,reject,0,AGREE_C,AGREE_C
"4h swing high -> 1m BOS, target 1R",4104,1404,-0.4413929728660333,-0.42099732319439587,0.05860702713396667,0.07900267680560416,-5.258735505234913,12.378167641325536,0.40832610807220504,2.449022926114654,reject,0,AGREE_C,AGREE_C
"4h swing high -> 1m BOS, target 2R",4104,1404,-0.3796128361697949,-0.3572308379308677,0.12038716383020506,0.14276916206913226,-5.069018383644688,22.490253411306043,0.40832610807220504,2.449022926114654,reject,0,AGREE_C,AGREE_C
"4h swing high -> 1m BOS, target 3R",4104,1404,-0.3590551583151179,-0.34763359007389966,0.14094484168488206,0.15236640992610037,-4.928050455402263,25.77972709551657,0.40832610807220504,2.449022926114654,reject,0,AGREE_C,AGREE_C
