asset,family,config,gate,execution,tr_n,tr_exp,tr_win%,tr_dd%,tr_avgcost,tr_grossedge,va_n,va_exp,va_win%,va_dd%,va_avgcost,va_grossedge,verdict,tr_exp_makerENTRY_takerEXIT,va_exp_makerENTRY_takerEXIT,tr_exp_makerMAKER_theoretical,va_exp_makerMAKER_theoretical,trades_per_calm_day
ETHUSDT,S4-compression-edge,S0.3 hold2h,ungated,maker,738,-5.584287587516838,47.289972899729,-42.37593757035471,4.397661403166546,-1.1866261843502919,264,-7.7541025841591065,48.10606060606061,-22.362976631146378,4.722791207525576,-3.0313113766335302,FAIL,,,,,
ETHUSDT,S4-compression-edge,S0.3 hold4h,calm-gated,taker,386,-15.659258635500567,36.787564766839374,-60.56731294926634,11.578290460104792,-4.080968175395775,136,-26.91809610366247,32.35294117647059,-36.65543034054702,14.248894863209317,-12.669201240453154,FAIL,-11.150767289882683,-21.36291382412649,-6.646708649466409,-15.807400645064467,1.3707158292075825
ETHUSDT,S4-compression-edge,S0.3 hold4h,calm-gated,maker,386,-8.68945054850703,47.15025906735752,-33.93226585604216,5.024384973636716,-3.665065574870315,136,-19.21546401863642,43.38235294117647,-26.38753481138622,5.342261889460411,-13.873202129176011,FAIL,,,,,
ETHUSDT,S4-compression-edge,S0.3 hold4h,ungated,taker,642,-11.647451401149072,36.29283489096573,-75.18217809004652,10.439759232280116,-1.207692168868956,224,-22.43073518429802,35.267857142857146,-50.2815949952627,12.947446319192702,-9.483288865105317,FAIL,-7.583337584514044,-17.38483790630466,-3.5217022485982152,-12.341621044437233,
ETHUSDT,S4-compression-edge,S0.3 hold4h,ungated,maker,642,-6.901448095682334,46.88473520249221,-48.68199871009949,5.144576305877445,-1.7568717898048893,224,-16.51869254676125,42.857142857142854,-37.218927182057286,5.309995589944077,-11.208696956817175,FAIL,,,,,
ETHUSDT,S4-compression-edge,S0.5 hold2h,calm-gated,taker,437,-13.871972797656744,37.986270022883296,-60.85249206559913,11.525908637437022,-2.346064160219722,167,-19.284933343190705,38.32335329341318,-33.220720539757025,14.618370391945334,-4.666562951245371,FAIL,-9.384472621917856,-13.590832273896995,-4.901613228129829,-7.897906296800436,1.5860390054432563
ETHUSDT,S4-compression-edge,S0.5 hold2h,calm-gated,maker,437,-6.9349159950126715,49.19908466819222,-31.258316617867766,3.8446776949384054,-3.090238300074266,167,-9.300152771550088,50.29940119760479,-19.148774323031834,4.10807383532557,-5.192078936224519,FAIL,,,,,
ETHUSDT,S4-compression-edge,S0.5 hold2h,ungated,taker,738,-10.35140496113369,38.21138211382114,-76.73450577292061,9.488845470731075,-0.8625594904026155,264,-16.12270582242799,39.015151515151516,-42.63118092340041,13.749139133069468,-2.3735666893585208,FAIL,-6.6547820151347885,-10.769652528849868,-2.9617060964200017,-5.420029699507473,
ETHUSDT,S4-compression-edge,S0.5 hold2h,ungated,maker,738,-5.155391091223749,49.1869918699187,-39.46559219467646,3.7235752785752823,-1.431815812648467,264,-7.015161651407669,49.24242424242424,-21.52433478626458,4.064111698139743,-2.951049953267926,FAIL,,,,,
ETHUSDT,S4-compression-edge,S0.5 hold4h,calm-gated,taker,386,-14.186855666430944,41.19170984455959,-54.93319672753735,12.816608955575319,-1.3702467108556249,136,-30.57136417585033,32.35294117647059,-41.6812644869363,13.959111528544103,-16.612252647306228,FAIL,-9.195182410159058,-25.127402432820045,-4.210538033082504,-19.682359724353404,1.3707158292075825
ETHUSDT,S4-compression-edge,S0.5 hold4h,calm-gated,maker,386,-6.896235945678224,51.813471502590666,-31.054653657603314,4.570300891400409,-2.3259350542778146,136,-22.682209906723543,43.38235294117647,-31.206866959610085,4.252272715180008,-18.429937191543534,FAIL,,,,,
ETHUSDT,S4-compression-edge,S0.5 hold4h,ungated,taker,642,-11.059231276838318,40.809968847352025,-71.46652125262054,11.128312766298674,0.06908148946035553,224,-21.282124311771526,38.392857142857146,-47.75148332914502,13.358139921655061,-7.923984390116464,FAIL,-6.724777469700195,-16.07663103221494,-2.3948926495677774,-10.873443627176487,
ETHUSDT,S4-compression-edge,S0.5 hold4h,ungated,maker,642,-5.508349427878019,51.71339563862928,-43.04793806959389,4.60724380685798,-0.9011056210200392,224,-13.713082128628526,45.982142857142854,-31.058248182188702,4.230396190976025,-9.482685937652501,FAIL,,,,,
