pair,day,day_range_pct,captured_move_in_price_pct,share_of_day_captured,r,mfe_r,pnl,outcome,hours_held,big_day
ETH/USD,2025-08-27,3.8978483666140984,-0.19901840877147683,-0.05105853025892744,-1.0,1.0085609016037844,-1752.0764098945842,stopped out,0.16666666666666666,True
ETH/USD,2025-08-28,4.381080817066512,1.1395526432615062,0.2601076517060301,4.0,4.010284284205889,3715.1417356805623,target,2.5833333333333335,True
ETH/USD,2025-08-28,4.381080817066512,-0.17813441456664805,-0.040659924343948405,-1.0,1.0038653863853684,-1928.2953233578828,stopped out,0.08333333333333333,True
ETH/USD,2025-08-29,5.481686088370906,-0.19977300027109923,-0.03644371404172643,-1.0,1.7639587269293469,-1751.2525914850644,stopped out,0.08333333333333333,True
ETH/USD,2025-08-30,3.5570531334525346,-0.04373679495727536,-0.012295794669455415,-1.0,3.430854168510543,-3905.000810825546,stopped out,0.16666666666666666,True
ETH/USD,2025-08-30,3.5570531334525346,0.40275806306350864,0.11322801430086736,4.0,4.164853745139515,2585.880491784026,target,0.4166666666666667,True
ETH/USD,2025-08-31,2.803758918465774,0.24067850856141704,0.08584137066004131,4.0,4.376899696047594,1997.0732961053216,target,0.08333333333333333,True
ETH/USD,2025-08-31,2.803758918465774,-0.0,-0.0,0.0,1.6813509544785823,-837.767809344496,break even,0.16666666666666666,True
ETH/USD,2025-08-31,2.803758918465774,-0.07444669992948179,-0.026552461211686227,-1.0,0.0,-2710.4876704422695,stopped out,0.08333333333333333,True
ETH/USD,2025-09-01,6.189619736022581,-0.22175503301413668,-0.035826923538381274,-1.0,2.150037106226102,-1471.9210534388667,stopped out,0.75,True
ETH/USD,2025-09-02,3.6585241565251896,-0.05261564754014473,-0.014381659185248696,-1.0,1.6331527627299673,-2992.803574875305,stopped out,0.16666666666666666,True
ETH/USD,2025-09-04,4.842539190972834,-0.1717123561396314,-0.035459156729124065,-1.0,0.5411173476046988,-1395.0151804311963,stopped out,0.16666666666666666,True
ETH/USD,2025-09-04,4.842539190972834,-0.06564543917393514,-0.013555995436507227,-1.0,1.543016370602628,-2205.9536710665116,stopped out,0.5,True
ETH/USD,2025-09-05,5.387412353487684,-0.08853384060706682,-0.01643346282000339,-1.0,1.3178660374884013,-1680.4642775930429,stopped out,0.08333333333333333,True
ETH/USD,2025-09-05,5.387412353487684,-0.0,-0.0,0.0,4.272363264611001,-584.6772745420622,break even,1.0833333333333333,True
ETH/USD,2025-09-05,5.387412353487684,1.3228045600158072,0.24553616341608872,4.0,4.328916133170279,2340.10765829112,target,3.0,True
ETH/USD,2025-09-06,2.041780966742482,0.21534700872837265,0.1054701812956674,4.0,5.226925969699924,1257.2574430160114,target,0.4166666666666667,True
ETH/USD,2025-09-06,2.041780966742482,-0.09883067994484972,-0.04840415380231853,-1.0,0.0,-1668.2342103838855,stopped out,0.25,True
ETH/USD,2025-09-07,1.4175046984213775,0.35868441850568766,0.25303931542882446,4.0,4.852672750977941,1863.2119495663214,target,0.6666666666666666,False
ETH/USD,2025-09-07,1.4175046984213775,-0.0,-0.0,0.0,2.031482541499882,-641.8129420772949,break even,0.3333333333333333,False
ETH/USD,2025-09-07,1.4175046984213775,-0.10747697482113856,-0.07582124767616763,-1.0,0.7278132093829154,-1606.9020077200357,stopped out,0.08333333333333333,False
ETH/USD,2025-09-08,2.410389372203568,-0.09163572562430482,-0.03801698044350894,-1.0,3.5576427718796753,-1597.5526965389006,stopped out,0.08333333333333333,True
ETH/USD,2025-09-09,2.391247880849842,-0.16180744346363127,-0.06766652874403194,-1.0,0.4305363536458469,-1120.3371546943938,stopped out,0.08333333333333333,True
ETH/USD,2025-09-09,2.391247880849842,-0.0,-0.0,-0.0,1.3441821910038445,-274.8590994171206,break even,0.4166666666666667,True
ETH/USD,2025-09-10,3.9158903324793903,0.1634796177690808,0.04174775182367577,4.0,5.898507462686573,630.7172566435943,target,0.16666666666666666,True
ETH/USD,2025-09-10,3.9158903324793903,-0.1665514780027501,-0.042532212054390235,-1.0,1.632653061224409,-1067.1821720000098,stopped out,0.16666666666666666,True
ETH/USD,2025-09-11,3.2270918531325874,-0.2283370603814608,-0.07075629414136772,-1.0,0.589865753492672,-897.0274442397699,stopped out,0.16666666666666666,True
ETH/USD,2025-09-12,6.551488944215404,-0.2626982917584656,-0.040097494477253665,-1.0,1.660669508525622,-817.2318104519009,stopped out,0.08333333333333333,True
ETH/USD,2025-09-14,2.2761704223148715,-0.04074387857030511,-0.017900188039904532,-1.0,6.6040928768206015,-2120.383806856131,stopped out,0.08333333333333333,True
ETH/USD,2025-09-15,4.4158463072986605,-0.11999940285300312,-0.027174723598206767,-1.0,1.7067179371182852,-946.2371618457423,stopped out,0.3333333333333333,True
ETH/USD,2025-09-16,2.4182156852990953,-0.16889518868822634,-0.06984289685778655,-1.0,0.7510901281925018,-760.3187292670494,stopped out,0.08333333333333333,True
ETH/USD,2025-09-16,2.4182156852990953,-0.11391789070015558,-0.04710824240893373,-1.0,1.8333252178997832,-866.1847042117497,stopped out,2.25,True
ETH/USD,2025-09-16,2.4182156852990953,-0.3926010406535313,-0.16235154003848615,-1.0,1.0189577512971344,-516.1231382032545,stopped out,1.1666666666666667,True
ETH/USD,2025-09-18,1.933026910837195,-0.056101995765436494,-0.029022873634562435,-1.0,1.0367919018879626,-1194.5356158107068,stopped out,0.08333333333333333,False
ETH/USD,2025-09-19,3.9915199187835406,-0.14322442651762377,-0.03588217757441956,-1.0,1.201022921007782,-632.7030679422387,stopped out,0.6666666666666666,True
ETH/USD,2025-09-19,3.9915199187835406,0.6105904288108609,0.15297191075948458,4.0,5.1117814052518735,1102.9908039183933,target,1.3333333333333333,True
ETH/USD,2025-09-20,1.2084055842869998,-0.03230634914778777,-0.026734690378685737,-1.0,1.9287197231839608,-1692.1397394746193,stopped out,0.08333333333333333,False
ETH/USD,2025-09-20,1.2084055842869998,-0.08441366047818687,-0.06985540415885597,-1.0,0.4039735099339583,-745.1469155908685,stopped out,0.5833333333333334,False
ETH/USD,2025-09-20,1.2084055842869998,0.012295456694602818,0.010174941968558969,4.0,29.45818181822285,-10806.99921410865,target,0.08333333333333333,False
SOL/USD,2025-07-27,3.2201097979825404,-0.03677534321400927,-0.011420524615977293,-1.0,2.301470588234799,-13879.834096134364,stopped out,0.08333333333333333,True
SOL/USD,2025-07-27,3.2201097979825404,-0.06555836096086198,-0.02035904521079857,-1.0,3.7657841140529276,-7839.610079804859,stopped out,0.16666666666666666,True
SOL/USD,2025-07-27,3.2201097979825404,-0.0068075972785688246,-0.00211408855773611,-1.0,14.960784313713077,-48357.020268465545,stopped out,0.08333333333333333,True
SOL/USD,2025-07-28,6.764265155336646,0.501047357396237,0.0740726961303309,4.0,4.1827731092437945,2635.0108368723486,target,0.08333333333333333,True
SOL/USD,2025-07-28,6.764265155336646,-0.14699173805059654,-0.021730629222100773,-1.0,0.14058355437663997,-1862.9958648739462,stopped out,0.08333333333333333,True
SOL/USD,2025-07-28,6.764265155336646,-0.14460795540055332,-0.021378221001059565,-1.0,4.437104072398135,-1770.1687151578385,stopped out,0.08333333333333333,True
SOL/USD,2025-07-29,4.4212289827821865,-0.0,-0.0,-0.0,3.362499999999949,-265.38355038347817,break even,2.0,True
SOL/USD,2025-07-29,4.4212289827821865,-0.24368825466519672,-0.055117763774327026,-1.0,1.069819819819899,-1342.6847910421804,stopped out,0.08333333333333333,True
SOL/USD,2025-07-30,6.641217132699594,0.92403739205079,0.13913675363828637,4.0,4.244922341696299,2804.9400417273077,target,0.5833333333333334,True
SOL/USD,2025-07-30,6.641217132699594,-0.22846774483526397,-0.03440148699706705,-1.0,0.6307506053269214,-1431.1908146959283,stopped out,0.08333333333333333,True
SOL/USD,2025-07-30,6.641217132699594,0.5561739934048509,0.08374579272019243,4.0,5.72306143001042,2617.317502258926,target,0.75,True
SOL/USD,2025-08-01,7.695458308521305,1.1425057066149522,0.14846493357644952,4.0,5.149068322981312,3318.4333021950747,target,0.3333333333333333,True
SOL/USD,2025-08-01,7.695458308521305,1.088403182396213,0.14143448495991548,4.0,6.106521739130701,3646.0488906810524,target,0.4166666666666667,True
SOL/USD,2025-08-02,5.775088132332184,-0.18479888052470259,-0.031999317809557705,-1.0,1.05615194054499,-1976.8348810529455,stopped out,0.16666666666666666,True
SOL/USD,2025-08-02,5.775088132332184,-0.04551452097116425,-0.00788118205787171,-1.0,4.515151515151156,-4279.596653465907,stopped out,0.08333333333333333,True
SOL/USD,2025-08-03,4.3004983477830105,0.10568688705495577,0.024575497653531106,4.0,12.882352941170609,-1006.3430719301118,target,0.08333333333333333,True
SOL/USD,2025-08-03,4.3004983477830105,0.5670590789942997,0.13185892264942495,4.0,5.765864332603999,2845.997682472953,target,0.5833333333333334,True
SOL/USD,2025-08-04,5.317045440502242,-0.3128056809986741,-0.058830733063873694,-1.0,1.635089415176464,-1448.7356303931938,stopped out,0.16666666666666666,True
SOL/USD,2025-08-05,6.125015462004693,-0.21278416720526844,-0.034740184498346566,-1.0,0.7184466019417055,-1581.5935054172023,stopped out,0.08333333333333333,True
SOL/USD,2025-08-05,6.125015462004693,0.7841863623614016,0.1280301033076479,4.0,4.0481927710843975,3069.9708137602634,target,0.4166666666666667,True
SOL/USD,2025-08-05,6.125015462004693,-0.29414131299676155,-0.04802295028011085,-1.0,0.612968591692,-1477.9429509656734,stopped out,0.16666666666666666,True
SOL/USD,2025-08-05,6.125015462004693,-0.37489966189099655,-0.06120795354993168,-1.0,1.1613949716138594,-1318.5105713670325,stopped out,0.25,True
SOL/USD,2025-08-06,5.287835365853667,0.567176708513046,0.1072606594705282,4.0,4.1969860064581646,2854.3648842440152,target,0.16666666666666666,True
SOL/USD,2025-08-06,5.287835365853667,-0.0,-0.0,-0.0,3.909698996655525,-596.9345318262955,break even,1.5833333333333333,True
SOL/USD,2025-08-08,3.389835340428902,-0.1984351967343204,-0.05853829959457948,-1.0,1.8000000000000163,-1673.2803192754423,stopped out,0.4166666666666667,True
SOL/USD,2025-08-08,3.389835340428902,-0.14535293951623898,-0.04287905603634661,-1.0,7.90291262135942,-1822.6448937262735,stopped out,0.16666666666666666,True
SOL/USD,2025-08-09,4.130186481504526,-0.16320820704128058,-0.03951594141624032,-1.0,0.6363636363635021,-1627.8689780923632,stopped out,0.5,True
SOL/USD,2025-08-09,4.130186481504526,0.17120844628334844,0.04145295788702048,4.0,6.042904290429155,748.7664895597918,target,0.25,True
SOL/USD,2025-08-09,4.130186481504526,-0.18843113376666074,-0.04562291184925381,-1.0,2.537214443625771,-1484.839456000764,stopped out,1.5,True
SOL/USD,2025-08-10,4.747937773656252,-0.27760895947536224,-0.058469376118546613,-1.0,1.1232352941175816,-1221.2089309983223,stopped out,0.08333333333333333,True
SOL/USD,2025-08-10,4.747937773656252,-0.37366819930823525,-0.07870115766502221,-1.0,0.7026022304832521,-1069.618222313156,stopped out,0.25,True
SOL/USD,2025-08-11,7.141089515466747,-0.06674763921258886,-0.009346982567298932,-1.0,5.557377049181191,-2267.120211748646,stopped out,0.08333333333333333,True
SOL/USD,2025-08-11,7.141089515466747,-0.09409040908754734,-0.013175917888126,-1.0,3.886297376093006,-1663.6189885081287,stopped out,0.16666666666666666,True
SOL/USD,2025-08-11,7.141089515466747,-0.05685605081678106,-0.007961817408063244,-1.0,4.7846889952165395,-2135.4497999741907,stopped out,0.25,True
SOL/USD,2025-08-11,7.141089515466747,-0.10163309062052128,-0.014232154687375946,-1.0,2.5616438356163806,-1327.6919873879453,stopped out,0.25,True
SOL/USD,2025-08-12,11.404233675090587,-0.17862951781445163,-0.01566343893887572,-1.0,1.3642172523960698,-933.3351141486958,stopped out,0.16666666666666666,True
SOL/USD,2025-08-12,11.404233675090587,-0.12179571484936916,-0.010679868399697772,-1.0,3.2699530516427853,-1060.8470173637322,stopped out,0.08333333333333333,True
SOL/USD,2025-08-12,11.404233675090587,-0.1051497779618064,-0.00922024056657811,-1.0,1.4140730717184204,-1148.6255434325353,stopped out,0.08333333333333333,True
SOL/USD,2025-08-12,11.404233675090587,1.2330368848102997,0.10812097681789262,4.0,4.4252873563217,1569.9158904823357,target,0.75,True
SOL/USD,2025-08-13,6.942339442612874,-0.176758540706886,-0.02546094759094058,-1.0,0.33446130076511843,-854.7675546766238,stopped out,0.08333333333333333,True
SOL/USD,2025-08-13,6.942339442612874,0.42282202417910153,0.06090483297082415,4.0,7.681772329831163,1334.0313535249543,target,0.08333333333333333,True
SOL/USD,2025-08-13,6.942339442612874,-0.35701061775096343,-0.05142511695115214,-1.0,2.848633496846488,-688.9229265095028,stopped out,2.9166666666666665,True
SOL/USD,2025-08-14,11.240618648688844,-0.3163405625065586,-0.028142629190917173,-1.0,1.8077972709551053,-683.6304914008268,stopped out,0.08333333333333333,True
SOL/USD,2025-08-14,11.240618648688844,-0.6425950860375772,-0.05716723484009773,-1.0,0.2495578623606213,-555.9294342190353,stopped out,0.16666666666666666,True
SOL/USD,2025-08-14,11.240618648688844,-0.2699502479895114,-0.024015604160808317,-1.0,3.1094196003804315,-662.9123586857331,stopped out,0.5,True
SOL/USD,2025-08-16,2.8442243513833523,-0.0,-0.0,0.0,2.804924242424126,-200.24130345829397,break even,1.25,True
SOL/USD,2025-08-17,4.346600637462801,-0.10842925321000751,-0.024945759284961563,-1.0,1.6520681265206116,-931.7145201823646,stopped out,0.08333333333333333,True
SOL/USD,2025-08-18,5.895745014915993,-0.22488031676394593,-0.03814281591130688,-1.0,1.8098159509200824,-621.0656795842071,stopped out,0.75,True
SOL/USD,2025-08-18,5.895745014915993,1.3680439665576718,0.23203920167791803,4.0,4.171221864951882,1340.1289347065335,target,0.9166666666666666,True
SOL/USD,2025-08-20,6.741942805265532,-0.05803990934718355,-0.008608781032947021,-1.0,2.0666666666669915,-1356.8428702293452,stopped out,0.08333333333333333,True
SOL/USD,2025-08-20,6.741942805265532,-0.33488141339249344,-0.049671351873668716,-1.0,0.2921810699588687,-518.364493721238,stopped out,0.5833333333333334,True
SOL/USD,2025-08-21,5.602607252556545,-0.1603345185303643,-0.028617840105997345,-1.0,2.2840531561459625,-650.6087413598293,stopped out,0.5,True
SOL/USD,2025-08-22,13.78140440502722,0.4389317477779725,0.03184956589894842,4.0,5.389380530973129,934.654866869396,target,0.16666666666666666,True
SOL/USD,2025-08-22,13.78140440502722,-0.08541617567123255,-0.006197929700116353,-1.0,2.9585326953750526,-931.5640543299992,stopped out,0.16666666666666666,True
SOL/USD,2025-08-23,6.474543276430058,0.5715450091694867,0.08827572614274437,4.0,5.117235345581713,1029.594831148072,target,0.25,True
SOL/USD,2025-08-23,6.474543276430058,-0.2062995294625301,-0.03186317870691256,-1.0,1.766157461809621,-603.6554482432681,stopped out,0.08333333333333333,True
SOL/USD,2025-08-24,5.2831945124938695,-0.5585817335050148,-0.10572802727290519,-1.0,0.37993684301597713,-431.73792755106206,stopped out,0.16666666666666666,True
SOL/USD,2025-08-25,13.329661878410146,-0.14360485760094563,-0.010773330854966416,-1.0,2.3789029535863455,-647.224611159152,stopped out,0.08333333333333333,True
SOL/USD,2025-08-25,13.329661878410146,1.6446764649694685,0.12338470997777719,4.0,4.077436987549311,1162.0656905324695,target,2.0,True
SOL/USD,2025-08-25,13.329661878410146,-0.0,-0.0,-0.0,2.6203625035402114,-131.0251760414231,break even,0.8333333333333334,True
SOL/USD,2025-08-26,6.493533906909624,-0.10302386429253406,-0.015865608121782296,-1.0,2.5734720416119914,-796.405355267251,stopped out,0.08333333333333333,True
SOL/USD,2025-08-26,6.493533906909624,-0.3369625009633121,-0.05189200607773185,-1.0,1.6923501577287305,-451.1128885645472,stopped out,2.25,True
SOL/USD,2025-08-27,9.415609282851234,-0.10826121244888652,-0.01149805702388947,-1.0,2.2349468713105947,-691.1375322870067,stopped out,0.08333333333333333,True
SOL/USD,2025-08-27,9.415609282851234,-0.07391988419218423,-0.007850780759012105,-1.0,1.6840277777777612,-810.2189795302908,stopped out,0.08333333333333333,True
SOL/USD,2025-08-28,7.331404795903284,1.571008359138237,0.2142847657267678,4.0,4.419464033850611,968.6169294181339,target,1.4166666666666667,True
SOL/USD,2025-08-30,4.46883759475467,-0.09709801058587356,-0.021727800244932382,-1.0,1.315789473684293,-697.0607653320644,stopped out,0.08333333333333333,True
SOL/USD,2025-08-30,4.46883759475467,0.3587228865701051,0.08027207947569154,4.0,5.740947075209325,685.4153900309032,target,0.16666666666666666,True
SOL/USD,2025-09-01,4.960606966661688,-0.3460121724798711,-0.06975198293379913,-1.0,0.5927546628407462,-406.390915586753,stopped out,0.08333333333333333,True
SOL/USD,2025-09-01,4.960606966661688,-0.19895531488268609,-0.04010705065323406,-1.0,1.9935549096422547,-469.59631958058446,stopped out,0.08333333333333333,True
SOL/USD,2025-09-03,2.596420402692766,-0.3804668507635354,-0.14653514907252715,-1.0,0.4714640198511042,-360.66031655733474,stopped out,0.5,True
SOL/USD,2025-09-05,4.320383077454709,-0.01970637501232657,-0.00456125641153476,-1.0,12.023749999993315,-1990.3466768477645,stopped out,0.08333333333333333,True
SOL/USD,2025-09-06,2.543694092204868,0.326944176490917,0.12853124811384947,4.0,4.459459459459902,465.4112920106117,target,0.25,True
SOL/USD,2025-09-06,2.543694092204868,-0.06628783211682564,-0.026059671373206476,-1.0,0.3457249070632559,-633.9635234611629,stopped out,0.16666666666666666,True
SOL/USD,2025-09-06,2.543694092204868,0.6491267317358891,0.2551905646693654,4.0,4.16374714394519,608.4954347091409,target,2.25,True
SOL/USD,2025-09-07,4.180915554446791,0.40737561682062207,0.09743693971224564,4.0,4.384038694074935,564.231420946319,target,2.25,True
SOL/USD,2025-09-08,5.52584160813756,-0.0,-0.0,-0.0,3.6148148148143617,-185.36120286146098,break even,1.1666666666666667,True
SOL/USD,2025-09-09,3.9944925439312997,0.2480576242886879,0.062099909202622906,4.0,4.384162062614055,408.86416815528503,target,0.16666666666666666,True
SOL/USD,2025-09-10,4.816627154924393,-0.09356345570235018,-0.01942509824674583,-1.0,0.725461254612759,-565.9748759574047,stopped out,0.08333333333333333,True
SOL/USD,2025-09-10,4.816627154924393,0.23754560852576606,0.04931783193617253,4.0,5.579766536964973,409.3404433295424,target,0.16666666666666666,True
SOL/USD,2025-09-11,4.424098968335494,-0.09776257026684687,-0.02209773582520661,-1.0,0.2500000000000323,-540.5782950279896,stopped out,0.16666666666666666,True
SOL/USD,2025-09-12,6.937652811735948,-0.032691933712103036,-0.004712247009074935,-1.0,7.025723472670768,-1079.0695847192756,stopped out,0.08333333333333333,True
SOL/USD,2025-09-12,6.937652811735948,-0.2897752807817151,-0.04176848981135555,-1.0,1.3576826196473657,-262.9332388474568,stopped out,0.5,True
SOL/USD,2025-09-13,3.3894245658951534,-0.1245163414834976,-0.03673672007230897,-1.0,0.4297520661156745,-356.5861974001573,stopped out,0.08333333333333333,True
SOL/USD,2025-09-13,3.3894245658951534,-0.061625088624716606,-0.018181578443962596,-1.0,3.7257525083606873,-510.93987402532076,stopped out,0.5833333333333334,True
SOL/USD,2025-09-13,3.3894245658951534,-0.09071442235893992,-0.0267639596619794,-1.0,1.5623582766441313,-398.8770445508802,stopped out,0.08333333333333333,True
SOL/USD,2025-09-14,4.170781133716924,-0.12708076734539575,-0.03046929658285466,-1.0,1.591572123176566,-275.00043284307765,stopped out,0.08333333333333333,True
SOL/USD,2025-09-15,5.692083333333334,-0.12456010180353061,-0.021883042553874053,-1.0,3.8868552412645863,-260.76662581448994,stopped out,0.08333333333333333,True
SOL/USD,2025-09-16,3.9165991039044172,-0.05507774435452928,-0.014062645395497038,-1.0,2.576923076923228,-404.1011526117725,stopped out,0.08333333333333333,True
SOL/USD,2025-09-16,3.9165991039044172,-0.08150821962760077,-0.020810968257217358,-1.0,1.233766233766322,-279.40285231610466,stopped out,0.25,True
SOL/USD,2025-09-17,5.9697929352723484,0.17717033662362233,0.029677802654898888,4.0,6.838095238095803,96.51742934385828,target,0.08333333333333333,True
SOL/USD,2025-09-17,5.9697929352723484,-0.07990868303686693,-0.013385503300244938,-1.0,4.059508066648067,-268.2303955022329,stopped out,0.08333333333333333,True
SOL/USD,2025-09-18,4.3069831222337145,0.9715277069089127,0.22557035385015692,4.0,4.053949579831715,319.0360395645116,target,1.4166666666666667,True
SOL/USD,2025-09-18,4.3069831222337145,0.1566287601892732,0.03636623495938879,4.0,10.911227154049376,60.59953094251637,target,0.08333333333333333,True
SOL/USD,2025-09-19,5.372536914755613,-0.087587941118294,-0.01630290168462774,-1.0,1.7926267281107728,-261.9556762396081,stopped out,0.16666666666666666,True
SOL/USD,2025-09-19,5.372536914755613,-0.08704111412626314,-0.016201119788903765,-1.0,2.411764705882235,-243.04880495560718,stopped out,0.08333333333333333,True
SOL/USD,2025-09-19,5.372536914755613,-0.18039288783952714,-0.0335768540452612,-1.0,1.4064293915040753,-154.26014635935275,stopped out,0.08333333333333333,True
SOL/USD,2025-09-20,1.6435522503056845,-0.018395744576654178,-0.011192674022522102,-1.0,1.9579067121731386,-693.5115462925213,stopped out,0.08333333333333333,False
SOL/USD,2025-09-21,2.5172670101973487,-0.033008885239808605,-0.01311298527573393,-1.0,0.0,-318.83831895552447,stopped out,0.08333333333333333,True
SOL/USD,2025-09-22,10.826781235780274,-0.278765576506846,-0.02574777955109903,-1.0,2.4716692189893186,-79.37855336168913,stopped out,0.5833333333333334,True
SOL/USD,2025-09-22,10.826781235780274,-0.33666102758510247,-0.031095209208855848,-1.0,0.46448816272091303,-71.63635167913114,stopped out,0.08333333333333333,True
SOL/USD,2025-09-24,5.389944761726435,-0.13735493636822854,-0.02548355176913406,-1.0,1.568027210884241,-96.89502588953042,stopped out,0.08333333333333333,True
SOL/USD,2025-09-24,5.389944761726435,-0.06049463258406867,-0.011223609008692669,-1.0,5.992156862745061,-148.22755983263568,stopped out,0.08333333333333333,True
SOL/USD,2025-09-25,9.833861768833486,0.8321091787897321,0.08461672518388863,4.0,5.022779043280291,140.4247487831857,target,0.5,True
SOL/USD,2025-09-25,9.833861768833486,-0.20306034424244757,-0.02064909483332457,-1.0,1.5139175884283413,-76.2454421728893,stopped out,0.4166666666666667,True
SOL/USD,2025-09-27,2.7020447906523772,-0.03839206170293549,-0.014208521574383738,-1.0,3.423076923076741,-195.65385775024077,stopped out,0.08333333333333333,True
SOL/USD,2025-09-28,6.333707958912239,-0.1341565536890603,-0.021181360833078346,-1.0,2.0247479376717963,-75.50346662876709,stopped out,0.16666666666666666,True
SOL/USD,2025-09-28,6.333707958912239,-0.04442294104616937,-0.007013733714018389,-1.0,3.4735376044577615,-142.47153985384463,stopped out,0.08333333333333333,True
SOL/USD,2025-09-29,4.656354943366158,-0.0,-0.0,-0.0,2.854278728606409,-17.203073522910007,break even,1.9166666666666667,True
SOL/USD,2025-09-29,4.656354943366158,-0.24209190053940022,-0.0519917195926623,-1.0,1.5828460038986425,-47.77938414428273,stopped out,0.16666666666666666,True
SOL/USD,2025-09-30,4.484433556371641,-0.1406830437387631,-0.031371418925111666,-1.0,2.841567291311818,-57.221082898414465,stopped out,0.08333333333333333,True
SOL/USD,2025-09-30,4.484433556371641,-0.3007847451057422,-0.06707307429683658,-1.0,1.2802087515055167,-42.398648735179435,stopped out,0.08333333333333333,True
SOL/USD,2025-10-01,7.734207817698731,-0.06585643297610663,-0.008514955187188368,-1.0,2.2290909090910915,-79.82016836422676,stopped out,0.08333333333333333,True
SOL/USD,2025-10-01,7.734207817698731,-0.1575934663377519,-0.020376161340935228,-1.0,0.8814589665653046,-44.294033049182445,stopped out,0.08333333333333333,True
SOL/USD,2025-10-01,7.734207817698731,-0.04516016813897797,-0.005839016639252282,-1.0,4.740535083292636,-89.5888677449536,stopped out,0.08333333333333333,True
SOL/USD,2025-10-02,6.861775707451157,-0.1207126948774996,-0.01759204905902396,-1.0,0.0,-42.043057528696444,stopped out,0.08333333333333333,True
SOL/USD,2025-10-02,6.861775707451157,-0.16768847797525144,-0.02443805876562821,-1.0,3.0765676567657425,-33.596336039765696,stopped out,0.3333333333333333,True
SOL/USD,2025-10-03,4.0172861583003305,-0.09130831775293688,-0.022728855788448094,-1.0,2.6190476190479286,-43.56626295963598,stopped out,0.08333333333333333,True
SOL/USD,2025-10-05,4.547727105504162,-0.19066343313006556,-0.041924994333829665,-1.0,0.6147308781869298,-27.868753636304582,stopped out,0.08333333333333333,True
SOL/USD,2025-10-06,4.46235571878279,-0.07105145218238262,-0.01592240884860778,-1.0,6.855384615383508,-44.773553740056016,stopped out,0.08333333333333333,True
SOL/USD,2025-10-06,4.46235571878279,0.5934033047604941,0.1329798299724878,4.0,4.221902017290974,44.092562897042356,target,1.6666666666666667,True
SOL/USD,2025-10-06,4.46235571878279,-0.26494869552231626,-0.05937417638112165,-1.0,0.8075684380032798,-23.36504259554029,stopped out,0.08333333333333333,True
SOL/USD,2025-10-06,4.46235571878279,-0.15947977186718135,-0.035738919511930596,-1.0,2.089572192513221,-27.251735457662374,stopped out,0.08333333333333333,True
SOL/USD,2025-10-07,6.574312996730967,-0.11506242405341652,-0.017501817164870388,-1.0,2.302803738317946,-30.277553097498974,stopped out,0.3333333333333333,True
SOL/USD,2025-10-08,5.538504876292336,-0.07986923524926298,-0.014420721301726138,-1.0,1.6036671368121966,-35.01470601086321,stopped out,0.08333333333333333,True
SOL/USD,2025-10-08,5.538504876292336,-0.35143061451704816,-0.06345225333669974,-1.0,0.5415325177076689,-16.642911545337586,stopped out,0.25,True
SOL/USD,2025-10-09,5.510734283824985,1.5033194553842322,0.27279839272903256,4.0,4.007784431137847,42.15637757295696,target,0.6666666666666666,True
SOL/USD,2025-10-10,23.56832773407087,-0.17042079773381022,-0.007230924470192526,-1.0,0.7774798927613926,-22.870306057851447,stopped out,0.16666666666666666,True
SOL/USD,2025-10-12,16.03444787293237,-0.0,-0.0,-0.0,3.0514895096392722,-3.3737519066737023,break even,0.6666666666666666,True
SOL/USD,2025-10-13,9.683303775018995,-0.4151133705533156,-0.04286898151684819,-1.0,0.48962148962145763,-15.911560613979262,stopped out,0.08333333333333333,True
SOL/USD,2025-10-14,9.749689500334382,-0.4416744181311743,-0.045301382994404726,-1.0,3.8124459809853204,-15.057396917694632,stopped out,1.9166666666666667,True
SOL/USD,2025-10-15,8.295180693203488,-0.27029400813231735,-0.03258446297062318,-1.0,1.693821510297587,-16.597056759657523,stopped out,0.4166666666666667,True
SOL/USD,2025-10-16,8.099091776676952,-0.24309642139454762,-0.03001526937805486,-1.0,0.4164904862579223,-16.439484709350367,stopped out,0.08333333333333333,True
SOL/USD,2025-10-16,8.099091776676952,-0.2614110511101925,-0.032276588328456896,-1.0,11.259021255560876,-15.286649430418093,stopped out,0.25,True
SOL/USD,2025-10-17,7.343885281385274,-0.5952213038449642,-0.08104991854293887,-1.0,0.6872037914691845,-11.829048929260917,stopped out,0.3333333333333333,True
SOL/USD,2025-10-17,7.343885281385274,-0.3582004342747288,-0.04877533084328921,-1.0,0.7911025145067428,-12.774842372661633,stopped out,0.08333333333333333,True
SOL/USD,2025-10-18,3.673805601317956,-0.2207071905802414,-0.060075903444935685,-1.0,0.19283065512980455,-14.319206335047042,stopped out,0.08333333333333333,True
SOL/USD,2025-10-18,3.673805601317956,-0.0,-0.0,-0.0,2.029525032092606,-5.397361989605003,break even,0.5,True
SOL/USD,2025-10-20,5.709115103127079,-0.2326965744899499,-0.04075878140247934,-1.0,2.0290697674419675,-13.110794941050695,stopped out,0.16666666666666666,True
SOL/USD,2025-10-20,5.709115103127079,-0.1928958620227221,-0.03378734857124643,-1.0,1.2179144385026912,-13.431110144015516,stopped out,0.16666666666666666,True
SOL/USD,2025-10-20,5.709115103127079,-0.12349816708897772,-0.021631752882567305,-1.0,2.305174234424484,-15.678231191069129,stopped out,0.08333333333333333,True
