symbol,break_n,swing,earliest,n,mean_pct,t,win_pct,stop_pct,cf_mean,cf_p95,chance_pctile,cost_pct,thickness,mean_hold,slice,verdict
AMD,12,k3,600,1466,0.014566104288844176,0.37149337349499273,44.33833560709413,1.5695593700633257,-0.003270845391902588,0.030262180126451113,81.2,0.0248667298876199,0.5857667797363266,38.320600272851294,,
AMD,24,k3,600,1044,0.044725610437024825,1.1764736585226268,48.85057471264368,1.3444521463974453,0.11958801055026308,0.15421897775424323,0.1,0.0248667298876199,1.7986124689154175,27.627394636015325,,
AMD,6,k3,600,527,0.040268158183423726,0.5845927563216377,,,-0.014575879638987167,,96.0,0.0248667298876199,1.6193588125743688,,MIDDLE,fails the coin flip
AVGO,6,TJR,600,1574,-0.022797906648311904,-0.9634890071116116,39.1994917407878,0.6739894240234554,-0.06819142607806734,-0.04866639169536244,100.0,0.068278451941289,-0.33389606823416673,37.782083862770016,,
AVGO,12,TJR,600,1471,-0.027447829197010238,-1.222044219900469,39.90482664853841,0.591315189881239,-0.05486178277175283,-0.03372205321707498,98.4,0.068278451941289,-0.4019984111621624,31.352821210061183,,
AVGO,24,TJR,600,1124,-0.0625573839035578,-3.1317154597133063,38.967971530249116,0.5528443730003647,-0.004651887253261315,0.020246444190568876,0.0,0.068278451941289,-0.9162097576164937,23.29626334519573,,
AVGO,6,k3,600,1572,-0.028893642533097785,-1.1420357874760334,42.23918575063613,0.945472874255579,-0.06272379481567218,-0.039195619258991614,99.0,0.068278451941289,-0.42317366184492194,43.909033078880405,,
AVGO,12,k3,600,1469,-0.028841294805107144,-1.1741903357976484,45.13274336283185,0.882248139198481,-0.042599430766290226,-0.01987109118009887,84.89999999999999,0.068278451941289,-0.4224069817796555,37.22260040844112,,
AVGO,24,k3,600,1124,-0.03820812096769322,-1.5664333966012987,43.41637010676156,0.7645809183727175,0.026124098590098538,0.05103263592768908,0.0,0.068278451941289,-0.559592666227223,26.830071174377224,,
AVGO,6,TJR,600,526,0.005637929042896943,0.12505631086516908,,,-0.03415404504442967,,96.3,0.068278451941289,0.08257259622325448,,MIDDLE,fails the coin flip
MU,6,TJR,600,1581,-0.004184679766500115,-0.13383219296444818,39.34218848829855,0.9181225467127934,-0.01907682291804472,0.007243390666371141,82.5,0.0260044207515225,-0.16092186042079448,37.61163820366856,,
MU,12,TJR,600,1498,0.01640568121576675,0.5892422243920364,41.18825100133511,0.7989725247772056,-0.001997509221050833,0.023492959532654865,87.4,0.0260044207515225,0.630880471152438,31.529372496662216,,
MU,24,TJR,600,1139,0.0025226443017456325,0.09770962131107086,41.87884108867427,0.6802846991686552,0.06846094938233842,0.09767976415947761,0.0,0.0260044207515225,0.09700828662364791,22.35908691834943,,
MU,6,k3,600,1580,-0.023323311298432934,-0.6728319234915531,43.79746835443038,1.333503098037671,-0.02690193974532948,-0.001733830520869042,58.5,0.0260044207515225,-0.8968979359814199,43.685443037974686,,
MU,12,k3,600,1498,-0.004433653794003365,-0.14485639158200872,45.727636849132175,1.2227131406465777,-0.0025832669871268237,0.024454709946322456,45.5,0.0260044207515225,-0.17049615664843387,37.5,,
MU,24,k3,600,1139,-0.004917536389845387,-0.1691459606719031,47.585601404741,1.0701251317662932,0.09526891925511213,0.12325168325272405,0.0,0.0260044207515225,-0.1891038618715426,27.36523266022827,,
MU,12,TJR,600,508,-0.026073362193302408,-0.6100356959249528,,,-0.009379361298517082,,25.3,0.0260044207515225,-1.002651143143647,,MIDDLE,fails the coin flip
MSFT,6,TJR,600,1587,0.004794624971215025,0.25701473780187184,39.004410838059236,0.5120723174994393,-0.010779120371872463,0.005085656048530461,94.5,0.0135878796113871,0.35286042475655793,38.11657214870826,,
MSFT,12,TJR,600,1506,-0.010265882139091779,-0.6257424465305208,39.44223107569721,0.43750579279036755,-0.0014720371493840128,0.014285494133743866,18.6,0.0135878796113871,-0.7555175960264341,30.225099601593627,,
