family,indicator,tf,direction,state,tr_n,tr_exp,tr_win_pct,tr_ret_pct,va_n,va_exp,va_win_pct,va_ret_pct,va_dd_pct,verdict,tr_fee_share,va_fee_share
momentum,Momentum 0-cross,15m,short,transition|at range high|clean|expanding,48,-2.1138,39.58,-1.01,13,-17.7853,30.77,-2.31,-3.46,FAIL,1.3969,
momentum,Momentum 0-cross,15m,long,uptrend|at range high|clean|expanding,164,-5.0727,37.2,-8.32,57,-10.9111,35.09,-6.22,-10.51,FAIL,2.3725,
momentum,Momentum 0-cross,15m,short,uptrend|at range high|clean|expanding,72,4.6547,41.67,3.35,21,-17.352,28.57,-3.64,-5.48,FAIL,0.6046,
momentum,Momentum 0-cross,15m,long,downtrend|at range low|clean|contracting,55,-12.4367,32.73,-6.84,21,-14.4663,33.33,-3.04,-5.7,FAIL,,
momentum,Momentum 0-cross,15m,short,downtrend|at range low|clean|contracting,72,-9.7235,33.33,-7.0,24,1.0491,41.67,0.25,-2.87,FAIL,,0.8839
momentum,Momentum 0-cross,15m,long,transition|at range low|clean|contracting,54,-0.7511,40.74,-0.41,17,-19.1225,29.41,-3.25,-4.4,FAIL,1.0964,
momentum,Momentum 0-cross,15m,short,transition|at range low|clean|contracting,72,-9.467,37.5,-6.82,35,-4.6187,37.14,-1.62,-4.94,FAIL,,2.5566
momentum,Momentum 0-cross,15m,long,transition|at range low|clean|expanding,37,-20.0786,32.43,-7.43,16,-41.189,18.75,-6.59,-6.59,FAIL,,
momentum,Momentum 0-cross,15m,short,transition|at range low|clean|expanding,197,8.425,43.65,16.6,76,-3.4637,39.47,-2.63,-5.68,FAIL,0.4838,1.7739
momentum,Momentum 0-cross,15m,long,downtrend|at range low|clean|expanding,43,4.9438,41.86,2.13,24,6.3507,41.67,1.52,-3.08,SURVIVOR,0.6279,0.5687
momentum,Momentum 0-cross,15m,short,downtrend|at range low|clean|expanding,132,-2.3207,37.12,-3.06,44,-9.3176,34.09,-4.1,-8.54,FAIL,1.4155,
momentum,Momentum 0-cross,15m,long,downtrend|pulling back in trend|messy|stalling,225,-4.6061,37.78,-10.36,66,24.1727,54.55,15.95,-4.62,FAIL,2.1464,0.2536
momentum,Momentum 0-cross,15m,short,downtrend|pulling back in trend|messy|stalling,114,-10.1668,31.58,-11.59,46,-10.2853,32.61,-4.73,-9.51,FAIL,,
momentum,Momentum 0-cross,15m,long,downtrend|at range high|messy|contracting,88,-4.2319,37.5,-3.72,41,-16.9198,29.27,-6.94,-9.38,FAIL,1.9988,
momentum,Momentum 0-cross,15m,short,downtrend|at range high|messy|contracting,41,-3.7137,36.59,-1.52,11,-3.4124,36.36,-0.38,-2.32,FAIL,1.928,1.7332
momentum,Momentum 0-cross,15m,long,uptrend|pulling back in trend|messy|stalling,106,-3.4512,38.68,-3.66,28,-8.1739,35.71,-2.29,-6.82,FAIL,1.6841,24.2942
momentum,Momentum 0-cross,15m,short,uptrend|pulling back in trend|messy|stalling,234,-7.6911,36.75,-18.0,64,-2.1906,40.62,-1.4,-6.79,FAIL,,1.4249
momentum,Momentum 0-cross,15m,long,downtrend|at range high|messy|expanding,229,-9.953,32.75,-22.79,58,7.6404,44.83,4.43,-3.98,FAIL,,0.5119
momentum,Momentum 0-cross,15m,short,downtrend|at range high|messy|expanding,31,-2.8588,38.71,-0.89,12,-4.2967,41.67,-0.52,-2.4,FAIL,1.6584,2.5926
momentum,Momentum 0-cross,15m,long,uptrend|at range high|messy|stalling,93,-9.8643,31.18,-9.17,39,-20.6673,28.21,-8.06,-8.43,FAIL,,
momentum,Momentum 0-cross,15m,short,uptrend|at range high|messy|stalling,70,-14.0491,31.43,-9.83,29,-23.5239,24.14,-6.82,-7.98,FAIL,,
momentum,Ultimate Oscillator extremes,1h,long,transition|mid range|messy|contracting,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,transition|mid range|messy|contracting,1,-132.3726,0.0,-1.32,1,239.712,100.0,2.4,-0.66,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,transition|mid range|messy|expanding,0,0.0,0.0,0.0,1,4.9733,100.0,0.05,-0.47,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,transition|mid range|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,long,uptrend|at range high|messy|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,uptrend|at range high|messy|contracting,8,9.0479,50.0,0.72,2,130.2469,100.0,2.6,-0.89,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,downtrend|pulling back in trend|messy|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,downtrend|pulling back in trend|messy|contracting,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,uptrend|pulling back in trend|messy|contracting,1,-132.4205,0.0,-1.32,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,uptrend|pulling back in trend|messy|contracting,1,243.2027,100.0,2.43,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,uptrend|at range high|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,uptrend|at range high|messy|expanding,5,120.2564,80.0,6.01,1,238.9636,100.0,2.39,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,downtrend|pulling back in trend|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,downtrend|pulling back in trend|messy|expanding,3,62.0609,66.67,1.86,2,218.6084,100.0,4.37,-1.31,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,transition|at range high|messy|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,transition|at range high|messy|contracting,6,-69.228,16.67,-4.15,1,-49.7964,0.0,-0.5,-1.54,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,uptrend|pulling back in trend|messy|expanding,1,238.7397,100.0,2.39,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,uptrend|pulling back in trend|messy|expanding,1,-129.3657,0.0,-1.29,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,transition|at range high|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,transition|at range high|messy|expanding,7,64.6513,57.14,4.53,2,-130.7834,0.0,-2.62,-2.69,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,downtrend|at range low|messy|contracting,3,-10.1594,33.33,-0.3,1,-132.3464,0.0,-1.32,-1.32,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,downtrend|at range low|messy|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,long,transition|at range low|messy|contracting,0,0.0,0.0,0.0,2,-45.8789,50.0,-0.92,-2.34,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,transition|at range low|messy|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,long,downtrend|at range low|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,downtrend|at range low|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,long,transition|at range low|messy|expanding,1,-131.1103,0.0,-1.31,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,transition|at range low|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,long,transition|mid range|clean|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,transition|mid range|clean|contracting,1,-132.1019,0.0,-1.32,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,transition|mid range|clean|expanding,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,transition|mid range|clean|expanding,1,2.9627,100.0,0.03,1,-129.9894,0.0,-1.3,-1.32,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,transition|mid range|messy|stalling,0,0.0,0.0,0.0,1,1.4194,100.0,0.01,-0.54,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,transition|mid range|messy|stalling,1,241.7185,100.0,2.42,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,transition|at range high|clean|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,transition|at range high|clean|contracting,3,-10.3488,33.33,-0.31,3,49.2367,66.67,1.48,-1.96,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,downtrend|pulling back in trend|clean|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,downtrend|pulling back in trend|clean|contracting,1,240.1517,100.0,2.4,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,uptrend|pulling back in trend|clean|contracting,1,-132.4716,0.0,-1.32,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,uptrend|pulling back in trend|clean|contracting,1,-132.5686,0.0,-1.33,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,uptrend|at range high|clean|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,uptrend|at range high|clean|contracting,5,14.762,40.0,0.74,2,54.0931,50.0,1.08,-2.07,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,uptrend|pulling back in trend|clean|expanding,1,-132.8772,0.0,-1.33,1,-131.2801,0.0,-1.31,-1.75,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,uptrend|pulling back in trend|clean|expanding,1,-132.5686,0.0,-1.33,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,downtrend|pulling back in trend|clean|expanding,1,88.5606,100.0,0.89,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,downtrend|pulling back in trend|clean|expanding,3,-9.2367,33.33,-0.28,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,transition|at range high|clean|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,transition|at range high|clean|expanding,4,53.1099,50.0,2.12,1,-130.9499,0.0,-1.31,-2.38,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,transition|at range low|clean|contracting,1,-132.3464,0.0,-1.32,1,157.7425,100.0,1.58,-1.13,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,transition|at range low|clean|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,long,downtrend|at range high|messy|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,downtrend|at range high|messy|contracting,3,-20.5374,66.67,-0.62,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,uptrend|at range high|clean|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,uptrend|at range high|clean|expanding,5,0.7102,40.0,0.04,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,downtrend|at range low|clean|contracting,2,50.498,50.0,1.01,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,downtrend|at range low|clean|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,long,downtrend|pulling back in trend|messy|stalling,1,-133.7228,0.0,-1.34,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,downtrend|pulling back in trend|messy|stalling,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,long,uptrend|at range high|messy|stalling,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,uptrend|at range high|messy|stalling,0,0.0,0.0,0.0,1,-131.7191,0.0,-1.32,-1.34,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,transition|at range low|clean|expanding,1,-132.3028,0.0,-1.32,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,transition|at range low|clean|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,long,uptrend|pulling back in trend|messy|stalling,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,uptrend|pulling back in trend|messy|stalling,1,-131.8844,0.0,-1.32,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,uptrend|at range low|messy|contracting,1,238.7356,100.0,2.39,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,uptrend|at range low|messy|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,long,downtrend|at range high|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,downtrend|at range high|messy|expanding,1,251.7184,100.0,2.52,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,long,uptrend|at range low|messy|expanding,1,-135.0968,0.0,-1.35,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,1h,short,uptrend|at range low|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,long,downtrend|at range low|clean|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,1h,short,downtrend|at range low|clean|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,long,transition|mid range|messy|contracting,6,24.5962,50.0,1.48,0,0.0,0.0,0.0,0.0,UNRELIABLE,0.1976,
momentum,Ultimate Oscillator extremes,15m,short,transition|mid range|messy|contracting,16,-8.9999,31.25,-1.44,1,-65.6079,0.0,-0.66,-0.8,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,long,transition|mid range|messy|expanding,8,-2.6669,50.0,-0.21,0,0.0,0.0,0.0,0.0,UNRELIABLE,1.49,
momentum,Ultimate Oscillator extremes,15m,short,transition|mid range|messy|expanding,12,34.5179,58.33,4.14,0,0.0,0.0,0.0,0.0,UNRELIABLE,0.1623,
momentum,Ultimate Oscillator extremes,15m,long,downtrend|pulling back in trend|messy|contracting,3,-9.4256,33.33,-0.28,1,104.4191,100.0,1.04,0.0,UNRELIABLE,,0.0373
momentum,Ultimate Oscillator extremes,15m,short,downtrend|pulling back in trend|messy|contracting,20,-8.001,35.0,-1.6,2,-64.9203,0.0,-1.3,-1.3,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,long,uptrend|at range high|messy|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,short,uptrend|at range high|messy|contracting,26,21.8135,50.0,5.67,5,15.5855,40.0,0.78,-1.39,UNRELIABLE,0.2102,0.2935
momentum,Ultimate Oscillator extremes,15m,long,uptrend|pulling back in trend|messy|contracting,12,-2.5421,41.67,-0.31,3,-1.6979,33.33,-0.05,-1.98,UNRELIABLE,1.4163,1.3565
momentum,Ultimate Oscillator extremes,15m,short,uptrend|pulling back in trend|messy|contracting,4,-22.4776,25.0,-0.9,1,104.9184,100.0,1.05,-0.46,UNRELIABLE,,0.0327
momentum,Ultimate Oscillator extremes,15m,long,downtrend|pulling back in trend|messy|expanding,2,104.9028,100.0,2.1,0,0.0,0.0,0.0,0.0,UNRELIABLE,0.0378,
momentum,Ultimate Oscillator extremes,15m,short,downtrend|pulling back in trend|messy|expanding,21,-18.8993,33.33,-3.97,1,-65.1887,0.0,-0.65,-0.68,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,long,uptrend|pulling back in trend|messy|expanding,10,-11.3086,30.0,-1.13,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,uptrend|pulling back in trend|messy|expanding,4,-63.8692,0.0,-2.55,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,long,transition|at range high|messy|contracting,1,-65.4025,0.0,-0.65,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,transition|at range high|messy|contracting,35,6.4745,45.71,2.27,8,-1.7792,37.5,-0.14,-2.73,FAIL,0.5192,1.2791
momentum,Ultimate Oscillator extremes,15m,long,uptrend|at range high|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,short,uptrend|at range high|messy|expanding,21,1.0361,42.86,0.22,4,-64.2785,0.0,-2.57,-2.57,UNRELIABLE,0.8671,
momentum,Ultimate Oscillator extremes,15m,long,transition|mid range|clean|contracting,7,-8.1731,28.57,-0.57,2,-65.0984,0.0,-1.3,-1.42,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,transition|mid range|clean|contracting,7,-16.7832,28.57,-1.17,3,-65.0747,0.0,-1.95,-1.95,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,long,downtrend|at range low|messy|contracting,16,-8.5857,37.5,-1.37,3,-36.7578,33.33,-1.1,-1.57,UNRELIABLE,169.2599,
momentum,Ultimate Oscillator extremes,15m,short,downtrend|at range low|messy|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,long,transition|at range high|messy|expanding,1,-65.5871,0.0,-0.66,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,transition|at range high|messy|expanding,26,22.7536,61.54,5.92,6,6.6167,50.0,0.4,-1.3,UNRELIABLE,0.2101,0.5156
momentum,Ultimate Oscillator extremes,15m,long,transition|at range low|messy|contracting,18,-7.7573,38.89,-1.4,5,36.227,60.0,1.81,-1.3,UNRELIABLE,9.6212,0.1629
momentum,Ultimate Oscillator extremes,15m,short,transition|at range low|messy|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,long,transition|mid range|clean|expanding,11,-25.864,27.27,-2.85,1,-65.4604,0.0,-0.65,-1.32,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,transition|mid range|clean|expanding,13,2.0432,46.15,0.27,2,8.2892,50.0,0.17,-0.64,UNRELIABLE,0.7842,0.2774
momentum,Ultimate Oscillator extremes,15m,long,downtrend|at range low|messy|expanding,7,-34.4122,14.29,-2.41,1,-65.1813,0.0,-0.65,-0.65,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,downtrend|at range low|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,long,transition|at range low|messy|expanding,14,-17.8033,35.71,-2.49,7,7.0536,42.86,0.49,-1.41,UNRELIABLE,,0.5369
momentum,Ultimate Oscillator extremes,15m,short,transition|at range low|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,long,downtrend|pulling back in trend|clean|contracting,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,downtrend|pulling back in trend|clean|contracting,13,0.2196,38.46,0.03,0,0.0,0.0,0.0,0.0,UNRELIABLE,0.9671,
momentum,Ultimate Oscillator extremes,15m,long,uptrend|pulling back in trend|clean|contracting,4,0.2257,50.0,0.01,1,-65.1813,0.0,-0.65,-0.65,UNRELIABLE,0.972,
momentum,Ultimate Oscillator extremes,15m,short,uptrend|pulling back in trend|clean|contracting,1,-65.2825,0.0,-0.65,1,-64.5533,0.0,-0.65,-0.96,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,long,uptrend|at range high|clean|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,short,uptrend|at range high|clean|contracting,31,-32.9064,16.13,-10.2,8,85.895,87.5,6.87,-0.65,FAIL,,0.0525
momentum,Ultimate Oscillator extremes,15m,long,downtrend|pulling back in trend|clean|expanding,1,-65.9961,0.0,-0.66,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,downtrend|pulling back in trend|clean|expanding,17,-13.6011,35.29,-2.31,1,-64.7824,0.0,-0.65,-0.86,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,long,uptrend|pulling back in trend|clean|expanding,8,-43.6929,12.5,-3.5,3,-9.6248,33.33,-0.29,-1.58,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,uptrend|pulling back in trend|clean|expanding,1,105.3245,100.0,1.05,0,0.0,0.0,0.0,0.0,UNRELIABLE,0.0289,
momentum,Ultimate Oscillator extremes,15m,long,transition|at range high|clean|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,short,transition|at range high|clean|contracting,42,9.2879,47.62,3.9,11,-48.3603,9.09,-5.32,-6.98,FAIL,0.4251,
momentum,Ultimate Oscillator extremes,15m,long,transition|mid range|messy|stalling,2,19.2121,50.0,0.38,0,0.0,0.0,0.0,0.0,UNRELIABLE,0.284,
momentum,Ultimate Oscillator extremes,15m,short,transition|mid range|messy|stalling,4,31.9961,50.0,1.28,2,50.1644,50.0,1.0,-0.32,UNRELIABLE,0.1381,0.071
momentum,Ultimate Oscillator extremes,15m,long,transition|at range high|clean|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,short,transition|at range high|clean|expanding,32,24.8073,53.12,7.94,8,-34.5785,25.0,-2.77,-3.07,FAIL,0.2159,
momentum,Ultimate Oscillator extremes,15m,long,uptrend|at range high|clean|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,short,uptrend|at range high|clean|expanding,19,-20.9355,26.32,-3.98,2,18.7758,50.0,0.38,-0.96,UNRELIABLE,,0.2985
momentum,Ultimate Oscillator extremes,15m,long,downtrend|at range low|clean|contracting,10,-32.3992,30.0,-3.24,5,-64.5215,0.0,-3.23,-3.67,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,downtrend|at range low|clean|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,long,transition|at range low|clean|contracting,17,0.9465,52.94,0.16,5,36.2435,60.0,1.81,-1.43,UNRELIABLE,0.8946,0.1642
momentum,Ultimate Oscillator extremes,15m,short,transition|at range low|clean|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,long,transition|at range low|clean|expanding,12,19.9904,58.33,2.4,5,36.2904,60.0,1.81,-0.73,UNRELIABLE,0.2385,0.1632
momentum,Ultimate Oscillator extremes,15m,short,transition|at range low|clean|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,long,downtrend|at range low|clean|expanding,11,-34.0479,18.18,-3.75,3,-9.1469,33.33,-0.27,-1.81,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,downtrend|at range low|clean|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,long,downtrend|pulling back in trend|messy|stalling,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,downtrend|pulling back in trend|messy|stalling,3,-7.5763,66.67,-0.23,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,long,downtrend|at range high|messy|contracting,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,short,downtrend|at range high|messy|contracting,21,-6.7591,38.1,-1.42,4,-64.4748,0.0,-2.58,-2.58,UNRELIABLE,10.0415,
momentum,Ultimate Oscillator extremes,15m,long,uptrend|pulling back in trend|messy|stalling,3,-8.4346,33.33,-0.25,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Ultimate Oscillator extremes,15m,short,uptrend|pulling back in trend|messy|stalling,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,long,downtrend|at range high|messy|expanding,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,short,downtrend|at range high|messy|expanding,13,-0.9531,38.46,-0.12,3,-8.5237,33.33,-0.26,-1.45,UNRELIABLE,1.1684,
momentum,Ultimate Oscillator extremes,15m,long,uptrend|at range high|messy|stalling,0,,,,0,,,,,NO-TRADES,,
momentum,Ultimate Oscillator extremes,15m,short,uptrend|at range high|messy|stalling,9,44.6928,66.67,4.02,2,-64.8832,0.0,-1.3,-1.3,UNRELIABLE,0.0942,
momentum,Awesome Oscillator 0-cross,1h,long,transition|mid range|messy|contracting,49,-14.762,34.69,-7.23,13,-15.5298,30.77,-2.02,-4.81,FAIL,,
momentum,Awesome Oscillator 0-cross,1h,short,transition|mid range|messy|contracting,56,9.9821,42.86,5.59,18,-29.8568,27.78,-5.37,-8.26,FAIL,,
momentum,Awesome Oscillator 0-cross,1h,long,transition|mid range|messy|expanding,34,26.4404,47.06,8.99,14,58.6208,57.14,8.21,-4.01,SURVIVOR,,
momentum,Awesome Oscillator 0-cross,1h,short,transition|mid range|messy|expanding,45,11.3223,40.0,5.1,16,-12.925,43.75,-2.07,-8.09,FAIL,,
momentum,Awesome Oscillator 0-cross,1h,long,uptrend|at range high|messy|contracting,16,24.3074,43.75,3.89,8,9.1934,37.5,0.74,-5.18,UNRELIABLE,,
momentum,Awesome Oscillator 0-cross,1h,short,uptrend|at range high|messy|contracting,1,-132.5686,0.0,-1.33,0,0.0,0.0,0.0,0.0,UNRELIABLE,,
momentum,Awesome Oscillator 0-cross,1h,long,downtrend|pulling back in trend|messy|contracting,30,-29.4394,30.0,-8.83,8,18.7303,50.0,1.5,-6.25,FAIL,,
momentum,Awesome Oscillator 0-cross,1h,short,downtrend|pulling back in trend|messy|contracting,17,36.315,58.82,6.17,4,-73.4916,25.0,-2.94,-4.47,UNRELIABLE,,
momentum,Awesome Oscillator 0-cross,1h,long,uptrend|pulling back in trend|messy|contracting,23,-20.3472,34.78,-4.68,6,-44.2149,33.33,-2.65,-3.05,UNRELIABLE,,
momentum,Awesome Oscillator 0-cross,1h,short,uptrend|pulling back in trend|messy|contracting,32,12.5321,43.75,4.01,7,104.5108,71.43,7.32,-2.05,UNRELIABLE,,
momentum,Awesome Oscillator 0-cross,1h,long,uptrend|at range high|messy|expanding,18,70.7669,55.56,12.74,4,54.6583,75.0,2.19,-1.78,UNRELIABLE,,
momentum,Awesome Oscillator 0-cross,1h,short,uptrend|at range high|messy|expanding,1,23.3881,100.0,0.23,2,108.6766,50.0,2.17,-0.82,UNRELIABLE,,
momentum,Awesome Oscillator 0-cross,1h,long,downtrend|pulling back in trend|messy|expanding,29,21.3937,51.72,6.2,6,100.5703,66.67,6.03,-1.89,UNRELIABLE,,
