family,config,symbol,tf,stop%,target%,tr_n,tr_exp,tr_win%,tr_ret%,tr_dd%,va_n,va_exp,va_win%,va_ret%,va_dd%,med_hold_h,mean_hold_h,trades_yr,verdict,mean_ret_pct,tstat,win_pct
3a-bos-choch,k=5 struct=wick mode=both R2.5,QQQ,1h,1.9268070448599879,4.81701761214997,120,-7.472714554179538,47.5,-8.967257465015443,-14.201586015076412,45.0,-19.99283625367243,53.333333333333336,-8.9967763141526,-8.996776314152594,46.0,52.81818181818182,70.89799519631391,FAIL,,,
3a-bos-choch,k=5 struct=body mode=cont R1.5,QQQ,1h,1.7150669633400961,2.5726004450101443,68,1.726414735678458,50.0,1.1739620202613432,-11.321078264383635,28.0,-30.299600873425852,42.857142857142854,-8.483888244559235,-9.597121175898199,45.0,51.791666666666664,41.24974265967355,FAIL,,,
3a-bos-choch,k=5 struct=body mode=cont R2.5,QQQ,1h,1.7150669633400961,4.287667408350241,68,0.012097931688966876,50.0,0.008226593548488204,-11.32107826438368,28.0,-30.299600873425852,42.857142857142854,-8.483888244559235,-9.597121175898199,46.0,51.979166666666664,41.24974265967355,FAIL,,,
3a-bos-choch,k=5 struct=body mode=choch R1.5,QQQ,1h,1.6232782930608893,2.434917439591334,79,-9.395610484057066,45.56962025316456,-7.422532282405081,-14.582677439831802,25.0,27.357989767106773,60.0,6.8394974417766985,-4.533505084675445,29.0,48.02884615384615,44.68722121464634,FAIL,,,
3a-bos-choch,k=5 struct=body mode=choch R2.5,QQQ,1h,1.6232782930608893,4.058195732652223,79,-5.892359136204677,45.56962025316456,-4.6549637176016905,-15.032689322261541,25.0,4.687656967948206,60.0,1.1719142419870598,-4.533505084675472,45.0,49.625,44.68722121464634,FAIL,,,
3a-bos-choch,k=5 struct=body mode=both R1.5,QQQ,1h,1.6586583076331662,2.4879874614497495,129,2.8487133487833067,50.3875968992248,3.6748402199304753,-14.133174321480787,45.0,-12.59996075547331,51.11111111111111,-5.669982339962987,-8.016898824599625,29.0,48.57471264367816,74.7651585706583,FAIL,,,
3a-bos-choch,k=5 struct=body mode=both R2.5,QQQ,1h,1.6586583076331662,4.146645769082916,129,3.912464911162313,50.3875968992248,5.0470797353993735,-14.133174321480938,45.0,-17.434857903077216,51.11111111111111,-7.845686056384748,-8.728152539051788,36.0,49.58045977011494,74.7651585706583,FAIL,,,
3a-bos-choch,k=8 struct=wick mode=cont R1.5,QQQ,1h,2.2665674506129383,3.3998511759194074,48,22.923352069915268,58.333333333333336,11.003208993559333,-8.656476363181255,21.0,-15.294064222108014,57.14285714285714,-3.211753486642688,-6.098312938142627,46.0,53.04347826086956,29.648252536640364,FAIL,,,
3a-bos-choch,k=8 struct=wick mode=cont R2.5,QQQ,1h,2.2665674506129383,5.666418626532346,48,21.33831446915705,58.333333333333336,10.242390945195389,-8.656476363181257,21.0,-15.294064222108014,57.14285714285714,-3.211753486642688,-6.098312938142627,46.0,53.130434782608695,29.648252536640364,FAIL,,,
3a-bos-choch,k=8 struct=wick mode=choch R1.5,QQQ,1h,2.872046136259174,4.308069204388761,48,1.071879795508418,50.0,0.5145023018440442,-9.001349458967221,13.0,-21.243249325391496,53.84615384615385,-2.7616224123008903,-5.110856105073399,46.0,57.885245901639344,26.210773981667568,FAIL,,,
3a-bos-choch,k=8 struct=wick mode=choch R2.5,QQQ,1h,2.872046136259174,7.1801153406479346,48,4.755591537301787,50.0,2.2826839379048502,-9.001349458967221,13.0,-21.243249325391496,53.84615384615385,-2.7616224123008903,-5.110856105073399,46.0,57.98360655737705,26.210773981667568,FAIL,,,
3a-bos-choch,k=8 struct=wick mode=both R1.5,QQQ,1h,2.524877658980733,3.7873164884710997,88,6.0688176173723605,54.54545454545454,5.340559503287667,-12.832358893030005,32.0,-24.00122816935925,53.125,-7.680393014194964,-10.067053231159116,46.0,56.641666666666666,51.56217832459193,FAIL,,,
3a-bos-choch,k=8 struct=wick mode=both R2.5,QQQ,1h,2.524877658980733,6.312194147451833,88,7.686357205795854,54.54545454545454,6.7639943411003545,-12.83235889302991,32.0,-24.00122816935925,53.125,-7.680393014194964,-10.067053231159116,46.0,56.7,51.56217832459193,FAIL,,,
3a-bos-choch,k=8 struct=body mode=cont R1.5,QQQ,1h,2.1361044536411087,3.2041566804616632,49,10.652810722346937,55.10204081632652,5.219877253949989,-7.624561446928692,22.0,-8.732004873093171,63.63636363636363,-1.9210410720804982,-4.92807325188635,46.0,54.91549295774648,30.507622175383563,FAIL,,,
3a-bos-choch,k=8 struct=body mode=cont R2.5,QQQ,1h,2.1361044536411087,5.3402611341027715,49,9.585481345536635,55.10204081632652,4.69688585931296,-7.624561446928668,22.0,-8.732004873093171,63.63636363636363,-1.9210410720804982,-4.92807325188635,46.0,55.0,30.507622175383563,FAIL,,,
3a-bos-choch,k=8 struct=body mode=choch R1.5,QQQ,1h,2.4350961705990706,3.652644255898606,61,-11.017207351538612,47.540983606557376,-6.720496484438554,-15.015679835418915,13.0,-34.393888577547,46.15384615384615,-4.471205515081111,-5.662571285574395,46.0,53.63513513513514,31.79667663349836,FAIL,,,
3a-bos-choch,k=8 struct=body mode=choch R2.5,QQQ,1h,2.4350961705990706,6.087740426497676,61,-16.632748771360312,45.90163934426229,-10.145976750529794,-15.015679835418915,13.0,-34.393888577547,46.15384615384615,-4.471205515081111,-5.662571285574395,46.0,53.945945945945944,31.79667663349836,FAIL,,,
3a-bos-choch,k=8 struct=body mode=both R1.5,QQQ,1h,2.3355271548324774,3.503290732248716,95,0.256163493956008,53.68421052631579,0.2433553192582094,-12.97148373831597,31.0,-14.8502285288857,58.06451612903226,-4.603570843954563,-6.319393938883041,46.0,52.904761904761905,54.140287240821536,FAIL,,,
3a-bos-choch,k=8 struct=body mode=both R2.5,QQQ,1h,2.3355271548324774,5.838817887081193,95,-4.259426196716193,52.63157894736842,-4.04645488688038,-14.269054291881861,31.0,-14.8502285288857,58.06451612903226,-4.603570843954563,-6.319393938883041,46.0,53.13492063492063,54.140287240821536,FAIL,,,
3b-sweep-reclaim-priorday,long-only tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,107,-2.7072420577153244,41.1214953271028,-2.8967490017553943,-3.457865202841924,38.0,-5.440188289428414,39.473684210526315,-2.0672715499827965,-3.0669989679534755,4.0,14.717241379310344,62.50651585935579,FAIL,,,
3b-sweep-reclaim-priorday,long-only tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,107,-0.6410837029414953,35.51401869158878,-0.685959562147398,-3.9823223690303973,38.0,-9.703141942978379,34.21052631578947,-3.6871939383317787,-4.418394026899577,18.0,16.882758620689657,62.50651585935579,FAIL,,,
3b-sweep-reclaim-priorday,short-only tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,138,-2.9389184697984225,41.30434782608695,-4.055707488321825,-6.578720508771482,53.0,-1.6931997735526512,43.39622641509434,-0.8973958799829096,-4.563909878554093,6.0,17.18848167539267,82.33616916646176,FAIL,,,
3b-sweep-reclaim-priorday,short-only tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,138,-1.8039599225655985,35.507246376811594,-2.4894646931405306,-6.569308005284212,53.0,-3.9758093088356237,39.62264150943396,-2.107178933682885,-4.685988108731441,19.0,19.80628272251309,82.33616916646176,FAIL,,,
3b-sweep-reclaim-priorday,both tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,212,-4.2387840088862125,40.09433962264151,-8.98622209883877,-10.662650006732541,72.0,-3.738929900905608,41.66666666666667,-2.69202952865204,-6.992843971910123,4.0,16.070422535211268,122.42655520039341,FAIL,,,
3b-sweep-reclaim-priorday,both tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,212,-1.0042818953862256,36.79245283018868,-2.1290776182188,-5.843271584264219,72.0,-7.724589275777286,37.5,-5.561704278559643,-8.696950862091091,19.0,18.961267605633804,122.42655520039341,FAIL,,,
3b-sweep-reclaim-priorday,long-only tgt1.5xATR,ES,1h,0.20642480171620886,0.30963720257431326,145,-0.814603458932332,44.827586206896555,-1.1811750154518852,-3.160346749539309,58.0,-2.8915280284597333,37.93103448275862,-1.6770862565066436,-2.9570109569660388,1.0,3.7192118226600983,105.90989167956195,FAIL,,,
3b-sweep-reclaim-priorday,long-only tgt2.5xATR,ES,1h,0.20642480171620886,0.5160620042905222,145,-1.1528712228465807,40.0,-1.6716632731275438,-5.276837744198757,58.0,0.5732207799082971,36.206896551724135,0.33246805234681265,-3.097744801676293,2.0,4.561576354679803,105.90989167956195,FAIL,,,
3b-sweep-reclaim-priorday,short-only tgt1.5xATR,ES,1h,0.20642480171620886,0.30963720257431326,219,-0.34094308531595047,46.118721461187214,-0.7466653568419357,-4.7147884236969215,71.0,-3.5084754773146107,40.845070422535215,-2.491017588893374,-2.8571503994703646,2.0,4.455172413793103,151.29984525651707,FAIL,,,
3b-sweep-reclaim-priorday,short-only tgt2.5xATR,ES,1h,0.20642480171620886,0.5160620042905222,219,0.4241824131469546,41.55251141552511,0.9289594847918359,-6.023379430811063,71.0,-2.1567962330997212,39.436619718309856,-1.5313253255007986,-2.2531649896624297,3.0,5.23448275862069,151.29984525651707,FAIL,,,
3b-sweep-reclaim-priorday,both tgt1.5xATR,ES,1h,0.20642480171620886,0.30963720257431326,342,-0.867860447526595,45.02923976608187,-2.968082730540955,-7.275298874928231,121.0,-3.5910904003658364,38.84297520661157,-4.345219384442666,-5.010370891527728,2.0,3.987041036717063,241.5580288060945,FAIL,,,
3b-sweep-reclaim-priorday,both tgt2.5xATR,ES,1h,0.20642480171620886,0.5160620042905222,342,-0.8378592590676088,40.058479532163744,-2.865478666011223,-10.770407543822037,121.0,-1.54753390672943,37.1900826446281,-1.8725160271426122,-3.1252709025066308,3.0,4.8120950323974085,241.5580288060945,FAIL,,,
3c-choch-confluence,CHoCH-alone(ungated) R1.5,SPY,1h,1.986629580419018,2.9799443706285267,45,3.0993742423793367,55.55555555555556,1.3947184090707054,-5.158520774687601,21.0,-20.25173908416634,52.38095238095239,-4.252865207674928,-5.665571745921731,37.5,53.03030303030303,28.451241701499875,FAIL,,,
3c-choch-confluence,CHoCH-alone(ungated) R2.5,SPY,1h,1.986629580419018,4.966573951047545,45,7.446992516049633,55.55555555555556,3.351146632222335,-5.158520774687603,21.0,-20.25173908416634,52.38095238095239,-4.252865207674928,-5.665571745921731,37.5,53.04545454545455,28.451241701499875,FAIL,,,
3c-choch-confluence,CHoCH+sweep-agree(confluence) R1.5,SPY,1h,1.407546576894175,2.1113198653412626,18,-1.1692042483863487,44.44444444444444,-0.21045676470954344,-4.346466986521201,8.0,0.5467278387100123,62.5,0.0437382270968012,-2.8629664448544334,29.0,48.11538461538461,11.208064912712072,FAIL,,,
3c-choch-confluence,CHoCH+sweep-agree(confluence) R2.5,SPY,1h,1.407546576894175,3.5188664422354377,18,6.474193732556968,44.44444444444444,1.1653548718602469,-4.346466986521201,8.0,-7.467299488066374,62.5,-0.5973839590453056,-3.091655432479595,29.0,48.23076923076923,11.208064912712072,FAIL,,,
3c-choch-confluence,CHoCH-alone(ungated) R1.5,ES,1h,1.0675290977457008,1.6012936466185512,114,-9.431253115372959,42.98245614035088,-10.751628551525172,-11.864197953481561,45.0,1.4688938943720131,55.55555555555556,0.6610022524674131,-2.8942556570477085,13.0,17.867924528301888,82.95405308891799,FAIL,,,
3c-choch-confluence,CHoCH-alone(ungated) R2.5,ES,1h,1.0675290977457008,2.668822744364252,114,-9.562862539764609,42.98245614035088,-10.901663295331653,-12.012362365510853,45.0,3.8194572647868172,55.55555555555556,1.718755769154079,-2.8942556570477276,13.0,17.91823899371069,82.95405308891799,FAIL,,,
3c-choch-confluence,CHoCH+sweep-agree(confluence) R1.5,ES,1h,0.8305069946341596,1.2457604919512393,22,-8.902157621019962,40.909090909090914,-1.9584746766243888,-4.44988620595907,7.0,-21.00074935345765,42.857142857142854,-1.4700524547420324,-1.9875315732103105,13.0,16.862068965517242,15.12998452565171,FAIL,,,
3c-choch-confluence,CHoCH+sweep-agree(confluence) R2.5,ES,1h,0.8305069946341596,2.0762674865853987,22,-13.193342847056307,40.909090909090914,-2.902535426352393,-5.2184674522769505,7.0,-21.00074935345765,42.857142857142854,-1.4700524547420324,-1.9875315732103105,13.0,17.344827586206897,15.12998452565171,FAIL,,,
4a-squeeze-expansion,long-only tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,15,2.9629268768905606,46.666666666666664,0.44443903153359443,-1.9590241764135188,6.0,3.344154553315699,50.0,0.20064927319893844,-0.7750643777418185,3.0,16.80952380952381,9.052667814113597,INSUFFICIENT-SAMPLE,,,
4a-squeeze-expansion,long-only tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,15,5.223197616230391,46.666666666666664,0.783479642434548,-1.9590241764134826,6.0,7.889031760559495,50.0,0.47334190563357303,-0.8918639539761278,24.0,25.761904761904763,9.052667814113597,INSUFFICIENT-SAMPLE,,,
4a-squeeze-expansion,short-only tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,17,-10.510313656067142,29.411764705882355,-1.786753321531409,-2.413900220704368,8.0,-11.188512804780657,37.5,-0.8950810243824492,-1.1747188380705276,18.0,13.32,10.776985492992377,FAIL,,,
4a-squeeze-expansion,short-only tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,17,-8.427273058687312,23.52941176470588,-1.4326364199768404,-2.754078131555795,8.0,-2.372727755289361,37.5,-0.18981822042314356,-1.1747188380705276,18.0,14.24,10.776985492992377,FAIL,,,
4a-squeeze-expansion,both tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,31,-3.119185975557787,38.70967741935484,-0.9669476524229115,-2.8863058934675156,12.0,-12.801594908648136,33.33333333333333,-1.5361913890377776,-2.0524463214721247,3.0,14.069767441860465,18.53641504794689,FAIL,,,
4a-squeeze-expansion,both tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,31,-0.8851386807470384,35.483870967741936,-0.2743929910315801,-3.3783039872895495,12.0,-4.027275007881751,33.33333333333333,-0.4832730009458053,-1.5416786127508593,19.0,18.488372093023255,18.53641504794689,FAIL,,,
4a-squeeze-expansion,long-only tgt1.5xATR,ES,1h,0.20642480171620886,0.30963720257431326,92,2.4839296001489894,50.0,2.2852152321370722,-1.20539518664453,26.0,0.08776561914468263,50.0,0.022819060977607997,-1.244764774084054,4.0,5.728813559322034,61.56338531127247,SURVIVOR,,,
4a-squeeze-expansion,long-only tgt2.5xATR,ES,1h,0.20642480171620886,0.5160620042905222,92,5.4710002095118755,47.82608695652174,5.033320192750934,-1.0276657876569342,26.0,1.0388094541157653,50.0,0.2700904580700936,-1.376669992274548,7.0,7.313559322033898,61.56338531127247,SURVIVOR,,,
4a-squeeze-expansion,short-only tgt1.5xATR,ES,1h,0.20642480171620886,0.30963720257431326,67,-0.0880785144823649,40.298507462686565,-0.05901260470317915,-1.283541653845174,25.0,3.7504345308586924,52.0,0.9376086327146815,-1.0155236737390017,1.5,3.108695652173913,47.998571598619215,FAIL,,,
4a-squeeze-expansion,short-only tgt2.5xATR,ES,1h,0.20642480171620886,0.5160620042905222,67,1.0311500521626176,32.83582089552239,0.6908705349489619,-1.7203200053206344,25.0,8.055914354611014,52.0,2.013978588652754,-1.0155236737391355,2.0,3.9130434782608696,47.998571598619215,SURVIVOR,,,
4a-squeeze-expansion,both tgt1.5xATR,ES,1h,0.20642480171620886,0.30963720257431326,152,1.9416708763800024,46.71052631578947,2.951339732097602,-1.3507771684778462,50.0,1.8092310103408453,50.0,0.9046155051704252,-1.7811997309614243,2.0,4.2772277227722775,105.38816807522915,SURVIVOR,,,
4a-squeeze-expansion,both tgt2.5xATR,ES,1h,0.20642480171620886,0.5160620042905222,152,4.283267193744127,42.10526315789473,6.51056613449108,-1.2539341166025944,50.0,4.465490079734554,50.0,2.232745039867279,-1.8298157781192543,4.0,5.569306930693069,105.38816807522915,SURVIVOR,,,
4b-volgate-dipbuy,rsi2<5 gate=unfiltered,SPY,1d,,,65,113.523748499005,73.84615384615385,73.79043652435324,-15.576925870280196,29.0,31.024938955925446,79.3103448275862,8.997232297218382,-9.634855960955209,108.5,116.43617021276596,3.512378516624041,SURVIVOR,,,
4b-volgate-dipbuy,rsi2<5 gate=vol>30pct,SPY,1d,,,41,119.3492470989239,73.17073170731707,48.9331913105588,-14.093322741900321,18.0,47.8028083116456,72.22222222222221,8.604505496096216,-8.187873197687896,120.0,122.03389830508475,2.2045780051150894,SURVIVOR,,,
4b-volgate-dipbuy,rsi2<5 gate=vol>50pct,SPY,1d,,,28,183.27190088538705,75.0,51.316132247908364,-8.241816397629274,13.0,55.86859543148743,76.92307692307693,7.262917406093372,-8.187873197687876,96.0,114.70731707317073,1.5319948849104859,INSUFFICIENT-SAMPLE,,,
4b-volgate-dipbuy,rsi2<5 gate=vol>70pct,SPY,1d,,,17,211.56521466896382,82.35294117647058,35.96608649372386,-8.24181639762926,9.0,115.2566694754967,88.88888888888889,10.373100252794698,-6.622243530921137,96.0,108.0,0.9715089514066496,INSUFFICIENT-SAMPLE,,,
4c-volgate-orb,H1h long tgt2.5xrange gate=unfiltered,SPY,1h,0.451600518646232,1.12900129661558,227,2.0854189529207616,45.37444933920705,4.733901023130138,-8.379657109192685,79.0,0.27043626115409086,41.77215189873418,0.21364464631172808,-4.098751456906102,23.0,23.176470588235293,131.9103024342267,SURVIVOR,,,
4c-volgate-orb,H1h long tgt2.5xrange gate=vol>30pct,SPY,1h,0.451600518646232,1.12900129661558,162,2.5603762271502326,42.592592592592595,4.147809487983367,-5.321023475321511,43.0,1.7092528084057301,39.53488372093023,0.7349787076144532,-2.041612247166572,22.0,22.33170731707317,88.37128104253749,SURVIVOR,,,
4c-volgate-orb,H1h long tgt2.5xrange gate=vol>50pct,SPY,1h,0.451600518646232,1.12900129661558,124,3.3180106860224234,41.935483870967744,4.114333250667812,-3.555290762867265,30.0,3.7493719321096552,36.666666666666664,1.1248115796328895,-1.6058279054306717,21.5,20.857142857142858,66.38623063683305,SURVIVOR,,,
5a-relative-strength,N5d long-QQQ-catchup hold5d,QQQ,1d,2.55616592806813,,164,46.28907157670821,51.21951219512195,75.91407738580148,-36.73138623389193,47.0,50.1665192815528,61.702127659574465,23.57826406232981,-12.318690840967633,168.0,139.8957345971564,9.64069927445584,SURVIVOR,,,
5a-relative-strength,N5d short-SPY-meanrev hold5d,SPY,1d,1.9571677696175787,,164,-25.351879021592424,34.756097560975604,-41.57708159541157,-53.11144440337397,47.0,-18.913923142539986,34.04255319148936,-8.889543876993788,-14.286106669558796,168.0,143.18009478672985,9.64069927445584,FAIL,,,
5a-relative-strength,N5d long-SPY-catchup hold5d,SPY,1d,1.9571677696175787,,171,1.5302732972677031,46.783625730994146,2.6167673383277634,-33.65956328580191,50.0,50.77351198975808,57.99999999999999,25.386755994879053,-6.70189898240433,168.0,136.05429864253395,10.097604453340004,SURVIVOR,,,
5a-relative-strength,N5d short-QQQ-meanrev hold5d,QQQ,1d,2.55616592806813,,171,-3.1534020809710044,43.859649122807014,-5.392317558460413,-41.038154200747776,50.0,-37.08185830728758,32.0,-18.54092915364379,-20.557699734760156,168.0,132.0452488687783,10.097604453340004,FAIL,,,
5a-relative-strength,N10d long-QQQ-catchup hold5d,QQQ,1d,2.55616592806813,,141,17.15619523510955,50.35460992907801,24.190235281504457,-33.74376384359369,40.0,76.31408781412779,62.5,30.525635125651117,-8.517981203245244,168.0,139.7403314917127,8.269983737803352,SURVIVOR,,,
5a-relative-strength,N10d short-SPY-meanrev hold5d,SPY,1d,1.9571677696175787,,141,0.5203433860375647,41.13475177304964,0.7336841743129652,-31.31108480870989,40.0,-20.144348699965256,35.0,-8.057739479986104,-17.791314463809513,168.0,152.46408839779005,8.269983737803352,FAIL,,,
5a-relative-strength,N10d long-SPY-catchup hold5d,SPY,1d,1.9571677696175787,,145,19.943774970045933,47.58620689655172,28.918473706566594,-12.662622219038116,43.0,20.552734154525965,53.48837209302325,8.837675686446156,-9.867550765593386,168.0,136.32978723404256,8.589817363022267,SURVIVOR,,,
5a-relative-strength,N10d short-QQQ-meanrev hold5d,QQQ,1d,2.55616592806813,,145,-3.951276804004775,37.93103448275862,-5.729351365806923,-36.31833189488653,43.0,-73.01808821490106,25.581395348837212,-31.397777932407458,-35.02980332873948,168.0,131.87765957446808,8.589817363022267,FAIL,,,
5b-volpct-tercile-dipbuy,rsi2<5 volterc=low-vol(<33pct),SPY,1d,,,29,23.26851177960653,68.96551724137932,6.7478684160859,-13.76345165254591,14.0,34.24822102590939,92.85714285714286,4.794750943627313,-5.438508756171433,120.0,113.90697674418605,1.6067263427109975,INSUFFICIENT-SAMPLE,,,
5b-volpct-tercile-dipbuy,rsi2<5 volterc=mid-vol(33-67pct),SPY,1d,,,18,33.67832203009968,66.66666666666666,6.062097965417945,-14.093322741900337,8.0,59.5634624796312,62.5,4.765076998370499,-3.433306622244433,120.0,137.5,0.9715089514066496,INSUFFICIENT-SAMPLE,,,
5b-volpct-tercile-dipbuy,rsi2<5 volterc=high-vol(>67pct),SPY,1d,,,20,192.0602690263322,80.0,38.412053805266446,-8.241816397629261,10.0,59.6620915386773,80.0,5.966209153867741,-8.116135077469073,96.0,109.6,1.1209718670076727,INSUFFICIENT-SAMPLE,,,
5b-volpct-tercile-dipbuy,rsi2<5 volterc=low-vol(<33pct),ES,1d,,,26,66.60786755922828,88.46153846153845,17.318045565399352,-3.1497920320093047,10.0,31.704464581919456,80.0,3.1704464581919556,-4.940147434272168,120.0,104.69444444444444,1.7432056211056608,INSUFFICIENT-SAMPLE,,,
5b-volpct-tercile-dipbuy,rsi2<5 volterc=mid-vol(33-67pct),ES,1d,,,13,-27.388107098792368,69.23076923076923,-3.56045392284301,-15.249523035909931,6.0,83.74234961142974,83.33333333333334,5.024540976685787,-4.087220362248582,96.0,137.68421052631578,0.9200251889168766,FAIL,,,
5b-volpct-tercile-dipbuy,rsi2<5 volterc=high-vol(>67pct),ES,1d,,,7,34.10071936005962,57.14285714285714,2.3870503552041678,-4.401892141891925,8.0,11.381513108300169,62.5,0.9105210486640036,-8.83217277362806,144.0,137.66666666666666,0.726335675460692,INSUFFICIENT-SAMPLE,,,
6a-turn-of-month,TOM N=1d stop=none,SPY,1d,,,241,22.848509879201224,60.58091286307054,55.06490880887496,-16.61177713850458,81.0,-6.857145288020659,49.382716049382715,-5.5542876832967325,-12.73706669655687,48.0,64.54968944099379,12.031764705882352,FAIL,,,
6a-turn-of-month,TOM N=1d stop=2xATR,SPY,1d,2.63809994132364,,241,28.59161822489023,59.75103734439834,68.90579992198545,-12.007583206979357,81.0,-3.431939121976613,49.382716049382715,-2.779870688801056,-10.782098718262787,48.0,61.04347826086956,12.031764705882352,FAIL,,,
6a-turn-of-month,TOM N=2d stop=none,SPY,1d,,,240,34.62084428835504,55.00000000000001,83.09002629205209,-23.63510728969068,81.0,-6.260436913984314,55.55555555555556,-5.070953900327291,-15.605537876920755,144.0,145.3551401869159,11.994398976982097,FAIL,,,
6a-turn-of-month,TOM N=2d stop=2xATR,SPY,1d,2.63809994132364,,240,28.115057531439803,54.166666666666664,67.47613807545554,-18.06828347999082,81.0,-1.272259817415011,55.55555555555556,-1.0305304521061598,-12.83712342609324,144.0,131.595015576324,11.994398976982097,FAIL,,,
6a-turn-of-month,TOM N=3d stop=none,SPY,1d,,,240,51.21140572106871,60.416666666666664,122.9073737305649,-31.609596527952235,81.0,27.25170342870328,58.0246913580247,22.07387977724966,-8.926406262269735,192.0,212.64797507788163,11.994398976982097,SURVIVOR,,,
6a-turn-of-month,TOM N=3d stop=2xATR,SPY,1d,2.63809994132364,,240,43.284661136852904,56.666666666666664,103.88318672844696,-17.83637144186712,81.0,26.522098386533315,58.0246913580247,21.482899693091984,-7.698527436687222,192.0,185.65420560747663,11.994398976982097,SURVIVOR,,,
6b-day-of-week,long Mon->Fri,SPY,1d,,,916,3.8365554425182324,53.38427947598253,35.14284785346702,-61.05329010069956,307.0,18.573653321686752,58.306188925081436,57.02111569757833,-16.346032285970722,144.0,151.94685200327064,45.69828644501278,SURVIVOR,,,
6b-day-of-week,long Tue-only 1d hold,SPY,1d,,,1035,-0.022836285454607294,51.690821256038646,-0.23635555445518097,-32.10401466124412,345.0,1.453000206761947,55.072463768115945,5.012850713328709,-13.2689869815341,24.0,24.660869565217393,51.56470588235294,FAIL,,,
1d-lasthour-drift-AUDIT,all,SPY,1h,,,583,,,,,,,,,,,,,AUDIT-ONLY,0.0002372886577898799,0.02493219197365878,51.286449399656945
1d-lasthour-drift-AUDIT,momentum-up(day-so-far>0),SPY,1h,,,321,,,,,,,,,,,,,AUDIT-ONLY,-0.017329893277969896,-1.4053643039644248,47.97507788161994
1d-lasthour-drift-AUDIT,momentum-down(day-so-far<0),SPY,1h,,,262,,,,,,,,,,,,,AUDIT-ONLY,0.021760439044732204,1.4744403063778564,55.343511450381676
1d-lasthour-drift-AUDIT,all,ES,1h,,,582,,,,,,,,,,,,,AUDIT-ONLY,-0.002772000435639586,-0.6765653103191145,50.687285223367695
1d-lasthour-drift-AUDIT,momentum-up(day-so-far>0),ES,1h,,,308,,,,,,,,,,,,,AUDIT-ONLY,0.00339095669840857,0.8307900195796981,52.5974025974026
1d-lasthour-drift-AUDIT,momentum-down(day-so-far<0),ES,1h,,,271,,,,,,,,,,,,,AUDIT-ONLY,-0.009598362759509968,-1.2867232201557945,48.708487084870846
