entry_idx,exit_idx,entry_time,exit_time,direction,entry_price,exit_price,stop_price,stop_dist_pct,notional,leverage,pnl,reason,hold_hours
12207,12230,2021-08-16 01:00:00+00:00,2021-08-17 00:00:00+00:00,1,47571.2671,45496.347,45510.0,4.333008611410305,4374.662100816369,0.4615730498973187,-198.5183900842787,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",23.0
12344,12584,2021-08-21 18:00:00+00:00,2021-08-31 18:00:00+00:00,1,49648.8902,47360.7875,44000.0,11.377676675640982,1631.1249039456065,0.17578281199376114,-87.40138985114734,time_cap,240.0
12882,12891,2021-09-13 04:00:00+00:00,2021-09-13 13:00:00+00:00,-1,44645.6023,46262.37455,46248.5,3.590270076835768,5120.397240749892,0.5570611561798355,-191.1070483642627,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",9.0
12971,13003,2021-09-16 21:00:00+00:00,2021-09-18 05:00:00+00:00,-1,47143.8526,48461.5341,48447.0,2.7641936925621597,6512.349314263345,0.72353829812345,-187.99605555739043,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",32.0
14115,14222,2021-11-03 13:00:00+00:00,2021-11-08 00:00:00+00:00,-1,62477.75105,64277.77755,64258.5,2.8502129479258858,6183.889803728369,0.7017019557978676,-130.70255746190927,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",107.0
14559,14664,2021-11-22 01:00:00+00:00,2021-11-26 10:00:00+00:00,-1,58154.04855,54383.45579369499,60047.5,3.2559237012914735,5333.048088725836,0.6142650084849018,351.27423099442655,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",105.0
14756,14765,2021-11-30 06:00:00+00:00,2021-11-30 15:00:00+00:00,-1,56317.0998,58889.16145,58871.5,4.535745287082408,3983.1483010413262,0.44094186807533203,-186.3554280113652,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",9.0
14953,15193,2021-12-08 11:00:00+00:00,2021-12-18 11:00:00+00:00,-1,49191.2382,47064.115,51923.5,5.554366793718968,3185.5719896252517,0.36007704825357506,142.29085921533346,time_cap,240.0
15240,15258,2021-12-20 10:00:00+00:00,2021-12-21 04:00:00+00:00,-1,45849.2411,48404.517,48390.0,5.541550610310976,3244.2935670666975,0.36090981399297656,-184.0830663510367,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",18.0
15303,15319,2021-12-23 01:00:00+00:00,2021-12-23 17:00:00+00:00,-1,48265.516,49600.8758,49586.0,2.7358746149113924,6436.790183264558,0.73102765349675,-184.6300184557481,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",16.0
15413,15426,2021-12-27 15:00:00+00:00,2021-12-28 04:00:00+00:00,1,51525.453,49268.2151,49283.0,4.3521267052227595,3961.5093940860797,0.459545444207749,-178.84006668224637,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",13.0
15582,15634,2022-01-03 16:00:00+00:00,2022-01-05 20:00:00+00:00,-1,46682.990900000004,44062.18739181001,48000.0,2.8211754958485225,5984.4950158091415,0.7089243483587191,332.8822762724311,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",52.0
16301,16349,2022-02-02 15:00:00+00:00,2022-02-04 15:00:00+00:00,-1,37698.687,39261.775,39250.0,4.115031910793078,4264.626770000197,0.4860229624840371,-181.20003304006073,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",48.0
16812,16834,2022-02-23 22:00:00+00:00,2022-02-24 20:00:00+00:00,-1,37500.24655,39251.772,39240.0,4.639312031403155,3704.574097141514,0.4310984013280741,-178.47613212243948,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",22.0
16888,16925,2022-02-27 02:00:00+00:00,2022-02-28 15:00:00+00:00,-1,38203.03565,40312.09,40300.0,5.488999275375652,3066.0821893980747,0.3643651419252784,-174.08102029247863,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",37.0
17235,17268,2022-03-13 13:00:00+00:00,2022-03-14 22:00:00+00:00,-1,38506.4446,39317.29165,39305.5,2.0751212123074,7942.456940593289,0.9637991208119019,-174.8088662627512,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",33.0
17279,17292,2022-03-15 09:00:00+00:00,2022-03-15 22:00:00+00:00,-1,38354.99005,39933.9766,39922.0,4.085543883487462,3948.542373498476,0.48953090629705326,-166.7465341153419,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",13.0
17703,17811,2022-04-02 01:00:00+00:00,2022-04-06 13:00:00+00:00,1,46909.56865,44188.7394,44202.0,5.771889889249708,2737.1364280410294,0.34650695671188225,-165.48371638322962,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",108.0
17865,17931,2022-04-08 19:00:00+00:00,2022-04-11 13:00:00+00:00,-1,42916.62115,40798.099209035,43982.0,2.4824387881710046,6230.760941798148,0.8056593417449569,304.040968714986,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",66.0
18086,18104,2022-04-18 00:00:00+00:00,2022-04-18 18:00:00+00:00,-1,39650.1014,40574.1686,40562.0,2.2998644840792273,6989.787742040202,0.8696164551628873,-171.46431808945897,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",18.0
18179,18419,2022-04-21 21:00:00+00:00,2022-05-01 21:00:00+00:00,-1,40577.823000000004,38331.496,42950.0,5.845993758709026,2691.1824733911317,0.3421146314124121,146.61948939631853,time_cap,240.0
18465,18477,2022-05-03 19:00:00+00:00,2022-05-04 07:00:00+00:00,-1,37753.17065,38641.589,38630.0,2.322531683838851,6900.174939829269,0.8611292642063135,-169.71948913897268,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",12.0
18509,18568,2022-05-05 15:00:00+00:00,2022-05-08 02:00:00+00:00,-1,38196.03775,34481.454583975006,40058.5,4.8760613919960765,3217.030033554383,0.4101671080850103,310.27754264223773,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",59.0
