family,config,tf,asset,tr_n,tr_exp,tr_win%,tr_dd%,tr_ret%,va_n,va_exp,va_win%,va_dd%,va_ret%,med_hold_h,mean_hold_h,stop_%price,target_%price,stop_%margin_at_20x,size_frac_leverage,round_trip_cost_bps,edge_%notional_per_trade,edge_x_cost,k,verdict,n_events,buffer_pct,trades_yr,max_wait,threshold,gate_name,vmult,hold_h,caveat,disp_mult,thresh,mode,positive_both,shape_key,gld_gcf_transfer
3-choch-confluence,k8 CHoCH thresh>=2,4h,GLD,3,-100.07139461682225,0.0,-3.354887980706173,-3.0021418385046683,2,-100.57235798205056,0.0,-2.6234550195049366,-2.011447159641011,428.0,452.8,2.744294161929072,6.86073540482268,54.89,0.36439242333156474,4.0,-2.7517526035846016,-68.79381508961504,8,FAIL,10,,2.1535966981132075,,2.0,,,,,,,,False,"('3-choch-confluence', '4h', 'k8 CHoCH thresh>=2')",HOLDS
4-vol-gated-trend-strict,20/100 ungated,1h,GC=F,56,40.680484042019934,55.35714285714286,-7.691734512210675,22.781071063531154,17,155.31222393749158,64.70588235294117,-5.963665699219772,26.403078069373564,135.0,139.68493150684932,1.462956874877348,,29.26,0.6835471483626873,2.0,0.9856751932736403,49.28375966368201,8,SURVIVOR,89,,38.076758300606926,,,ungated,,,,,,,True,"('4-vol-gated-trend-strict', '1h', '20/100 ungated')",HOLDS
4-vol-gated-trend-strict,20/100 fixed-median(0.28%),1h,GC=F,48,23.615170268768072,54.166666666666664,-7.22989587724742,11.335281729008685,16,131.75758634949204,68.75,-4.721466188411066,21.08121381591872,102.0,126.828125,1.6954809140428413,,33.91,0.5898031595150897,2.0,0.8587742108840501,42.93871054420251,8,SURVIVOR,80,,33.382363441627994,,,fixed-median(0.28%),,,,,,,True,"('4-vol-gated-trend-strict', '1h', '20/100 fixed-median')",HOLDS
4-vol-gated-trend-strict,20/100 fixed-p75-STRICT(0.36%),1h,GC=F,29,12.883228826559922,48.275862068965516,-6.323574633126269,3.73613635970238,13,113.09312832574268,76.92307692307693,-3.5707719890663707,14.70210668234655,103.0,130.4047619047619,2.141042560246528,,42.82,0.467062177355716,2.0,0.9399300735522895,46.99650367761448,8,INSUFFICIENT-SAMPLE,57,,21.90717600856837,,,fixed-p75-STRICT(0.36%),,,,,,,True,"('4-vol-gated-trend-strict', '1h', '20/100 fixed-p75-STRICT')",HOLDS
4-vol-gated-trend-strict,20/100 adaptive-median,1h,GC=F,42,22.461633458597177,54.761904761904766,-5.981394986461456,9.433886052610818,15,140.69397437117004,73.33333333333333,-4.703335077685807,21.1040961556755,140.0,139.2280701754386,1.7023161091981946,,34.05,0.5874349626351174,2.0,0.9120227904486609,45.601139522433044,8,SURVIVOR,72,,29.73116744019993,,,adaptive-median,,,,,,,True,"('4-vol-gated-trend-strict', '1h', '20/100 adaptive-median')",HOLDS
4-vol-gated-trend-strict,20/100 adaptive-p75-STRICT,1h,GC=F,27,5.270845090615829,51.85185185185185,-6.554505036717459,1.4231281744662816,13,124.35211145240464,76.92307692307693,-3.9807650212844505,16.165774488812602,105.0,123.725,1.9125607779578604,,38.25,0.5228592008813187,2.0,0.8409961340276434,42.04980670138217,8,INSUFFICIENT-SAMPLE,49,,20.863977151017494,,,adaptive-p75-STRICT,,,,,,,True,"('4-vol-gated-trend-strict', '1h', '20/100 adaptive-p75-STRICT')",HOLDS
4-vol-gated-trend-strict,20/100 ungated,4h,GC=F,15,42.285068076140185,66.66666666666666,-4.133127338921417,6.342760211421017,4,311.9440294080832,50.0,-4.319887465470932,12.477761176323332,520.0,521.6842105263158,2.776178491321173,,55.52,0.36020738692637294,2.0,2.7499540353740004,137.4977017687,8,INSUFFICIENT-SAMPLE,25,,9.918651738923298,,,ungated,,,,,,,True,"('4-vol-gated-trend-strict', '4h', '20/100 ungated')",HOLDS
4-vol-gated-trend-strict,20/100 fixed-median(0.55%),4h,GC=F,14,-3.331787022615572,50.0,-4.195977267104473,-0.46645018316617826,4,224.58264162043497,75.0,-2.5491679085655297,8.983305664817397,496.0,486.6666666666667,4.230224925926865,,84.6,0.23639404937336628,2.0,2.0015674638332133,100.07837319166066,8,FAIL,24,,9.396617436874703,,,fixed-median(0.55%),,,,,,,False,"('4-vol-gated-trend-strict', '4h', '20/100 fixed-median')",HOLDS
4-vol-gated-trend-strict,20/100 fixed-p75-STRICT(0.72%),4h,GC=F,8,14.11380421040667,75.0,-3.0519447358100837,1.1291043368325315,4,91.01906443075404,50.0,-3.0144447147383766,3.640762577230161,520.0,462.6666666666667,4.280459566169619,,85.61,0.2336197748259196,2.0,1.7014352051379689,85.07176025689844,8,INSUFFICIENT-SAMPLE,19,,6.264411624583135,,,fixed-p75-STRICT(0.72%),,,,,,,True,"('4-vol-gated-trend-strict', '4h', '20/100 fixed-p75-STRICT')",HOLDS
4-vol-gated-trend-strict,20/100 adaptive-median,4h,GC=F,13,-13.438204299384848,53.84615384615385,-3.401532185868254,-1.7469665589200267,4,228.48721091480456,75.0,-2.590517050032754,9.139488436592181,500.0,463.29411764705884,4.159638106552631,,83.19,0.24040552913117882,2.0,1.8088362179934758,90.4418108996738,8,FAIL,23,,8.874583134826109,,,adaptive-median,,,,,,,False,"('4-vol-gated-trend-strict', '4h', '20/100 adaptive-median')",HOLDS
4-vol-gated-trend-strict,20/100 adaptive-p75-STRICT,4h,GC=F,8,-10.777313289694803,50.0,-2.830250512357969,-0.8621850631755801,4,142.6082348039281,75.0,-2.422759758889115,5.704329392157126,542.0,536.0,4.808477713793356,,96.17,0.20796602574063108,2.0,1.9402785910732179,97.01392955366089,8,FAIL,17,,6.264411624583135,,,adaptive-p75-STRICT,,,,,,,False,"('4-vol-gated-trend-strict', '4h', '20/100 adaptive-p75-STRICT')",HOLDS
4-vol-gated-trend-strict,20/100 ungated,1d,GC=F,34,30.130008872235894,41.17647058823529,-7.3686390005405515,10.244203016560194,8,10.267503721801404,62.5,-2.107481583929366,0.8214002977441126,1475.5,2365.0476190476193,6.956789021947713,,139.14,0.14374447706336035,2.0,1.8328825632900114,91.64412816450057,8,SURVIVOR,47,,2.027021670190275,,,ungated,,,,,,,True,"('4-vol-gated-trend-strict', '1d', '20/100 ungated')",HOLDS
4-vol-gated-trend-strict,20/100 fixed-median(1.13%),1d,GC=F,26,13.343848759187145,42.30769230769231,-6.437375053686946,3.4694006773886565,3,-13.970060957664222,66.66666666666666,-1.7077419559640479,-0.4191018287299286,2256.0,2393.2758620689656,8.0,,160.0,0.125,2.0,0.8414617513541327,42.07308756770664,8,FAIL,34,,1.3996102008456661,,,fixed-median(1.13%),,,,,,,False,"('4-vol-gated-trend-strict', '1d', '20/100 fixed-median')",FAILS
4-vol-gated-trend-strict,20/100 fixed-p75-STRICT(1.46%),1d,GC=F,18,15.752906380307245,44.44444444444444,-5.0790766385660735,2.835523148455299,2,-42.80479312355237,50.0,-2.0448612108617157,-0.8560958624710513,1272.5,2258.25,8.0,,160.0,0.125,2.0,0.7917709143937027,39.588545719685136,8,FAIL,23,,0.9652484143763214,,,fixed-p75-STRICT(1.46%),,,,,,,False,"('4-vol-gated-trend-strict', '1d', '20/100 fixed-p75-STRICT')",FAILS
4-vol-gated-trend-strict,20/100 adaptive-median,1d,GC=F,24,12.58924863014128,41.66666666666667,-6.4651504992458655,3.0214196712339048,5,2.679056242716615,40.0,-1.748688459120113,0.1339528121358402,1631.0,2388.344827586207,8.0,,160.0,0.125,2.0,0.8704475816192381,43.522379080961905,8,INSUFFICIENT-SAMPLE,33,,1.3996102008456661,,,adaptive-median,,,,,,,True,"('4-vol-gated-trend-strict', '1d', '20/100 adaptive-median')",HOLDS
4-vol-gated-trend-strict,20/100 adaptive-p75-STRICT,1d,GC=F,19,12.965990741599422,42.10526315789473,-3.7417674419767724,2.463538240903884,5,76.48145586702012,60.0,-1.569532952786221,3.8240727933509966,2291.0,2703.8333333333335,8.0,,160.0,0.125,2.0,2.0958703447516323,104.79351723758161,8,INSUFFICIENT-SAMPLE,27,,1.1582980972515857,,,adaptive-p75-STRICT,,,,,,,True,"('4-vol-gated-trend-strict', '1d', '20/100 adaptive-p75-STRICT')",FAILS
4-vol-gated-trend-strict,20/100 ungated,1h,GLD,20,71.36674410936921,55.00000000000001,-3.9909071793524764,14.273348821873832,6,127.32247217485171,33.33333333333333,-4.163479813044754,7.639348330491091,428.5,482.61538461538464,2.201529826066449,,44.03,0.45422959442104643,4.0,1.855440628865106,46.38601572162765,8,INSUFFICIENT-SAMPLE,36,,11.208064912712075,,,ungated,,,,,,,True,"('4-vol-gated-trend-strict', '1h', '20/100 ungated')",HOLDS
4-vol-gated-trend-strict,20/100 fixed-median(0.33%),1h,GLD,19,24.797601579427702,47.368421052631575,-3.9185033463846755,4.711544300091264,6,71.84488813375476,33.33333333333333,-3.588846600879262,4.310693288025291,336.0,418.88,2.516098128572213,,50.32,0.3974407788965929,4.0,0.9080334044397571,22.70083511099393,8,INSUFFICIENT-SAMPLE,35,,10.77698549299238,,,fixed-median(0.33%),,,,,,,True,"('4-vol-gated-trend-strict', '1h', '20/100 fixed-median')",HOLDS
4-vol-gated-trend-strict,20/100 fixed-p75-STRICT(0.39%),1h,GLD,15,5.840668862349897,46.666666666666664,-3.4850233037939415,0.8761003293524805,6,91.89425924819898,50.0,-3.1816811897765738,5.513655554891939,291.0,400.0952380952381,2.8279829623568054,,56.56,0.3536089196119529,4.0,0.8604819416315416,21.512048540788538,8,INSUFFICIENT-SAMPLE,31,,9.0526678141136,,,fixed-p75-STRICT(0.39%),,,,,,,True,"('4-vol-gated-trend-strict', '1h', '20/100 fixed-p75-STRICT')",HOLDS
4-vol-gated-trend-strict,20/100 adaptive-median,1h,GLD,15,32.396287306532756,46.666666666666664,-3.7226701045151827,4.859443095979921,6,125.48337365851027,50.0,-3.3849602873640827,7.529002419510622,340.0,471.3333333333333,2.699811086930358,,54.0,0.3703962861849656,4.0,1.5926886929787623,39.817217324469055,8,INSUFFICIENT-SAMPLE,31,,9.0526678141136,,,adaptive-median,,,,,,,True,"('4-vol-gated-trend-strict', '1h', '20/100 adaptive-median')",HOLDS
4-vol-gated-trend-strict,20/100 adaptive-p75-STRICT,1h,GLD,12,32.141557928361635,58.333333333333336,-3.421624685826691,3.856986951403396,6,90.1655617822865,50.0,-3.2781615234268138,5.409933706937187,387.5,438.77777777777777,2.7387974587644477,,54.78,0.3651237504985599,4.0,1.4100121527574978,35.25030381893745,8,INSUFFICIENT-SAMPLE,28,,7.759429554954513,,,adaptive-p75-STRICT,,,,,,,True,"('4-vol-gated-trend-strict', '1h', '20/100 adaptive-p75-STRICT')",HOLDS
4-vol-gated-trend-strict,20/100 ungated,4h,GLD,6,234.49600327864664,66.66666666666666,-3.8639399283744615,14.069760196718795,4,262.48961701550525,75.0,-4.1008209617524765,10.499584680620199,998.0,1372.4,2.8937796632926895,,57.88,0.34556881185008714,4.0,7.1098270546468045,177.7456763661701,8,INSUFFICIENT-SAMPLE,9,,4.307193396226415,,,ungated,,,,,,,True,"('4-vol-gated-trend-strict', '4h', '20/100 ungated')",HOLDS
4-vol-gated-trend-strict,20/100 fixed-median(0.59%),4h,GLD,4,158.48094990925802,100.0,-2.2053478603564445,6.339237996370328,4,131.98293874018964,75.0,-2.4846962398797237,5.279317549607576,1814.0,1696.0,4.814584441168149,,96.29,0.2077022455872376,4.0,6.992314595064142,174.80786487660356,8,INSUFFICIENT-SAMPLE,7,,3.445754716981132,,,fixed-median(0.59%),,,,,,,True,"('4-vol-gated-trend-strict', '4h', '20/100 fixed-median')",FAILS
4-vol-gated-trend-strict,20/100 fixed-p75-STRICT(0.73%),4h,GLD,4,53.88032718888326,75.0,-2.0848059210002727,2.15521308755533,4,62.18302522797876,75.0,-1.8047141372132753,2.4873210091191478,1128.0,1215.0,6.26411536123784,,125.28,0.15963946101439483,4.0,3.635171143756132,90.87927859390331,8,INSUFFICIENT-SAMPLE,7,,3.445754716981132,,,fixed-p75-STRICT(0.73%),,,,,,,True,"('4-vol-gated-trend-strict', '4h', '20/100 fixed-p75-STRICT')",HOLDS
4-vol-gated-trend-strict,20/100 adaptive-median,4h,GLD,4,155.17699270617277,100.0,-2.2053478603564294,6.207079708246921,4,118.73063776923664,75.0,-2.4456944544568273,4.749225510769461,1752.0,1533.0,4.814584441168149,,96.29,0.2077022455872376,4.0,6.593757080020704,164.8439270005176,8,INSUFFICIENT-SAMPLE,7,,3.445754716981132,,,adaptive-median,,,,,,,True,"('4-vol-gated-trend-strict', '4h', '20/100 adaptive-median')",FAILS
4-vol-gated-trend-strict,20/100 adaptive-p75-STRICT,4h,GLD,4,84.8428669124628,100.0,-2.084805921000272,3.393714676498516,3,95.01615990970095,100.0,-1.8047141372132975,2.8504847972910197,1396.0,1361.142857142857,6.26411536123784,,125.28,0.15963946101439483,4.0,5.5877694060569,139.6942351514225,8,INSUFFICIENT-SAMPLE,6,,3.0150353773584904,,,adaptive-p75-STRICT,,,,,,,True,"('4-vol-gated-trend-strict', '4h', '20/100 adaptive-p75-STRICT')",FAILS
4-vol-gated-trend-strict,20/100 ungated,1d,GLD,25,34.251664972862415,40.0,-7.76123192468783,8.562916243215613,8,8.440979288118342,37.5,-3.2111858371713367,0.6752783430494569,1799.0,2463.848484848485,6.930898977972662,,138.62,0.14428142773082334,4.0,1.9402725277653683,48.50681319413421,8,INSUFFICIENT-SAMPLE,35,,1.9050623324794036,,,ungated,,,,,,,True,"('4-vol-gated-trend-strict', '1d', '20/100 ungated')",HOLDS
4-vol-gated-trend-strict,20/100 fixed-median(1.29%),1d,GLD,17,27.78323314551188,52.94117647058824,-5.4690270240365635,4.723149634737012,4,-33.6587014906745,25.0,-1.8589945249056543,-1.3463480596269783,1079.0,2333.5238095238096,8.0,,160.0,0.125,4.0,1.28640060004192,32.160015001047995,8,FAIL,23,,1.212312393395984,,,fixed-median(1.29%),,,,,,,False,"('4-vol-gated-trend-strict', '1d', '20/100 fixed-median')",FAILS
4-vol-gated-trend-strict,20/100 fixed-p75-STRICT(1.65%),1d,GLD,14,-3.765767268860535,42.857142857142854,-5.835496994532948,-0.527207417640474,2,-50.43000287382529,0.0,-1.0086000574765057,-1.0086000574765053,1056.0,1795.3125,8.0,,160.0,0.125,4.0,-0.7679037375584903,-19.197593438962258,8,FAIL,17,,0.9236665854445594,,,fixed-p75-STRICT(1.65%),,,,,,,False,"('4-vol-gated-trend-strict', '1d', '20/100 fixed-p75-STRICT')",FAILS
4-vol-gated-trend-strict,20/100 adaptive-median,1d,GLD,19,10.107251851346902,42.10526315789473,-6.548631534901436,1.9203778517559167,7,70.77316744835245,85.71428571428571,-1.6750396361214739,4.954121721384674,1272.5,2302.076923076923,8.0,,160.0,0.125,4.0,2.11523063788941,52.880765947235254,8,INSUFFICIENT-SAMPLE,28,,1.500958201347409,,,adaptive-median,,,,,,,True,"('4-vol-gated-trend-strict', '1d', '20/100 adaptive-median')",HOLDS
4-vol-gated-trend-strict,20/100 adaptive-p75-STRICT,1d,GLD,11,11.439486247447844,36.36363636363637,-6.532604614483603,1.2583434872192711,5,-22.695977097666763,20.0,-2.2482453884141393,-1.1347988548833343,1044.0,2119.25,8.0,,160.0,0.125,4.0,0.06177231616796234,1.5443079041990584,8,FAIL,18,,0.9236665854445594,,,adaptive-p75-STRICT,,,,,,,False,"('4-vol-gated-trend-strict', '1d', '20/100 adaptive-p75-STRICT')",HOLDS
5-volume-gated-breakout,"Bollinger20/2.5 bare (no volume gate) [execution=TAKER, priority test]",1h,GC=F,183,8.019196616663937,45.3551912568306,-6.512080838141145,14.675129808495013,59,5.366699211295843,32.20338983050847,-5.56288100766019,3.1663525346645516,18.0,28.989669421487605,1.293372950203099,,25.87,0.7731721927870607,2.0,0.09535409361226765,4.767704680613383,5,SURVIVOR,303,,126.22706176365584,,,,,,,,,,True,"('5-volume-gated-breakout', '1h', 'Bollinger20/2.5 bare [execution=TAKER, priority test]')",FAILS
5-volume-gated-breakout,"Bollinger20/2.5 volume>=1.2x20avg [execution=TAKER, priority test]",1h,GC=F,153,8.360386635541456,46.40522875816993,-4.09669633605273,12.791391552378428,47,8.469419942869749,34.04255319148936,-4.1587983639293595,3.9806273731487707,18.0,30.2825,1.314119689776158,,26.28,0.7609656926838498,2.0,0.11020220153666835,5.510110076833417,5,SURVIVOR,247,,104.31988575508747,,,,1.2,,,,,,True,"('5-volume-gated-breakout', '1h', 'Bollinger20/2.5 volume>=1.2x20avg [execution=TAKER, priority test]')",FAILS
5-volume-gated-breakout,"Bollinger20/2.5 volume>=1.5x20avg [execution=TAKER, priority test]",1h,GC=F,137,8.66903883776065,48.175182481751825,-5.048029904163695,11.876583207732082,40,18.47994908433693,40.0,-3.26357701169037,7.391979633734769,19.0,31.759887005649716,1.3257326791796131,,26.51,0.7542998793835404,2.0,0.14432182734326895,7.216091367163448,5,SURVIVOR,217,,92.32309889325242,,,,1.5,,,,,,True,"('5-volume-gated-breakout', '1h', 'Bollinger20/2.5 volume>=1.5x20avg [execution=TAKER, priority test]')",FAILS
5-volume-gated-breakout,"Bollinger20/2.5 bare (no volume gate) [execution=TAKER, priority test]",4h,GC=F,42,4.707365005251718,38.095238095238095,-3.3986994907898644,1.9770933022057235,14,66.77166248384894,50.0,-2.003244828214719,9.348032747738856,88.0,98.92857142857143,2.3306795091869583,,46.61,0.42905942067892605,2.0,0.4713435575636653,23.567177878183266,5,SURVIVOR,70,,29.2339209147213,,,,,,,,,,True,"('5-volume-gated-breakout', '4h', 'Bollinger20/2.5 bare [execution=TAKER, priority test]')",HOLDS
5-volume-gated-breakout,"Bollinger20/2.5 volume>=1.2x20avg [execution=TAKER, priority test]",4h,GC=F,31,-9.954322999521654,32.25806451612903,-3.9718292339136223,-3.0858401298517135,7,45.178382828343665,42.857142857142854,-1.3258078608999408,3.1624867979840543,88.0,93.78947368421052,2.2719430297874323,,45.44,0.44015188184254866,2.0,0.004582549037360753,0.22912745186803768,5,FAIL,49,,19.837303477846596,,,,1.2,,,,,,False,"('5-volume-gated-breakout', '4h', 'Bollinger20/2.5 volume>=1.2x20avg [execution=TAKER, priority test]')",HOLDS
5-volume-gated-breakout,"Bollinger20/2.5 volume>=1.5x20avg [execution=TAKER, priority test]",4h,GC=F,25,-20.13890551935503,28.000000000000004,-5.495749843199419,-5.0347263798387605,6,39.322460443446595,33.33333333333333,-1.201706592361585,2.359347626606789,88.0,89.16129032258064,2.235070973279404,,44.7,0.4474130852913148,2.0,-0.19289230302829677,-9.644615151414838,5,FAIL,40,,16.183063363506434,,,,1.5,,,,,,False,"('5-volume-gated-breakout', '4h', 'Bollinger20/2.5 volume>=1.5x20avg [execution=TAKER, priority test]')",HOLDS
5-volume-gated-breakout,"Bollinger20/2.5 bare (no volume gate) [execution=TAKER, priority test]",1h,GLD,69,12.744124855431199,42.028985507246375,-5.735077666872425,8.79344615024753,23,-6.539502692442234,30.434782608695656,-4.764260321030414,-1.5040856192617191,74.0,96.16304347826087,1.9018869087916486,,38.04,0.5257936186307437,4.0,0.15069064529722237,3.767266132430559,5,FAIL,117,,39.65930661421196,,,,,,,,,,False,"('5-volume-gated-breakout', '1h', 'Bollinger20/2.5 bare [execution=TAKER, priority test]')",HOLDS
5-volume-gated-breakout,"Bollinger20/2.5 volume>=1.2x20avg [execution=TAKER, priority test]",1h,GLD,66,13.338663263612888,42.42424242424242,-5.608100147059028,8.803517753984513,20,-4.501918795678103,35.0,-4.166293473663625,-0.9003837591356256,74.5,97.81395348837209,1.955401604492956,,39.11,0.5114038966227116,4.0,0.17969535923314345,4.492383980828587,5,FAIL,111,,37.072830095893785,,,,1.2,,,,,,False,"('5-volume-gated-breakout', '1h', 'Bollinger20/2.5 volume>=1.2x20avg [execution=TAKER, priority test]')",HOLDS
5-volume-gated-breakout,"Bollinger20/2.5 volume>=1.5x20avg [execution=TAKER, priority test]",1h,GLD,62,12.142046750207204,41.935483870967744,-5.483916720744608,7.5280689851284555,20,-3.793103267989136,35.0,-3.9416968840041764,-0.7586206535978302,75.5,98.82926829268293,2.0106700114410914,,40.21,0.49734665276241824,4.0,0.16598935066108034,4.149733766527008,5,FAIL,107,,35.348512417015,,,,1.5,,,,,,False,"('5-volume-gated-breakout', '1h', 'Bollinger20/2.5 volume>=1.5x20avg [execution=TAKER, priority test]')",HOLDS
5-volume-gated-breakout,"Bollinger20/2.5 bare (no volume gate) [execution=TAKER, priority test]",4h,GLD,18,34.126753832997466,55.55555555555556,-1.9780683238728267,6.142815689939551,6,83.89153794755991,66.66666666666666,-2.350899838538258,5.033492276853591,298.0,295.0,2.9384751430061256,,58.77,0.3403125605401507,4.0,1.3683876312917902,34.20969078229476,5,INSUFFICIENT-SAMPLE,27,,10.337264150943396,,,,,,,,,,True,"('5-volume-gated-breakout', '4h', 'Bollinger20/2.5 bare [execution=TAKER, priority test]')",HOLDS
5-volume-gated-breakout,"Bollinger20/2.5 volume>=1.2x20avg [execution=TAKER, priority test]",4h,GLD,18,34.126753832997466,55.55555555555556,-1.9780683238728267,6.142815689939551,5,30.719903583111225,60.0,-1.0337293116362718,1.5359951791555693,288.0,277.5652173913044,2.9384751430061256,,58.77,0.3403125605401507,4.0,0.9810432550730969,24.52608137682742,5,INSUFFICIENT-SAMPLE,26,,9.906544811320755,,,,1.2,,,,,,True,"('5-volume-gated-breakout', '4h', 'Bollinger20/2.5 volume>=1.2x20avg [execution=TAKER, priority test]')",FAILS
5-volume-gated-breakout,"Bollinger20/2.5 volume>=1.5x20avg [execution=TAKER, priority test]",4h,GLD,15,32.562052287067736,53.333333333333336,-2.010279083943157,4.884307843060154,3,53.44677394180447,66.66666666666666,-1.0261389100998897,1.6034032182541402,252.0,275.1111111111111,2.8909461618118475,,57.82,0.3459075140206929,4.0,1.0419790773139348,26.04947693284837,5,INSUFFICIENT-SAMPLE,21,,7.752948113207547,,,,1.5,,,,,,True,"('5-volume-gated-breakout', '4h', 'Bollinger20/2.5 volume>=1.5x20avg [execution=TAKER, priority test]')",FAILS
6-news-event-momentum,"NFP-proxy(1st-Fri~12:30UTC, UNVERIFIED CALENDAR) hold4h",1h,GC=F,18,-9.218739934520475,50.0,-6.787528156224592,-1.6593731882136864,5,-35.92934703839783,40.0,-2.5143690570159034,-1.7964673519198948,4.0,5.304347826086956,0.9622597454721316,2.405649363680329,19.25,1.039220444069757,2.0,-0.14458331471918304,-7.2291657359591515,5,FAIL,27,,11.99678686183506,,,,,4.0,NFP proxy rule only; CPI/FOMC not tested (no verified calendar),,,,False,"('6-news-event-momentum', '1h', 'NFP-proxy hold4h')",no GLD/GC=F counterpart run
6-news-event-momentum,"NFP-proxy(1st-Fri~12:30UTC, UNVERIFIED CALENDAR) hold8h",1h,GC=F,18,-3.0124418961257913,50.0,-6.226259611691158,-0.5422395413026471,5,-41.81575452795914,20.0,-2.415009296363962,-2.090787726397958,8.0,24.652173913043477,0.9622597454721316,2.405649363680329,19.25,1.039220444069757,2.0,-0.11015896297559832,-5.507948148779916,5,FAIL,27,,11.99678686183506,,,,,8.0,NFP proxy rule only; CPI/FOMC not tested (no verified calendar),,,,False,"('6-news-event-momentum', '1h', 'NFP-proxy hold8h')",no GLD/GC=F counterpart run
7-sweep-mss-displacement,k5 SWEEP-MSS-DISPLACEMENT disp1.5x wait10,1h,GC=F,11,6.727614938642959,36.36363636363637,-4.160278100499825,0.7400376432507239,3,132.2338295421705,66.66666666666666,-1.7807612367894878,3.967014886265119,27.5,58.357142857142854,0.8045470828232433,2.011367707058108,16.09,1.2429353375950245,2.0,0.27050324152269556,13.525162076134778,5,INSUFFICIENT-SAMPLE,20,,7.3023920028561236,10.0,,,,,,1.5,,,True,"('7-sweep-mss-displacement', '1h', 'k5 SWEEP-MSS-DISPLACEMENT disp1.5x wait10')",FAILS
7-sweep-mss-displacement,k5 SWEEP-MSS-DISPLACEMENT disp1.5x wait20,1h,GC=F,14,9.423672086241952,35.714285714285715,-5.049847660487266,1.3193140920738644,3,132.34332106964817,66.66666666666666,-1.7239301721267193,3.9702996320894357,20.0,60.88235294117647,0.8682013016266572,2.170503254066643,17.36,1.151806612275754,2.0,0.27014408943651896,13.507204471825949,5,INSUFFICIENT-SAMPLE,25,,8.867190289182435,20.0,,,,,,1.5,,,True,"('7-sweep-mss-displacement', '1h', 'k5 SWEEP-MSS-DISPLACEMENT disp1.5x wait20')",FAILS
7-sweep-mss-displacement,k5 SWEEP-MSS-DISPLACEMENT disp2.0x wait10,1h,GC=F,7,-30.923913708901246,28.57142857142857,-3.0650428979674484,-2.164673959623087,2,252.02849552242333,100.0,-0.8196510466580933,5.040569910448456,128.0,92.0,0.934787204511534,2.336968011278835,18.7,1.0697621824236914,2.0,0.2987056373708995,14.935281868544974,5,FAIL,10,,4.694394858978936,10.0,,,,,,2.0,,,False,"('7-sweep-mss-displacement', '1h', 'k5 SWEEP-MSS-DISPLACEMENT disp2.0x wait10')",FAILS
7-sweep-mss-displacement,k5 SWEEP-MSS-DISPLACEMENT disp2.0x wait20,1h,GC=F,10,-15.88522838570625,30.0,-4.48647974536263,-1.5885228385706274,3,132.4496813041187,66.66666666666666,-1.3891570546714338,3.9734904391235615,86.0,86.84615384615384,0.9404808911793591,2.3512022279483977,18.81,1.0632858247082555,2.0,0.1725397272616864,8.62698636308432,5,FAIL,16,,6.780792574080686,20.0,,,,,,2.0,,,False,"('7-sweep-mss-displacement', '1h', 'k5 SWEEP-MSS-DISPLACEMENT disp2.0x wait20')",FAILS
7-sweep-mss-displacement,k8 SWEEP-MSS-DISPLACEMENT disp1.5x wait10,1h,GC=F,7,40.3507528738628,42.857142857142854,-3.3281640990314316,2.824552701170391,0,0.0,0.0,0.0,0.0,83.0,90.14285714285714,1.5934601615827042,3.9836504039567604,31.87,0.627565109005769,2.0,0.6429731719436919,32.14865859718459,8,FAIL,8,,3.6511960014280618,10.0,,,,,,1.5,,,False,"('7-sweep-mss-displacement', '1h', 'k8 SWEEP-MSS-DISPLACEMENT disp1.5x wait10')",FAILS
7-sweep-mss-displacement,k8 SWEEP-MSS-DISPLACEMENT disp1.5x wait20,1h,GC=F,9,33.98283450084313,44.44444444444444,-4.307327841244221,3.0584551050758746,0,0.0,0.0,0.0,0.0,125.0,112.72222222222223,1.579113666774463,3.9477841669361573,31.58,0.6332666362407116,2.0,0.5366275839601612,26.831379198008058,8,FAIL,13,,4.694394858978936,20.0,,,,,,1.5,,,False,"('7-sweep-mss-displacement', '1h', 'k8 SWEEP-MSS-DISPLACEMENT disp1.5x wait20')",FAILS
7-sweep-mss-displacement,k8 SWEEP-MSS-DISPLACEMENT disp2.0x wait10,1h,GC=F,4,-14.45318103374575,25.0,-3.545898983660989,-0.5781272413498351,0,0.0,0.0,0.0,0.0,86.0,85.25,1.6279606301220064,4.069901575305016,32.56,0.6142654690150926,2.0,-0.23529209702964163,-11.764604851482082,8,FAIL,4,,2.0863977151017497,10.0,,,,,,2.0,,,False,"('7-sweep-mss-displacement', '1h', 'k8 SWEEP-MSS-DISPLACEMENT disp2.0x wait10')",FAILS
7-sweep-mss-displacement,k8 SWEEP-MSS-DISPLACEMENT disp2.0x wait20,1h,GC=F,4,-14.45318103374575,25.0,-3.545898983660989,-0.5781272413498351,0,0.0,0.0,0.0,0.0,86.0,85.25,1.6279606301220064,4.069901575305016,32.56,0.6142654690150926,2.0,-0.23529209702964163,-11.764604851482082,8,FAIL,5,,2.0863977151017497,20.0,,,,,,2.0,,,False,"('7-sweep-mss-displacement', '1h', 'k8 SWEEP-MSS-DISPLACEMENT disp2.0x wait20')",FAILS
